model,term,coefficient,std_error,t_statistic,p_value,stars,n,r_squared,adj_r_squared,df_residual
Human_coded_simple_OLS,intercept,3.807953,0.060235,63.218,0.0,***,3543,0.069831,0.06878,3538
Human_coded_simple_OLS,aggressive,2.897006,0.215374,13.4511,0.0,***,3543,0.069831,0.06878,3538
Human_coded_simple_OLS,affiliative,0.89817,0.123204,7.2901,0.0,***,3543,0.069831,0.06878,3538
Human_coded_simple_OLS,self_enhancing,1.194829,0.137561,8.6858,0.0,***,3543,0.069831,0.06878,3538
Human_coded_simple_OLS,self_defeating,2.085613,0.386846,5.3913,0.0,***,3543,0.069831,0.06878,3538
