fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
21,Chevron,1,primary,@chevron,https://x.com/chevron,data/raw/fortune_x_2025_ranked/021_chevron/accounts/01_primary_chevron,true,success,805,false,,,2026-06-13T04:27:17.957409+00:00,2026-06-13T04:39:36.518150+00:00
