fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
14,Cigna Group,1,primary,@TheCignaGroup,https://x.com/TheCignaGroup,data/raw/fortune_x_2025_ranked/014_cigna_group/accounts/01_primary_thecignagroup,true,success,59,false,,,2026-06-12T19:18:40.229914+00:00,2026-06-12T19:27:59.971671+00:00
14,Cigna Group,2,secondary,@Cigna,https://x.com/Cigna,data/raw/fortune_x_2025_ranked/014_cigna_group/accounts/02_secondary_cigna,true,success,527,false,,,2026-06-12T19:28:00.973919+00:00,2026-06-12T19:32:41.732794+00:00
