fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
28,Verizon Communications,1,primary,@Verizon,https://x.com/Verizon,data/raw/fortune_x_2025_ranked/028_verizon_communications/accounts/01_primary_verizon,true,success,43,false,,,2026-06-12T20:23:35.322614+00:00,2026-06-12T20:25:44.949625+00:00
