fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,account_role,account_index,tweet_id,created_at,text,tweet_url,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,collected_at,collection_method,max_posts_cap,source_folder
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1995496294710723038,Mon Dec 01 14:12:45 +0000 2025,It’s time to shop! What smart item are you buying for your home? #CyberMonday,https://x.com/progressive/status/1995496294710723038,7,2,6,1,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1993776068646363340,Wed Nov 26 20:17:11 +0000 2025,Us today 🙃 https://t.co/aXcbnOVnjW,https://x.com/progressive/status/1993776068646363340,20,4,10,3,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1991871546281881922,Fri Nov 21 14:09:18 +0000 2025,Working hard or hardly working? Let’s see a show of hands. https://t.co/CNZLboIwfQ,https://x.com/progressive/status/1991871546281881922,10,2,4,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1990839316889600321,Tue Nov 18 17:47:35 +0000 2025,HAPPY BIRTHDAY DENNY! 🎉 Thank you for always being a great sport!  @dennyhamlin https://t.co/0zPR5GNFrr,https://x.com/progressive/status/1990839316889600321,5,1,7,1,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1990826189712240736,Tue Nov 18 16:55:26 +0000 2025,"“It’s The Dog Park”, now streaming! https://t.co/vdeXUXa1mF 🎶🐶",https://x.com/progressive/status/1990826189712240736,101,2,21,5,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1989002126480093491,Thu Nov 13 16:07:15 +0000 2025,"You asked, we listened! “It’s the Dog Park” (Extended Version) is streaming now! 🐾🎶 #ProgressivePetInsurance https://t.co/3jtMd36gob",https://x.com/progressive/status/1989002126480093491,18,3,18,2,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1988609141485535558,Wed Nov 12 14:05:40 +0000 2025,"Renters insurance used to be a vicious cycle. Not anymore! With renters insurance from Progressive, you'll get great rates and great coverage. https://t.co/boso21n7lq",https://x.com/progressive/status/1988609141485535558,9,3,5,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1988249683827859610,Tue Nov 11 14:17:19 +0000 2025,"It’s Veterans Day! We’re proud to honor those who served through our annual #KeysToProgress events, where we've gifted over 1,200 veterans with vehicles. See some of our favorite pics from this year’s festivities! 🎉 https://t.co/LvE9ataqaM",https://x.com/progressive/status/1988249683827859610,9,3,8,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1986554196817051676,Thu Nov 06 22:00:03 +0000 2025,Those smiles ☺️ Giving vehicles to veterans is always rewarding and we couldn’t be prouder of this year's #KeysToProgress giveaways! Learn more at https://t.co/u54xU5tMyN. https://t.co/MPvY9WLT2i,https://x.com/progressive/status/1986554196817051676,8,3,5,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1986433478829764794,Thu Nov 06 14:00:22 +0000 2025,Today we’re gifting nearly 100 vehicles to veterans across the country. Keep checking back to see updates as we honor our nation's heroes 💙 #KeysToProgress https://t.co/pLNu1pRSdr,https://x.com/progressive/status/1986433478829764794,4,3,8,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1985376634526969998,Mon Nov 03 16:00:50 +0000 2025,🎵 Cuz it’s the dog park 🎵 https://t.co/j3B66jvJBc,https://x.com/progressive/status/1985376634526969998,10,2,9,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1983166517379215775,Tue Oct 28 13:38:37 +0000 2025,"Join us November 6 for the annual #KeysToProgress giveaway, where we gift vehicles to veterans in need: https://t.co/wLZPcvyvG6 https://t.co/SgLMNkWHhT",https://x.com/progressive/status/1983166517379215775,13,4,6,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1980987767405396156,Wed Oct 22 13:21:03 +0000 2025,"Plan for the weather, they said. It’ll be nice, they said. We can’t choose the weather, but we can choose the right insurance. With Progressive, you’re covered come sun, sleet, rain, or shine. https://t.co/p1dzkVvlaj",https://x.com/progressive/status/1980987767405396156,10,2,6,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1973024010725118133,Tue Sep 30 13:55:55 +0000 2025,A day in the life of a well-insured motorcycle 🏍️ https://t.co/UYm2LRIgtg,https://x.com/progressive/status/1973024010725118133,29,4,7,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
51,Progressive,@progressive,@progressive,https://x.com/progressive,primary,1,1970583848967631101,Tue Sep 23 20:19:35 +0000 2025,Turns out DIYing can be harder than figuring out home insurance 🛠️ Good thing you get bragging rights for both! https://t.co/eYLxWI1Qe8,https://x.com/progressive/status/1970583848967631101,29,4,11,0,true,false,,2026-06-12T14:31:08.699477+00:00,browser-based scroll-exhaustion collection of observable public posts,30,051_progressive
