fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,error_type,error_message,started_at,completed_at
92,Uber Technologies,1,primary,@Uber,https://x.com/Uber,data/raw/fortune_x_2025_ranked/092_uber_technologies/accounts/01_primary_uber,true,success,15,,,2026-06-12T17:14:48.899270+00:00,2026-06-12T17:14:55.004489+00:00
