hypothesis,model_name,measurement_basis,dependent_variable,feature,coefficient,se,se_type,t_stat,p_value,p_stars,n_obs,k_params,r_squared,r_squared_adj,n_aggressive,n_other,mean_log_eng_aggressive,mean_log_eng_other,sample_definition,controls,label_source,interpretation_level
H2_1,H2_1_batch1_simple,batch1_human_coded,log1p_total_engagement,intercept,4.391764,0.110049,OLS,39.9075,0.0,***,648,2,0.004384,0.002843,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,none,human_coded,preliminary_diagnostic
H2_1,H2_1_batch1_simple,batch1_human_coded,log1p_total_engagement,aggressive_vs_other,0.712293,0.422324,OLS,1.6866,0.092163,*,648,2,0.004384,0.002843,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,none,human_coded,preliminary_diagnostic
H2_1,H2_1_batch1_controls,batch1_human_coded,log1p_total_engagement,intercept,4.493029,0.16533,OLS,27.1761,0.0,***,648,5,0.023285,0.017209,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,"text_length, hashtag_count, mention_count",human_coded,preliminary_diagnostic
H2_1,H2_1_batch1_controls,batch1_human_coded,log1p_total_engagement,aggressive_vs_other,0.649363,0.423465,OLS,1.5335,0.125656,ns,648,5,0.023285,0.017209,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,"text_length, hashtag_count, mention_count",human_coded,preliminary_diagnostic
H2_1,H2_1_batch1_controls,batch1_human_coded,log1p_total_engagement,text_length,0.000672,0.000467,OLS,1.4391,0.150595,ns,648,5,0.023285,0.017209,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,"text_length, hashtag_count, mention_count",human_coded,preliminary_diagnostic
H2_1,H2_1_batch1_controls,batch1_human_coded,log1p_total_engagement,hashtag_count,-0.41218,0.126536,OLS,-3.2574,0.001183,***,648,5,0.023285,0.017209,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,"text_length, hashtag_count, mention_count",human_coded,preliminary_diagnostic
H2_1,H2_1_batch1_controls,batch1_human_coded,log1p_total_engagement,mention_count,0.016667,0.122617,OLS,0.1359,0.891922,ns,648,5,0.023285,0.017209,44,604,5.104057,4.391764,batch1_fortune100 humor posts (648); HUMAN-CODED type,"text_length, hashtag_count, mention_count",human_coded,preliminary_diagnostic
