hypothesis,model_name,dependent_variable,independent_variable,feature,coefficient,robust_se,se_type,t_stat,p_value,p_stars,n_obs,k_params,r_squared,r_squared_adj,sample_definition,controls,label_source,label_source_warning,interpretation_level
H1,H1_simple,log1p_total_engagement,,intercept,3.071287,0.008897,HC3,345.1875,0.0,***,65245,2,0.052777,0.052763,fortune100_posts_full_corpus_excluding_wendys_legacy,none,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
H1,H1_simple,log1p_total_engagement,,humor_presence_pred_t50,0.955084,0.016674,HC3,57.28,0.0,***,65245,2,0.052777,0.052763,fortune100_posts_full_corpus_excluding_wendys_legacy,none,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
H1,H1_simple_controls,log1p_total_engagement,,intercept,3.00768,0.021518,HC3,139.7742,0.0,***,65245,5,0.061512,0.061455,fortune100_posts_full_corpus_excluding_wendys_legacy,text_length hashtag_count mention_count,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
H1,H1_simple_controls,log1p_total_engagement,,humor_presence_pred_t50,0.998809,0.017457,HC3,57.2166,0.0,***,65245,5,0.061512,0.061455,fortune100_posts_full_corpus_excluding_wendys_legacy,text_length hashtag_count mention_count,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
H1,H1_simple_controls,log1p_total_engagement,,text_length,0.000969,8.4e-05,HC3,11.5331,0.0,***,65245,5,0.061512,0.061455,fortune100_posts_full_corpus_excluding_wendys_legacy,text_length hashtag_count mention_count,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
H1,H1_simple_controls,log1p_total_engagement,,hashtag_count,-0.174268,0.007838,HC3,-22.2336,0.0,***,65245,5,0.061512,0.061455,fortune100_posts_full_corpus_excluding_wendys_legacy,text_length hashtag_count mention_count,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
H1,H1_simple_controls,log1p_total_engagement,,mention_count,-0.051041,0.007814,HC3,-6.5318,0.0,***,65245,5,0.061512,0.061455,fortune100_posts_full_corpus_excluding_wendys_legacy,text_length hashtag_count mention_count,"predicted (h1_humor_presence_pred_t50, t=0.50)","IV is model-predicted presence label, NOT human ground truth; classifier AUC~0.82; results are preliminary",preliminary_diagnostic
