fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
63,Capital One Financial,1,primary,@CapitalOne,https://x.com/CapitalOne,data/raw/fortune_x_2025_ranked/063_capital_one_financial/accounts/01_primary_capitalone,true,success,628,false,,,2026-06-12T22:43:08.451778+00:00,2026-06-12T22:48:51.994645+00:00
