fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
29,Phillips 66,1,primary,@phillips66,https://x.com/phillips66,data/raw/fortune_x_2025_ranked/029_phillips_66/accounts/01_primary_phillips66,true,no_observable_posts,0,false,no_observable_posts,profile loaded but no observable posts were collected,2026-06-12T18:04:13.028467+00:00,2026-06-12T18:04:46.235301+00:00
29,Phillips 66,2,secondary,@Phillips66co,https://x.com/Phillips66co,data/raw/fortune_x_2025_ranked/029_phillips_66/accounts/02_secondary_phillips66co,true,success,3,false,,,2026-06-12T18:04:47.236067+00:00,2026-06-12T18:04:51.640984+00:00
