fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
43,Tesla,1,primary,@tesla,https://x.com/tesla,data/raw/fortune_x_2025_ranked/043_tesla/accounts/01_primary_tesla,true,success,709,false,,,2026-06-12T21:19:41.145838+00:00,2026-06-12T21:23:48.100777+00:00
