fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
82,Oracle,1,primary,@oracle,https://x.com/oracle,data/raw/fortune_x_2025_ranked/082_oracle/accounts/01_primary_oracle,true,success,212,false,,,2026-06-12T23:53:35.120180+00:00,2026-06-12T23:56:27.224730+00:00
