fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
10,Cencora,1,primary,@CencoraGlobal,https://x.com/CencoraGlobal,data/raw/fortune_x_2025_ranked/010_cencora/accounts/01_primary_cencoraglobal,true,success,479,false,,,2026-06-12T19:04:49.135861+00:00,2026-06-12T19:12:47.704774+00:00
