no,id,tweet_url,text,final_humor_binary,final_humor_type,final_humor_source,final_humor_label_available,aggressive_humor,other_humor,is_nonhumor,engagement_total,engagement_favorite_retweet,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
532,1419376178671009792,https://x.com/Wendys/status/1419376178671009792,"Hey @Grubhub, what kind of food are you going to have at this livestream tonight? Asking for a hungry friend.",1,affiliative,coder2,1,0,1,0,1504,1313,1282,31,183,8,0,7.316548177182976,7.1808311990445555,7.1569563646156364,3.4657359027997265,5.214935757608986,2.1972245773362196,0.0
533,1418692734001496069,https://x.com/Wendys/status/1418692734001496069,We’re teaming up with our friends over at @Grubhub to deliver you more than just food. Tune into our Facebook page on 7/25 at 7pm ET for a can’t-miss livestream event. https://t.co/F5SkQ4Wetv,0,,coder1,1,0,0,1,603,514,487,27,79,4,6,6.403574197934815,6.244166900663736,6.1903154058531475,3.332204510175204,4.382026634673881,1.6094379124341003,1.9459101490553132
534,1417914905617965066,https://x.com/Wendys/status/1417914905617965066,Our BOGO $1 is for the big brains (not smol).,1,self-enhancing,coder2,1,0,1,0,1943,1739,1691,48,193,11,0,7.572502985020384,7.461640392208575,7.433666540166168,3.8918202981106265,5.267858159063328,2.4849066497880004,0.0
535,1417199040542949378,https://x.com/Wendys/status/1417199040542949378,Replying to your own tweet about BOGO $1 headshots knowing you’re going to big brain yourself https://t.co/ukbFR9wKJF,1,self-enhancing,coder2,1,0,1,0,2045,1941,1883,58,90,8,6,7.6236419465115715,7.571473648851271,7.5411524551363085,4.07753744390572,4.51085950651685,2.1972245773362196,1.9459101490553132
536,1417137962215743489,https://x.com/Wendys/status/1417137962215743489,We’re taking BOGO $1 headshots. Who wants one?,1,aggressive,coder2,1,1,0,0,4759,3978,3874,104,728,40,13,8.468002947225466,8.288785810426928,8.262300941787448,4.653960350157523,6.591673732008658,3.713572066704308,2.639057329615259
537,1416239232964648960,https://x.com/Wendys/status/1416239232964648960,"If these BMX Streets could talk, they’d tell you Wendy’s is the official spicy nuggs of the X-Games.",,,,0,0,0,0,1664,1554,1509,45,99,9,2,7.417580402414544,7.349230824613334,7.31986492980897,3.828641396489095,4.605170185988092,2.302585092994046,1.0986122886681096
538,1416064251811270660,https://x.com/Wendys/status/1416064251811270660,Bogos binted?,,,,0,0,0,0,1194,1061,981,80,110,11,12,7.085901464365611,6.967909201801884,6.889591308354466,4.394449154672439,4.709530201312334,2.4849066497880004,2.5649493574615367
539,1415476190920548354,https://x.com/Wendys/status/1415476190920548354,It’s showtime! Get a FREE 4 piece spicy nuggets with FREE delivery on orders of $15 or more through @grubhub. Things are guaranteed to get spicy. @pandoramusic https://t.co/wmQvIcdfAH,1,self-enhancing,coder1,1,0,1,0,301,244,235,9,53,3,1,5.71042701737487,5.501258210544727,5.4638318050256105,2.302585092994046,3.9889840465642745,1.3862943611198906,0.6931471805599453
540,1415355158700171268,https://x.com/Wendys/status/1415355158700171268,"Get your favorite Wendy’s meal, get your favorite chair, and get ready for @edsheeran to go live tonight at 9pm ET! Tune in here: https://t.co/wmQvIcdfAH",1,affiliative,coder1,1,0,1,0,337,293,279,14,39,2,3,5.823045895483019,5.683579767338681,5.634789603169249,2.70805020110221,3.6888794541139363,1.0986122886681096,1.3862943611198906
541,1414663884720508928,https://x.com/Wendys/status/1414663884720508928,"Double up on our Spicy Nugget Bois for one extra buck? Awwwww, yeah. It’s a BOGO $1.",,,,0,0,0,0,2102,1879,1822,57,204,17,2,7.6511201757027,7.539027055823995,7.508238774678663,4.060443010546419,5.3230099791384085,2.8903717578961645,1.0986122886681096
542,1412403458687209477,https://x.com/Wendys/status/1412403458687209477,Wendy’s breakfast 2 for $4? Oh Yeah! Get 2 sammies just 4 buckaroonies ya lil rascals.,,,,0,0,0,0,3149,2792,2703,89,311,41,5,8.055157731819678,7.934871565945176,7.902487437162855,4.499809670330265,5.7430031878094825,3.7376696182833684,1.791759469228055
543,1409943806519173122,https://x.com/Wendys/status/1409943806519173122,What’s the opposite of fresh? Can’t remember ¯\_(ツ)_/¯ This Summer Strawberry Chicken Salad has me forgetting.,,,,0,0,0,0,2615,2281,2239,42,304,28,2,7.86940171257709,7.732807530422021,7.7142311448490855,3.7612001156935624,5.720311776607412,3.367295829986474,1.0986122886681096
544,1407742489528836099,https://x.com/Wendys/status/1407742489528836099,I am tired of lunch. These clowns. I am tired of people caught in the freezers of their beef. https://t.co/8qMWdd2CGf,1,aggressive,coder1,1,1,0,0,14262,12906,11450,1456,605,639,112,9.565424050523422,9.465525078835189,9.34583234141334,7.284134806195205,6.406879986069314,6.461468176353717,4.727387818712341
545,1407418304151670787,https://x.com/Wendys/status/1407418304151670787,And now a Bird Person's eye view of the greatest cheeseburger restaurant in the multiverse. https://t.co/oawFI9wF6S,,,,0,0,0,0,9888,9323,8508,815,261,163,141,9.19917830726999,9.140347000155648,9.048879705849558,6.704414354964107,5.568344503761097,5.099866427824199,4.955827057601261
546,1407352689567096832,https://x.com/Wendys/status/1407352689567096832,"Hey, check the #TMobileTuesdays app. We got you a little somethin’ 😘💝💝 @tmobile",,,,0,0,0,0,1236,1106,1048,58,117,12,1,7.1204443723924875,7.009408932708637,6.955592608396297,4.07753744390572,4.770684624465665,2.5649493574615367,0.6931471805599453
547,1406823243584053249,https://x.com/Wendys/status/1406823243584053249,"The longer you run, the hungrier you'll get. Choose wisely.",,,,0,0,0,0,7476,7301,6818,483,90,25,60,8.919586920999915,8.895903562215581,8.827468112520652,6.182084906716632,4.51085950651685,3.258096538021482,4.110873864173311
548,1406822936426606595,https://x.com/Wendys/status/1406822936426606595,You can't run from your past forever. @Wendys #ad https://t.co/H0KcgrVGcW,,,,0,0,0,0,19658,19204,17311,1893,122,138,194,9.886290527707606,9.862925940780006,9.759155181646207,7.546446273746024,4.812184355372417,4.9344739331306915,5.272999558563747
549,1406685219315404801,https://x.com/Wendys/status/1406685219315404801,“And that’s the way the news goes!” https://t.co/147w3Q4SHX,1,aggressive,coder1,1,1,0,0,30780,29566,27101,2465,298,465,451,10.334652895494106,10.294414153523169,10.20736280488266,7.81035268372429,5.700443573390686,6.144185634125646,6.113682179832232
550,1406061661425999878,https://x.com/Wendys/status/1406061661425999878,All Morty’s restaurants now have Pickle Rick Pickle Frostys. Portal over to Panorama City to try it.,,,,0,0,0,0,16578,15680,14804,876,545,281,72,9.715892113239466,9.660205067381032,9.602720240535692,6.776506992372183,6.302618975744905,5.641907070938114,4.290459441148391
551,1406047214963728385,https://x.com/Wendys/status/1406047214963728385,"If someone sees a Mr. Meeseeks walking around 14645 Roscoe Blvd, Panorama City, CA, please let him know that his break is over. The sooner he finishes his shift, the sooner he can disappear.",1,aggressive,coder1,1,1,0,0,15982,15562,14550,1012,236,117,67,9.679280936368654,9.65265158120501,9.585414998760278,6.920671504248683,5.4680601411351315,4.770684624465665,4.219507705176107
552,1406033771154096132,https://x.com/Wendys/status/1406033771154096132,Wubba Lubba Grub Grub. Welcome to Morty’s!,,,,0,0,0,0,39569,37240,33870,3370,1107,1050,172,10.58582653437947,10.525165583876873,10.430314470029058,8.12296471523406,7.010311867307229,6.957497370876951,5.153291594497779
553,1406015436915945475,https://x.com/Wendys/status/1406015436915945475,"Sir, this is a Morty’s. https://t.co/u7B1GLMGLL",1,aggressive,coder1,1,1,0,0,115029,110626,101780,8846,1367,1829,1207,11.652948242890057,11.613919461242851,11.530578725207546,9.087833697483386,7.221105098182496,7.512071245835466,7.0967213784947605
554,1405545529300369411,https://x.com/Wendys/status/1405545529300369411,nice,,,,0,0,0,0,1629,1565,1531,34,47,3,14,7.396335293800808,7.356279876550748,7.3343293503005365,3.5553480614894135,3.8712010109078907,1.3862943611198906,2.70805020110221
555,1405225063415177224,https://x.com/Wendys/status/1405225063415177224,"try it and see what happens*

*You'll get a free Jr Bacon Cheeseburger with any purchase in the app
**this one is just for fun",,,,0,0,0,0,1582,1493,1341,152,58,10,21,7.367077059881012,7.309212365692763,7.201916317531627,5.030437921392435,4.07753744390572,2.3978952727983707,3.091042453358316
556,1404998233588473857,https://x.com/Wendys/status/1404998233588473857,"can someone @Wendys please confirm or deny?? lol 🍔  
#migos  
#culture3 https://t.co/THF2OYxgip",,,,0,0,0,0,547,518,460,58,9,10,10,6.306275286948016,6.251903883165888,6.133398042996649,4.07753744390572,2.302585092994046,2.3978952727983707,2.3978952727983707
557,1404796001978880013,https://x.com/Wendys/status/1404796001978880013,"Sausage, Egg &amp; Swiss croissant for me. Honey Butter Chicken Biscuit for Samwise.
This 2 for $4 has us covered for breakfast AND second breakfast.",0,,coder1,1,0,0,1,1332,1187,1151,36,130,13,2,7.195187320178709,7.080026499922591,7.049254841255837,3.6109179126442243,4.875197323201151,2.639057329615259,1.0986122886681096
558,1403414138236383237,https://x.com/Wendys/status/1403414138236383237,The Summer Strawberry Chicken Salad is here. And so is Sim Wendy. Come play Sims 4 with us on Twitch. https://t.co/P0GZ7DIn5g,0,,coder1,1,0,0,1,688,594,566,28,81,8,5,6.535241271013659,6.38856140554563,6.340359303727752,3.367295829986474,4.406719247264253,2.1972245773362196,1.791759469228055
559,1403047227170435083,https://x.com/Wendys/status/1403047227170435083,"Void where prohibited. Offer good while supplies last. Ends 6/10/21 or while supplies last. No purchase necessary. Limit one/person. Must be U.S. resident, 18+ only.",0,,coder1,1,0,0,1,414,367,356,11,46,1,0,6.028278520230698,5.908082938168931,5.877735781779639,2.4849066497880004,3.8501476017100584,0.6931471805599453,0.0
560,1403039695857127431,https://x.com/Wendys/status/1403039695857127431,🚨FREE SWAG ALERT🚨 We’ve got some limited edition shirts that are sweeter than a Frosty-ccino. Comment on this post with  #WendysFrostyccinoIsColdBrewWithFrostyCreamer for a chance to snag one. https://t.co/QATez2T3bq,,,,0,0,0,0,6495,3019,2777,242,3331,121,24,8.778941881841513,8.013012110368916,7.929486523314289,5.493061443340548,8.111328003286733,4.804021044733257,3.2188758248682006
561,1402298901428899840,https://x.com/Wendys/status/1402298901428899840,Did you hear we have a new salad?,0,,coder1,1,0,0,1,9422,7669,7494,175,1597,145,11,9.150908788206756,8.945071894361302,8.921991410536698,5.170483995038151,7.37650812632622,4.983606621708336,2.4849066497880004
562,1400982621757247491,https://x.com/Wendys/status/1400982621757247491,Thank you Julien https://t.co/42jvTo4e68,1,affiliative,coder1,1,0,1,0,5833,5511,4700,811,127,109,86,8.671458150427666,8.614682812693495,8.45553053102413,6.699500340161678,4.852030263919617,4.700480365792417,4.465908118654584
563,1400516310044401671,https://x.com/Wendys/status/1400516310044401671,Free @Wendys ad written by their biggest fan (aka my son) https://t.co/skbzdfB3tk,,,,0,0,0,0,558,543,508,35,6,2,7,6.326149473155099,6.298949246855942,6.2324480165505225,3.58351893845611,1.9459101490553132,1.0986122886681096,2.0794415416798357
564,1397992184213917701,https://x.com/Wendys/status/1397992184213917701,"Every time I eat the Bourbon Bacon Cheeseburger I say “Time to get my Bourb-ON!” 

And then everybody laughs because I’m the only one at the table.",1,self-defeating,coder1,1,0,1,0,4270,3982,3865,117,255,28,5,8.359603270841466,8.289790583181643,8.259975659768276,4.770684624465665,5.545177444479562,3.367295829986474,1.791759469228055
565,1397559601726476292,https://x.com/Wendys/status/1397559601726476292,"Well, 'ello love",,,,0,0,0,0,6115,5914,5793,121,168,19,14,8.718663567048953,8.685246776412487,8.664578178329295,4.804021044733257,5.1298987149230735,2.995732273553991,2.70805020110221
566,1397493144254623748,https://x.com/Wendys/status/1397493144254623748,"Britain just got a new favourite redhead. 

#SorryNotSorryRonald 😉",1,aggressive,coder1,1,1,0,0,7049,6539,6308,231,371,123,16,8.860782895806315,8.785692444451245,8.74973246437081,5.44673737166631,5.918893854273146,4.820281565605037,2.833213344056216
567,1395802538310606852,https://x.com/Wendys/status/1395802538310606852,Wendy’s Frosty-ccino is cold brew with Frosty creamer. Overwatch is a video game celebrating its 5th anniversary. Twitch is where they meet. https://t.co/P0GZ7DIn5g,,,,0,0,0,0,677,601,571,30,72,2,2,6.519147287940395,6.400257445308821,6.349138991379798,3.4339872044851463,4.290459441148391,1.0986122886681096,1.0986122886681096
568,1394331631222149122,https://x.com/Wendys/status/1394331631222149122,W̸̱̝͆ȇ̴̫̦̕n̶̤̏̾d̶̢̤͆y̵̛̰'̸͙͝s̵͍͉̏ ̶̧̲̅F̷̗̦͂̈r̶̙͛o̶̩͖͘s̷̙̐͊t̸͇͌͊y̶͓̐͘-̸̺̺̈͠c̵̺̍̑ͅć̷̳̠i̶̡͖̓̓n̵͍̥̔ö̶͕͕ ̸̰̀̿i̵̺̩̾s̵̳̓ ̷̹͋c̷͕̄̓ͅo̷̲̹̒l̵̬̙̓͝d̶̮̣̍ ̷̬̪̂̕b̶̙͙͠r̸͕̙͒ë̷̫́̉w̸̞̆ ̸̪̺̊̇w̸̼̙͠į̶̿t̶̤̰͑h̶͙̀͝ ̶̇̂ͅF̴̦͊r̵̼̯͌ǫ̵̧̀s̵̙͌ť̶̘͍̐y̸̥̕ ̶̳̝̌ĉ̸̞͕r̴̭̳̉e̸̱͉̍̉a̸͈̫͊͋m̸̲̜͛e̷͚͝r̴͙͋,,,,0,0,0,0,22031,20332,19085,1247,1349,254,96,10.000251220968437,9.920000460910341,9.8567103609772,7.129297548929373,7.2078598714324755,5.541263545158426,4.574710978503383
569,1390694820306427912,https://x.com/Wendys/status/1390694820306427912,Wendy's Frosty-ccino is cold brew with,,,,0,0,0,0,998,860,824,36,128,9,1,6.906754778648554,6.7580945044277305,6.715383386334681,3.6109179126442243,4.859812404361672,2.302585092994046,0.6931471805599453
570,1390327056567783424,https://x.com/Wendys/status/1390327056567783424,Cold brew with Frosty creamer is,0,,coder1,1,0,0,1,822,697,677,20,115,8,2,6.71295620067707,6.548219102762372,6.519147287940395,3.044522437723423,4.7535901911063645,2.1972245773362196,1.0986122886681096
571,1389965096756072451,https://x.com/Wendys/status/1389965096756072451,Wendy's Frosty-ccino is cold brew with,,,,0,0,0,0,733,614,598,16,109,7,3,6.598509028614515,6.421622267806518,6.395261598115449,2.833213344056216,4.700480365792417,2.0794415416798357,1.3862943611198906
572,1388192293216309250,https://x.com/Wendys/status/1388192293216309250,"Oh, snap! $1 Any Size Fries and Pokemon Snap? Watch us play it on Twitch and grab yourself some $1 fries in our app! https://t.co/P0GZ7DIn5g",1,affiliative,coder1,1,0,1,0,588,505,481,24,73,8,2,6.3784261836515865,6.226536669287466,6.1779441140506,3.2188758248682006,4.304065093204169,2.1972245773362196,1.0986122886681096
573,1387028764542980101,https://x.com/Wendys/status/1387028764542980101,"Seriously just got this Honey Butter Chicken Biscuit for $1.99, wild.",,,,0,0,0,0,4319,3947,3866,81,330,36,6,8.371010681238156,8.280964400553373,8.260234291607297,4.406719247264253,5.802118375377063,3.6109179126442243,1.9459101490553132
574,1385655564835901449,https://x.com/Wendys/status/1385655564835901449,"Wendy, Honey, Butter and Chicken Biscuit are on the hunt again. Watch us stream Monster Hunter Rise on Twitch and grab a Honey Butter Chicken Biscuit for a $1.99 the next time you get breakfast. https://t.co/P0GZ7DIn5g",1,self-enhancing,coder1,1,0,1,0,489,419,402,17,64,3,3,6.194405391104672,6.040254711277414,5.998936561946683,2.8903717578961645,4.174387269895637,1.3862943611198906,1.3862943611198906
575,1383119249741348866,https://x.com/Wendys/status/1383119249741348866,We’re hunting monsters in Monster Hunter Rise on Twitch. And if you’re hunting a great deal get the $1.99 Honey Butter Chicken Biscuit this month. Watch the stream now! https://t.co/P0GZ7DIn5g,1,self-defeating,coder1,1,0,1,0,1088,928,840,88,101,52,7,6.9930151229329605,6.834108738813838,6.734591659972948,4.48863636973214,4.624972813284271,3.970291913552122,2.0794415416798357
576,1382339375309189120,https://x.com/Wendys/status/1382339375309189120,"everybody says yellow Wendy's
but nobody says hello Wendy's",0,,coder1,1,0,0,1,18676,17659,16920,739,850,106,61,9.835048099313607,9.779057474157952,9.736310733068626,6.606650186198215,6.7464121285733745,4.672828834461906,4.127134385045092
577,1382148071656591360,https://x.com/Wendys/status/1382148071656591360,Yellow Wendy’s use to hit different 📈 https://t.co/NIRiwHv43w,1,self-defeating,coder1,1,0,1,0,206008,198769,172223,26546,786,5315,1138,12.235675136137756,12.199903656384645,12.056551234086578,10.18667202593546,6.668228248417403,8.578476419833136,7.037905963447182
578,1380601092308877314,https://x.com/Wendys/status/1380601092308877314,The new $5 Biggie Bag is just in time for Among Us’ new map. Don’t be sus. Grab one and watch our stream on Twitch. https://t.co/P0GZ7DIn5g,,,,0,0,0,0,1095,929,883,46,117,46,3,6.999422467507961,6.835184586147301,6.784457062637643,3.8501476017100584,4.770684624465665,3.8501476017100584,1.3862943611198906
579,1380201597863559168,https://x.com/Wendys/status/1380201597863559168,a bunch of people pointing and laughing and maybe asking for pictures,,,,0,0,0,0,12444,12196,11668,528,183,36,29,9.429074214801693,9.40894529884324,9.364691031806107,6.270988431858299,5.214935757608986,3.6109179126442243,3.4011973816621555
580,1379418884504236037,https://x.com/Wendys/status/1379418884504236037,RT @Wendys: What’s better than Wendy’s Honey Butter Chicken Biscuit? Wendy’s  $1.99 Honey Butter Chicken Biscuit. Get yours today! https://…,,,,0,0,0,0,145,145,0,145,0,0,0,4.983606621708336,4.983606621708336,0.0,4.983606621708336,0.0,0.0,0.0
581,1379243596214329349,https://x.com/Wendys/status/1379243596214329349,"RT @marchmadness: #FinalFour Twitter Live presented by @Wendys is LIVE!
 
Watch @BaylorMBB &amp; @ZagMBB battle it out for the #NationalChampio…",,,,0,0,0,0,47,47,0,47,0,0,0,3.8712010109078907,3.8712010109078907,0.0,3.8712010109078907,0.0,0.0,0.0
582,1379241336033976323,https://x.com/Wendys/status/1379241336033976323,"#FinalFour Twitter Live presented by @Wendys is LIVE!
 
Watch @BaylorMBB &amp; @ZagMBB battle it out for the #NationalChampionship!  #MarchMadness
 
@RexChapman | @AdamLefkoe | @bwood_33 https://t.co/vukCOa0jtF",,,,0,0,0,0,359,299,252,47,47,9,4,5.886104031450156,5.703782474656201,5.53338948872752,3.8712010109078907,3.8712010109078907,2.302585092994046,1.6094379124341003
583,1378548431896055812,https://x.com/Wendys/status/1378548431896055812,"It’s the Championship - all or nothing. Choose your team before the games start. 

https://t.co/TFBBGnH4ld",,,,0,0,0,0,506,467,448,19,34,1,4,6.2285110035911835,6.148468295917647,6.1070228877422545,2.995732273553991,3.5553480614894135,0.6931471805599453,1.6094379124341003
584,1378475532896120833,https://x.com/Wendys/status/1378475532896120833,"RT @marchmadness: #FinalFour Twitter Live presented by @Wendys is LIVE!

Watch @BaylorMBB &amp; @UHCougarMBK in a Texas showdown for a #Nationa…",,,,0,0,0,0,28,28,0,28,0,0,0,3.367295829986474,3.367295829986474,0.0,3.367295829986474,0.0,0.0,0.0
585,1378453149044850688,https://x.com/Wendys/status/1378453149044850688,"#FinalFour Twitter Live presented by @Wendys is LIVE!

Watch @BaylorMBB &amp; @UHCougarMBK in a Texas showdown for a #NationalChampionship spot. #MarchMadness

@RexChapman | @AdamLefkoe | @bwood_33 https://t.co/fw7fOmcneX",,,,0,0,0,0,261,228,200,28,30,2,1,5.568344503761097,5.43372200355424,5.303304908059076,3.367295829986474,3.4339872044851463,1.0986122886681096,0.6931471805599453
586,1378437515204562948,https://x.com/Wendys/status/1378437515204562948,the @UberEats app.,,,,0,0,0,0,1419,1358,1332,26,51,5,5,7.258412150595307,7.214504414151143,7.195187320178709,3.295836866004329,3.9512437185814275,1.791759469228055,1.791759469228055
587,1378437146709782530,https://x.com/Wendys/status/1378437146709782530,"Friends finish each other's sentences, like how @Wendys has a $0 delivery fee on",1,self-enhancing,coder1,1,0,1,0,122,96,94,2,23,2,1,4.812184355372417,4.574710978503383,4.553876891600541,1.0986122886681096,3.1780538303479458,1.0986122886681096,0.6931471805599453
588,1377655396085727235,https://x.com/Wendys/status/1377655396085727235,Free Junior Bacon Cheeseburger for all ya wah wah babies,1,aggressive,coder1,1,1,0,0,1697,1568,1483,85,108,5,16,7.437206366871292,7.358193752733032,7.302496423727326,4.454347296253507,4.6913478822291435,1.791759469228055,2.833213344056216
589,1377644234833063936,https://x.com/Wendys/status/1377644234833063936,Buy-bu-bu-bu-buy,1,self-enhancing,coder1,1,0,1,0,549,499,489,10,46,3,1,6.309918278226516,6.214608098422191,6.194405391104672,2.3978952727983707,3.8501476017100584,1.3862943611198906,0.6931471805599453
590,1377636930616229899,https://x.com/Wendys/status/1377636930616229899,The only thing that could make Adult Swim Jr. and April Fools’ Day better is bacon. You’re welcome. @wendys #ad https://t.co/w0uHlmeFjl,,,,0,0,0,0,1058,1023,914,109,13,12,10,6.9650803456014065,6.931471805599453,6.818924065275521,4.700480365792417,2.639057329615259,2.5649493574615367,2.3978952727983707
591,1377300828248236034,https://x.com/Wendys/status/1377300828248236034,you seein’ this 👀,,,,0,0,0,0,1204,1090,1068,22,104,4,6,7.094234845924755,6.994849985833071,6.974478911025045,3.1354942159291497,4.653960350157523,1.6094379124341003,1.9459101490553132
592,1377228720981819397,https://x.com/Wendys/status/1377228720981819397,"Final four, baby! Pick your winners before the games start.👇

https://t.co/B3vxH9Y4SJ",,,,0,0,0,0,688,662,634,28,20,2,4,6.535241271013659,6.4967749901858625,6.453624998892692,3.367295829986474,3.044522437723423,1.0986122886681096,1.6094379124341003
593,1376979649578872837,https://x.com/Wendys/status/1376979649578872837,What’s better than Wendy’s Honey Butter Chicken Biscuit? Wendy’s  $1.99 Honey Butter Chicken Biscuit. Get yours today! https://t.co/0xe5ukedCm,1,self-enhancing,coder1,1,0,1,0,3090,2478,2333,145,230,310,72,8.036249942132116,7.8156105320351905,7.755338812846501,4.983606621708336,5.442417710521793,5.739792912179234,4.290459441148391
594,1376503955879043075,https://x.com/Wendys/status/1376503955879043075,"Elite 8, let’s gooooo! Pick your winners below before the games tip off.

https://t.co/AFRLyWE8kF",,,,0,0,0,0,416,387,371,16,26,2,1,6.0330862217988015,5.961005339623274,5.918893854273146,2.833213344056216,3.295836866004329,1.0986122886681096,0.6931471805599453
595,1375509321744719874,https://x.com/Wendys/status/1375509321744719874,It’s a new season of Fall Guys and we’re out to SECURE THE BAG. Get yourself a $5 Biggie Bag and come watch us grab that #1 spot on Twitch. https://t.co/P0GZ7DZXWO,,,,0,0,0,0,774,697,673,24,68,8,1,6.652863029353347,6.548219102762372,6.513230110912307,3.2188758248682006,4.23410650459726,2.1972245773362196,0.6931471805599453
596,1374785760264609794,https://x.com/Wendys/status/1374785760264609794,https://t.co/4PlC3nRg20,,,,0,0,0,0,2835,2610,2504,106,200,16,9,7.950149887652018,7.8674885686991285,7.826044013518965,4.672828834461906,5.303304908059076,2.833213344056216,2.302585092994046
597,1374769284631629825,https://x.com/Wendys/status/1374769284631629825,"🏆 Sweet or spicy? It’s time to decide this #BestOfTweets Brand Bracket food fight.

Which brand’s Tweets satisfy your craving for quality content? 
🍟 @Wendys infamous spice
VS
🌈 @Skittles’ colorful personality  

Vote now!",,,,0,0,0,0,14976,13582,13317,265,919,437,38,9.614270969992395,9.51657428982249,9.496871782670567,5.583496308781699,6.824373670043086,6.082218910376446,3.6635616461296463
598,1374381328326488068,https://x.com/Wendys/status/1374381328326488068,"Sweet 16 time. How’s your bracket looking - busted? You’ve still got skin in the game here. Vote in our polls before the games start. 

https://t.co/1lu7FutJLV",,,,0,0,0,0,786,728,681,47,51,3,4,6.668228248417403,6.591673732008658,6.525029657843462,3.8712010109078907,3.9512437185814275,1.3862943611198906,1.6094379124341003
599,1373614761972207618,https://x.com/Wendys/status/1373614761972207618,"Round two is poppin off! Think you know your bracket? Vote in our polls before the games start. 📊🏀

https://t.co/RL12aq9NsP",,,,0,0,0,0,514,489,460,29,21,2,2,6.244166900663736,6.194405391104672,6.133398042996649,3.4011973816621555,3.091042453358316,1.0986122886681096,1.0986122886681096
600,1372971843255164934,https://x.com/Wendys/status/1372971843255164934,"Watch us drain some threes in 2k, and score a free Honey Butter Chicken Biscuit this Saturday. 😎🍯
https://t.co/P0GZ7DIn5g",1,self-enhancing,coder1,1,0,1,0,698,616,585,31,76,6,0,6.54965074223381,6.424869023905388,6.373319789577012,3.4657359027997265,4.343805421853684,1.9459101490553132,0.0
601,1372888082979061767,https://x.com/Wendys/status/1372888082979061767,"FREE Honey Butter Chicken Biscuit today and Saturday, NO CATCH. See? No losers in Biscuitball.🤘🏽🍯 https://t.co/VjyFP6uFAj",1,self-enhancing,coder1,1,0,1,0,1114,1002,942,60,96,9,7,7.016609683894219,6.910750787961936,6.849066282633458,4.110873864173311,4.574710978503383,2.302585092994046,2.0794415416798357
602,1372525850625765382,https://x.com/Wendys/status/1372525850625765382,RT @Wendys: It’s Biscuitball time! Get your FREE Honey Butter Chicken Biscuit N-N-N-NOOOOW. https://t.co/VUOxg9hz3r,,,,0,0,0,0,61,61,0,61,0,0,0,4.127134385045092,4.127134385045092,0.0,4.127134385045092,0.0,0.0,0.0
603,1372243633731145729,https://x.com/Wendys/status/1372243633731145729,"great, now it's stuck in my head again",,,,0,0,0,0,1602,1494,1471,23,106,1,1,7.3796321526095525,7.3098814858247865,7.294377299288821,3.1780538303479458,4.672828834461906,0.6931471805599453,0.6931471805599453
604,1372241709497774085,https://x.com/Wendys/status/1372241709497774085,"Direct deposit $1,400

Me at @Wendys: 🚨Bag alert major bag alert!!!🚨

💰💰💰",1,self-enhancing,coder1,1,0,1,0,199,193,189,4,5,1,0,5.298317366548036,5.267858159063328,5.247024072160486,1.6094379124341003,1.791759469228055,0.6931471805599453,0.0
605,1372210239014047750,https://x.com/Wendys/status/1372210239014047750,"We don’t know if y’all remember but it’s Biscuitball season out here. That means ya get a free Honey Butter Chicken Biscuit this Thursday, Friday, and  Saturday only.",,,,0,0,0,0,2781,2535,2406,129,192,49,5,7.930925372483388,7.8383433155571165,7.786136437783072,4.867534450455582,5.262690188904886,3.912023005428146,1.791759469228055
606,1371833939149664261,https://x.com/Wendys/status/1371833939149664261,"Starting your day with a W, just like our name.",,,,0,0,0,0,2420,2304,2268,36,106,5,5,7.791935956938058,7.742835955430749,7.727094484779842,3.6109179126442243,4.672828834461906,1.791759469228055,1.791759469228055
607,1371831384575197186,https://x.com/Wendys/status/1371831384575197186,RT @Wendys: It’s FREE HONEY BUTTER CHICKEN BISCUITBALL TIME. ❤️  this tweet and we’ll remind you on Thursday 3/18 when you can score a free…,,,,0,0,0,0,415,415,0,415,0,0,0,6.030685260261263,6.030685260261263,0.0,6.030685260261263,0.0,0.0,0.0
608,1371829641674158086,https://x.com/Wendys/status/1371829641674158086,I’m having @Wendys breakfast W or L,1,self-enhancing,coder1,1,0,1,0,312,257,255,2,53,2,0,5.746203190540153,5.552959584921617,5.545177444479562,1.0986122886681096,3.9889840465642745,1.0986122886681096,0.0
609,1371526729534222338,https://x.com/Wendys/status/1371526729534222338,"Ok, true story time: they are square because they have four equal sides that meat at 90 degree angles",1,aggressive,coder1,1,1,0,0,4444,4210,4085,125,202,15,17,8.399535147948004,8.345455428161928,8.315321775377567,4.836281906951478,5.313205979041787,2.772588722239781,2.8903717578961645
610,1371490866053939204,https://x.com/Wendys/status/1371490866053939204,"Y’all get ready - March Madness is HERE. Pick your winners before the games tip off.

https://t.co/6hiCkU96fN",,,,0,0,0,0,864,809,762,47,41,4,10,6.762729506931879,6.697034247666484,6.637258031284457,3.8712010109078907,3.7376696182833684,1.6094379124341003,2.3978952727983707
