"id","tweet_url","text","created_year","created_month","created_day","created_hour","final_humor_binary","final_humor_label_available","final_humor_type","final_humor_type_source","final_humor_type_group","type_aggressive","type_affiliative","type_self_enhancing","type_self_defeating","type_non_aggressive","reply_count","favorite_count","retweet_count","quote_count","bookmark_count","view_count","engagement_total","engagement_favorite_retweet","log1p_engagement_total","log1p_engagement_favorite_retweet","log1p_favorite_count","log1p_retweet_count","log1p_reply_count","log1p_quote_count","log1p_bookmark_count","log1p_view_count"
"1625165317189009409","https://x.com/Wendys/status/1625165317189009409","Where's the beef?","2023","2","13","16","1","1","aggressive","coder2","aggressive","1","0","0","0","0","1080.0","5540.0","232.0","114.0","27.0","2034244.0","6993.0","5772.0","8.852807917623322","8.660947155060933","8.61993026886735","5.4510384535657","6.985641817639208","4.74493212836325","3.332204510175204","14.525635300647563"
"1623545691305046016","https://x.com/Wendys/status/1623545691305046016","A successful Trios Title defense means one thing.. an ELITE @Wendys feast. https://t.co/aA03WhTYrA","2023","2","9","04","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","218.0","6051.0","463.0","73.0","40.0","1002089.0","6845.0","6514.0","8.831419819090131","8.781862489558945","8.708144074908246","6.139884552226255","5.389071729816501","4.304065093204169","3.713572066704308","13.817598376952622"
"1620468613915504645","https://x.com/Wendys/status/1620468613915504645","Put out garlic fries and didn’t even think about how it would make the vampires feel. My bad, y’all. That one’s on me.","2023","1","31","17","1","1","self-defeating","coder2","other_humor","0","0","0","1","1","261.0","7902.0","347.0","42.0","38.0","817363.0","8590.0","8249.0","9.058470422638056","9.017968479328726","8.974997713204976","5.8522024797744745","5.568344503761097","3.7612001156935624","3.6635616461296463","13.613839807057774"
"1605335737368342528","https://x.com/Wendys/status/1605335737368342528","Want to know the secret behind my voice? Warming up with @wendys Holiday Peppermint Frosty. It is literally INSANE, so good guys. Go out and get one and let me know how much you love it #ad https://t.co/BFFtbYe5ln","2022","12","20","22","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","952.0","6077.0","405.0","1572.0","377.0","44350314.0","9383.0","6482.0","9.146761390333312","8.776938645174996","8.712430973476739","6.0063531596017325","6.859614903654202","7.360739903058278","5.934894195619588","17.607630369287648"
"1604919683584401410","https://x.com/Wendys/status/1604919683584401410","Dave’s Double, No Cheese.","2022","12","19","19","1","1","aggressive","coder1","aggressive","1","0","0","0","0","90.0","4564.0","275.0","18.0","30.0","936589.0","4977.0","4839.0","8.512783482927537","8.484669999710677","8.426173793029069","5.62040086571715","4.51085950651685","2.9444389791664403","3.4339872044851463","13.750000898758072"
"1604865566057144320","https://x.com/Wendys/status/1604865566057144320","Since the job seems open, should I step up as the head of Twitter? I will abide by this poll.","2022","12","19","15","1","1","aggressive","coder1","aggressive","1","0","0","0","0","346.0","4567.0","468.0","92.0","26.0","829922.0","5499.0","5035.0","8.612503371220562","8.524367395164237","8.426830751335846","6.150602768446279","5.849324779946859","4.532599493153256","3.295836866004329","13.62908820438494"
"1602425619618332673","https://x.com/Wendys/status/1602425619618332673","Love it when a USC Trojan gets what’s rightfully theirs. cc:@ReggieBush https://t.co/rrT0EuFiyt","2022","12","12","22","1","1","affiliative","coder1","other_humor","0","1","0","0","1","71.0","825.0","64.0","12.0","3.0","0.0","975.0","889.0","6.883462586413092","6.7912214627261855","6.716594773520978","4.174387269895637","4.276666119016055","2.5649493574615367","1.3862943611198906","0.0"
"1598469601288982528","https://x.com/Wendys/status/1598469601288982528","Jim Cramer says he likes these 3 best-of-breed restaurant stocks https://t.co/wTyUzClLrx","2022","12","2","00","1","1","affiliative","coder1","other_humor","0","1","0","0","1","14.0","19.0","17.0","4.0","0.0","0.0","54.0","36.0","4.007333185232471","3.6109179126442243","2.995732273553991","2.8903717578961645","2.70805020110221","1.6094379124341003","0.0","0.0"
"1596245866121416704","https://x.com/Wendys/status/1596245866121416704","No one lost. THEREFORE EVERYONE WINS. Free fries with purchase in the Wendy’s app. https://t.co/Wf19A9jLy2","2022","11","25","20","1","1","affiliative","coder2","other_humor","0","1","0","0","1","137.0","2080.0","109.0","24.0","13.0","0.0","2363.0","2189.0","7.768110378525988","7.691656822810547","7.640603826393634","4.700480365792417","4.927253685157205","3.2188758248682006","2.639057329615259","0.0"
"1596229186192302080","https://x.com/Wendys/status/1596229186192302080","Right proper match, innit? @wendysuk","2022","11","25","19","1","1","affiliative","coder1","other_humor","0","1","0","0","1","36.0","1800.0","50.0","11.0","5.0","0.0","1902.0","1850.0","7.551186867296149","7.523481312573497","7.496097345175956","3.9318256327243257","3.6109179126442243","2.4849066497880004","1.791759469228055","0.0"
"1596217383001108480","https://x.com/Wendys/status/1596217383001108480","USA! USA! USA! Let’s get these fries","2022","11","25","19","1","1","affiliative","coder1","other_humor","0","1","0","0","1","147.0","3917.0","144.0","11.0","7.0","0.0","4226.0","4061.0","8.34924780056679","8.30943074214033","8.273336598504486","4.976733742420574","4.997212273764115","2.4849066497880004","2.0794415416798357","0.0"
"1585376361237340160","https://x.com/Wendys/status/1585376361237340160","Secure the city. Secure the bag. Come hang while we stream Gotham Knights. 🦇 https://t.co/ppA1jjEaki","2022","10","26","21","1","1","affiliative","coder1","other_humor","0","1","0","0","1","51.0","447.0","29.0","9.0","4.0","0.0","540.0","476.0","6.293419278846481","6.1675164908883415","6.104793232414985","3.4011973816621555","3.9512437185814275","2.302585092994046","1.6094379124341003","0.0"
"1582484431620567040","https://x.com/Wendys/status/1582484431620567040","You afraid of ghosts? Come hang while we stream Ghostbusters! Thanks. 👻https://t.co/P0GZ7DZXWO","2022","10","18","21","1","1","affiliative","coder1","other_humor","0","1","0","0","1","128.0","477.0","28.0","7.0","8.0","0.0","648.0","505.0","6.47543271670409","6.226536669287466","6.169610732491456","3.367295829986474","4.859812404361672","2.0794415416798357","2.1972245773362196","0.0"
"1581410264339009536","https://x.com/Wendys/status/1581410264339009536","I had about 6 French Toast Sticks and I’d do it again. BGs, start your day with @wendys new #FrenchToastSticks #BravoCon #ad https://t.co/jXUuOFStao","2022","10","15","22","1","1","affiliative","coder2","other_humor","0","1","0","0","1","61.0","1499.0","61.0","43.0","22.0","0.0","1686.0","1560.0","7.430707082545968","7.353081920515432","7.313220387090301","4.127134385045092","4.127134385045092","3.784189633918261","3.1354942159291497","0.0"
"1580580422408622081","https://x.com/Wendys/status/1580580422408622081","Who’s a TRUE Reggaeton OG? No need to guess, he is here at #PandoraLIVE El Pulso! Join us by RSVP at https://t.co/bcSKvW6MqW for the show at 8:50pm ET tonight at https://t.co/0qvXb4uABp @pandora","2022","10","13","15","1","1","affiliative","coder1","other_humor","0","1","0","0","1","50.0","176.0","14.0","3.0","0.0","0.0","243.0","190.0","5.497168225293202","5.25227342804663","5.176149732573829","2.70805020110221","3.9318256327243257","1.3862943611198906","0.0","0.0"
"1578434005996695553","https://x.com/Wendys/status/1578434005996695553","Purple and covered in nerds, just like @Twitch #TwitchCon2022 https://t.co/xZYQpzthC6","2022","10","7","17","1","1","aggressive","coder2","aggressive","1","0","0","0","0","411.0","4380.0","234.0","67.0","38.0","0.0","5130.0","4614.0","8.543055850941965","8.437067146936952","8.385032287813898","5.459585514144159","6.021023349349527","4.219507705176107","3.6635616461296463","0.0"
"1577345554614566913","https://x.com/Wendys/status/1577345554614566913","Got tired of chasing trends. Please have a cheeseburger for lunch","2022","10","4","17","1","1","affiliative","coder2","other_humor","0","1","0","0","1","135.0","6564.0","171.0","15.0","13.0","0.0","6898.0","6735.0","8.839131752546109","8.815221555922163","8.789507786736896","5.147494476813453","4.912654885736052","2.772588722239781","2.639057329615259","0.0"
"1577337977071706113","https://x.com/Wendys/status/1577337977071706113","Low vibration angel numbers astrology overwatch 2 house of the dragon sir this is a wendy’s Mario movie spooky season breath of the wild 2 soup-core Minecraft streaming Fortnite anime vibes aesthetic gen z Elden ring corn","2022","10","4","16","1","1","self-enhancing","coder2","other_humor","0","0","1","0","1","640.0","22826.0","2234.0","466.0","360.0","0.0","26526.0","25060.0","10.185918361205209","10.129068131883756","10.035699324844632","7.711996507047669","6.46302945692067","6.1463292576688975","5.8888779583328805","0.0"
"1574473925165449216","https://x.com/Wendys/status/1574473925165449216","Sci-fi is when you have this Wendy; fantasy is when you have that Wendy https://t.co/NwLaLK2Cs3","2022","9","26","19","1","1","affiliative","coder1","other_humor","0","1","0","0","1","113.0","1698.0","122.0","27.0","26.0","0.0","1986.0","1820.0","7.594381242551817","7.507141079727608","7.4377951216719325","4.812184355372417","4.736198448394496","3.332204510175204","3.295836866004329","0.0"
"1573323893967822851","https://x.com/Wendys/status/1573323893967822851","He was just excited. https://t.co/BpyGBb6pIS","2022","9","23","14","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","89.0","889.0","34.0","9.0","3.0","0.0","1024.0","923.0","6.932447891572509","6.828712071641684","6.7912214627261855","3.5553480614894135","4.499809670330265","2.302585092994046","1.3862943611198906","0.0"
"1572656302614085632","https://x.com/Wendys/status/1572656302614085632","Walking outside after they say the ice cream machine’s broke https://t.co/fEK83Gk9rr","2022","9","21","18","1","1","aggressive","coder2","aggressive","1","0","0","0","0","214.0","4785.0","267.0","51.0","36.0","0.0","5353.0","5052.0","8.585599224080298","8.527737405291909","8.47345026846832","5.5909869805108565","5.3706380281276624","3.9512437185814275","3.6109179126442243","0.0"
"1570426440428187650","https://x.com/Wendys/status/1570426440428187650","You shouldn’t have said anything … https://t.co/iRUrFOCaNs","2022","9","15","14","1","1","self-defeating","coder1","other_humor","0","0","0","1","1","112.0","1104.0","37.0","9.0","7.0","0.0","1269.0","1141.0","7.146772179452637","7.040536390215956","7.007600613951853","3.6375861597263857","4.727387818712341","2.302585092994046","2.0794415416798357","0.0"
"1567614811046920193","https://x.com/Wendys/status/1567614811046920193","Aw geez, the Rick and Morty merch is limited edition?? Better order a Rick and Morty combo through the @ubereats app to win some before it’s gone.","2022","9","7","20","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","172.0","1056.0","49.0","10.0","4.0","0.0","1291.0","1105.0","7.163946684342547","7.00850518208228","6.963189985870238","3.912023005428146","5.153291594497779","2.3978952727983707","1.6094379124341003","0.0"
"1562870837283135495","https://x.com/Wendys/status/1562870837283135495","She's still his favorite mom. https://t.co/8Ip4FPIdwI","2022","8","25","18","1","1","affiliative","coder1","other_humor","0","1","0","0","1","174.0","1137.0","50.0","8.0","8.0","0.0","1377.0","1187.0","7.228388451573604","7.080026499922591","7.037027614686276","3.9318256327243257","5.1647859739235145","2.1972245773362196","2.1972245773362196","0.0"
"1559912735525183488","https://x.com/Wendys/status/1559912735525183488","Are you telling me the French Toasted this stick?","2022","8","17","14","1","1","aggressive","coder1","aggressive","1","0","0","0","0","246.0","4564.0","246.0","20.0","19.0","0.0","5095.0","4810.0","8.536211197252","8.478660241699453","8.426173793029069","5.5093883366279774","5.5093883366279774","3.044522437723423","2.995732273553991","0.0"
"1559639856925626369","https://x.com/Wendys/status/1559639856925626369","Whoa, chill. No one said anything about compliments. Just trying to tell you we have new French Toast Sticks. Are you guys new here? https://t.co/EEXGiyMieO","2022","8","16","20","1","1","aggressive","coder1","aggressive","1","0","0","0","0","101.0","1217.0","42.0","33.0","8.0","0.0","1401.0","1259.0","7.2456550675945355","7.138866999945524","7.1049654482698426","3.7612001156935624","4.624972813284271","3.5263605246161616","2.1972245773362196","0.0"
"1559627059491704832","https://x.com/Wendys/status/1559627059491704832","You know what rhymes with Roast? 
Toast. Let’s do a whole Toast Day thing. Might be fun.","2022","8","16","19","1","1","affiliative","coder2","other_humor","0","1","0","0","1","393.0","8971.0","88.0","6.0","15.0","0.0","9473.0","9059.0","9.156306483483696","9.111624399037025","9.101863895640099","4.48863636973214","5.976350909297934","1.9459101490553132","2.772588722239781","0.0"
"1555198547494051842","https://x.com/Wendys/status/1555198547494051842","@facelessfreebie Whoops! My b, bestie. Messed up your handle. Hope that proposal still stands.","2022","8","4","14","1","1","aggressive","coder2","aggressive","1","0","0","0","0","24.0","370.0","7.0","1.0","0.0","0.0","402.0","377.0","5.998936561946683","5.934894195619588","5.916202062607435","2.0794415416798357","3.2188758248682006","0.6931471805599453","0.0","0.0"
"1555192002639175681","https://x.com/Wendys/status/1555192002639175681","@MichaelaBarger7 we only have fries for you (and millions of others) #ChooseHotAndCrispy https://t.co/g2AUqoXZYG","2022","8","4","14","1","1","affiliative","coder2","other_humor","0","1","0","0","1","18.0","174.0","10.0","1.0","1.0","0.0","204.0","184.0","5.3230099791384085","5.220355825078325","5.1647859739235145","2.3978952727983707","2.9444389791664403","0.6931471805599453","0.6931471805599453","0.0"
"1555191997006286852","https://x.com/Wendys/status/1555191997006286852","@FaceleeFreebie I do… not plan on wearing chains #ChooseHotAndCrispy https://t.co/X0Byoml3pt","2022","8","4","14","1","1","aggressive","coder2","aggressive","1","0","0","0","0","11.0","282.0","12.0","2.0","3.0","0.0","310.0","294.0","5.739792912179234","5.68697535633982","5.645446897643238","2.5649493574615367","2.4849066497880004","1.0986122886681096","1.3862943611198906","0.0"
"1555191981285974016","https://x.com/Wendys/status/1555191981285974016","@HustleBunnee can we get an amen up in here? #ChooseHotAndCrispy https://t.co/mtlz7F1bty","2022","8","4","14","1","1","aggressive","coder2","aggressive","1","0","0","0","0","5.0","74.0","1.0","2.0","0.0","0.0","82.0","75.0","4.418840607796598","4.330733340286331","4.31748811353631","0.6931471805599453","1.791759469228055","1.0986122886681096","0.0","0.0"
"1555191970682867712","https://x.com/Wendys/status/1555191970682867712","@ChaosYT_ call us mrs. steal ur anime boi, @BurgerKing  #ChooseHotAndCrispy https://t.co/uEfjlwXbV2","2022","8","4","14","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","6.0","220.0","6.0","1.0","0.0","0.0","233.0","226.0","5.455321115357702","5.424950017481403","5.3981627015177525","1.9459101490553132","1.9459101490553132","0.6931471805599453","0.0","0.0"
"1554830029871230979","https://x.com/Wendys/status/1554830029871230979","If you love us so much, put a 💍 on it baybeee 

Tweet us your fry proposal with #ChooseHotAndCrispy for a chance at FREE FRIES for one year. https://t.co/roTbEnTrOY","2022","8","3","14","1","1","affiliative","coder1","other_humor","0","1","0","0","1","134.0","546.0","35.0","7.0","3.0","0.0","725.0","581.0","6.587550014824796","6.366470447731438","6.304448802421981","3.58351893845611","4.90527477843843","2.0794415416798357","1.3862943611198906","0.0"
"1552389305695453184","https://x.com/Wendys/status/1552389305695453184","It’s always BeReal this and BeReal that when it would BeReal nice if you called your mother","2022","7","27","20","1","1","aggressive","coder1","aggressive","1","0","0","0","0","247.0","3358.0","275.0","31.0","20.0","0.0","3931.0","3633.0","8.276903481267057","8.198089248956116","8.119398589612294","5.62040086571715","5.5134287461649825","3.4657359027997265","3.044522437723423","0.0"
"1551575748741324801","https://x.com/Wendys/status/1551575748741324801","Free medium fry with any Frosty. Name a better duo, we’ll wait.","2022","7","25","14","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","243.0","680.0","100.0","13.0","3.0","0.0","1039.0","780.0","6.946975992135418","6.660575149839686","6.523562306149512","4.61512051684126","5.497168225293202","2.639057329615259","1.3862943611198906","0.0"
"1550536004293074949","https://x.com/Wendys/status/1550536004293074949","RT @sad_dad_time: babe wake up wendy’s is talking to emo bands again","2022","7","22","17","1","1","self-defeating","coder2","other_humor","0","0","0","1","1","0.0","0.0","80.0","0.0","0.0","0.0","80.0","80.0","4.394449154672439","4.394449154672439","0.0","4.394449154672439","0.0","0.0","0.0","0.0"
"1550527908137025536","https://x.com/Wendys/status/1550527908137025536","babe wake up wendy’s is talking to emo bands again","2022","7","22","17","1","1","affiliative","coder1","other_humor","0","1","0","0","1","9.0","1261.0","80.0","3.0","8.0","0.0","1361.0","1341.0","7.216709486709457","7.201916317531627","7.140453043101158","4.394449154672439","2.302585092994046","1.3862943611198906","2.1972245773362196","0.0"
"1546922193661181953","https://x.com/Wendys/status/1546922193661181953","When i text you “🗣” know that sir this is a Wendy’s","2022","7","12","18","1","1","self-defeating","coder2","other_humor","0","0","0","1","1","188.0","2628.0","198.0","18.0","8.0","0.0","3040.0","2826.0","8.019941687677365","7.94697135769359","7.874358824729881","5.293304824724492","5.241747015059643","2.9444389791664403","2.1972245773362196","0.0"
"1546869599492243457","https://x.com/Wendys/status/1546869599492243457","If your egg wants to go jellyfishing, you picked the wrong breakfast. https://t.co/FZHhrnjNIh","2022","7","12","14","1","1","aggressive","coder2","aggressive","1","0","0","0","0","103.0","2253.0","132.0","30.0","8.0","0.0","2526.0","2385.0","7.834788107388194","7.777373602657861","7.720461694599722","4.890349128221754","4.6443908991413725","3.4339872044851463","2.1972245773362196","0.0"
"1545154011778748419","https://x.com/Wendys/status/1545154011778748419","sneak a Frosty in your purse https://t.co/piZUzsFJBo","2022","7","7","21","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","282.0","8378.0","416.0","59.0","45.0","0.0","9180.0","8794.0","9.1248914101437","9.081938657171658","9.033483854613287","6.0330862217988015","5.645446897643238","4.0943445622221","3.828641396489095","0.0"
"1541483384542842883","https://x.com/Wendys/status/1541483384542842883","They’re a 10 but they say they’re lovin’ it 🧐","2022","6","27","18","1","1","affiliative","coder1","other_humor","0","1","0","0","1","399.0","8652.0","511.0","106.0","30.0","0.0","9698.0","9163.0","9.179778066393542","9.123038043573386","9.06566136060674","6.238324625039508","5.991464547107982","4.672828834461906","3.4339872044851463","0.0"
"1536788752739205121","https://x.com/Wendys/status/1536788752739205121","This is the first Strawberry Frosty Moon in 4.53 billion years! This won’t happen again until the heat death of the universe 🤯🤯🤯 @NASA @neiltyson","2022","6","14","19","1","1","affiliative","coder1","other_humor","0","1","0","0","1","92.0","1057.0","60.0","11.0","10.0","0.0","1230.0","1117.0","7.115582126184454","7.0192966537150445","6.964135612418245","4.110873864173311","4.532599493153256","2.4849066497880004","2.3978952727983707","0.0"
"1522284287239897092","https://x.com/Wendys/status/1522284287239897092","Shout out to all the zero like ratio tweets out there just existing, living the life they want instead of the one they were told to.","2022","5","5","18","1","1","aggressive","coder2","aggressive","1","0","0","0","0","302.0","5490.0","234.0","32.0","21.0","0.0","6079.0","5724.0","8.712759974960212","8.65259782842244","8.610865667278873","5.459585514144159","5.713732805509369","3.4965075614664802","3.091042453358316","0.0"
"1514667895497887748","https://x.com/Wendys/status/1514667895497887748","Dropped a Spicy Nugget under the front seat one time, but it’s gone now. Not because someone (not me) got out of the car and got down there and found it and ate it…because that definitely didn’t totally happen.","2022","4","14","18","1","1","affiliative","coder2","other_humor","0","1","0","0","1","191.0","1997.0","69.0","19.0","7.0","0.0","2283.0","2066.0","7.7336835707759","7.633853559681768","7.599901959208498","4.248495242049359","5.2574953720277815","2.995732273553991","2.0794415416798357","0.0"
"1513983410930335753","https://x.com/Wendys/status/1513983410930335753","Well, no one else was using the drive thru. 🤷‍♀️","2022","4","12","20","1","1","self-defeating","coder1","other_humor","0","0","0","1","1","209.0","7722.0","414.0","49.0","58.0","0.0","8452.0","8136.0","9.042276686928927","9.004176840696656","8.951958168569265","6.028278520230698","5.3471075307174685","3.912023005428146","4.07753744390572","0.0"
"1511766482291765248","https://x.com/Wendys/status/1511766482291765248","When they say “let’s split some nuggs” but they actually mean “do you wanna speed eat in silence as we each try to get the most”.","2022","4","6","18","1","1","affiliative","coder2","other_humor","0","1","0","0","1","228.0","2831.0","93.0","7.0","12.0","0.0","3171.0","2924.0","8.06211758275474","7.981049759665957","7.94873845481361","4.543294782270004","5.43372200355424","2.0794415416798357","2.5649493574615367","0.0"
"1511410018083647489","https://x.com/Wendys/status/1511410018083647489","That tomatonator is sounding good for lunch","2022","4","5","18","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","190.0","4311.0","142.0","26.0","25.0","0.0","4694.0","4453.0","8.454253391642363","8.401557847817314","8.369157112588834","4.962844630259907","5.25227342804663","3.295836866004329","3.258096538021482","0.0"
"1510996113079296010","https://x.com/Wendys/status/1510996113079296010","Oh it’s on! @Wendys and @Skittles faced fierce competition, but now it’s time to decide once and for all who the best brand on Twitter is. And it’s all up to you.

Who should win #BestOfTweets Brand Bracket ‘22?

🍟 @Wendys
VS
🌈 @Skittles

Vote now!","2022","4","4","15","1","1","aggressive","coder2","aggressive","1","0","0","0","0","671.0","1590.0","188.0","282.0","13.0","0.0","2744.0","1778.0","7.917536353943631","7.483806687665835","7.372118028337787","5.241747015059643","6.51025834052315","5.645446897643238","2.639057329615259","0.0"
"1509591862335655943","https://x.com/Wendys/status/1509591862335655943","The  #BestOfTweets Brand Bracket Semifinals are here.

In this round, Conversation Starters and Iconic Mascots collide. But you pick who will advance to the finals. 

✈️ @Delta’s travel tips
VS
🍟 @Wendys infamous spice

Vote now!","2022","3","31","18","1","1","self-defeating","coder2","other_humor","0","0","0","1","1","76.0","412.0","38.0","28.0","6.0","0.0","560.0","450.0","6.329720905522696","6.111467339502679","6.023447592961033","3.6635616461296463","4.343805421853684","3.367295829986474","1.9459101490553132","0.0"
"1504835309258817538","https://x.com/Wendys/status/1504835309258817538","Rounding out the first week of #BestOfTweets Brand Bracket.

On deck: top hats and hot takes. 
🥜 @MrPeanut’s nonstop nuttiness
VS
🍟 @Wendys infamous spice

Vote now!","2022","3","18","15","1","1","aggressive","coder2","aggressive","1","0","0","0","0","44.0","308.0","19.0","20.0","3.0","0.0","394.0","327.0","5.978885764901122","5.793013608384144","5.733341276897746","2.995732273553991","3.8066624897703196","3.044522437723423","1.3862943611198906","0.0"
"1503793289081851912","https://x.com/Wendys/status/1503793289081851912","Let's get moderately schwifty then hit up Morty's Mayhem at Resorts World for the good brekky.","2022","3","15","18","1","1","affiliative","coder2","other_humor","0","1","0","0","1","109.0","690.0","35.0","9.0","11.0","0.0","854.0","725.0","6.75110146893676","6.587550014824796","6.53813982376767","3.58351893845611","4.700480365792417","2.302585092994046","2.4849066497880004","0.0"
"1503780715489423360","https://x.com/Wendys/status/1503780715489423360","Hoops and @wendys Breakfast go hand in hand and there’s only one place to get them together - VEGAS baby! #ad https://t.co/Cj5g1diqBR","2022","3","15","17","1","1","affiliative","coder1","other_humor","0","1","0","0","1","26.0","1387.0","113.0","19.0","19.0","0.0","1564.0","1500.0","7.355641102974253","7.313886831633462","7.23561914106675","4.736198448394496","3.295836866004329","2.995732273553991","2.995732273553991","0.0"
"1503438625672937479","https://x.com/Wendys/status/1503438625672937479","RT @Wendys: Wendy’s Pick ‘Em is BACK, baby! 

Hit the ❤️, and we’ll hit you up when it’s time to make your picks for EVERY round of March M…","2022","3","14","18","1","1","affiliative","coder2","other_humor","0","1","0","0","1","0.0","0.0","175.0","0.0","0.0","0.0","175.0","175.0","5.170483995038151","5.170483995038151","0.0","5.170483995038151","0.0","0.0","0.0","0.0"
"1500883144530092034","https://x.com/Wendys/status/1500883144530092034","What if I told ya the classic ✨Dave’s Single ✨ was just $1 in the app? Welp, this is me telling you.","2022","3","7","17","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","638.0","1721.0","67.0","25.0","3.0","0.0","2454.0","1788.0","7.805882040228621","7.489412083508719","7.451241684987676","4.219507705176107","6.459904454377535","3.258096538021482","1.3862943611198906","0.0"
"1498659324910047233","https://x.com/Wendys/status/1498659324910047233","Crispy, chicken &amp; habanero hot honey on a fluffy biscuit - Wendy’s NEW Hot Honey Chicken. How’s that for a “good morning”?","2022","3","1","14","1","1","affiliative","coder1","other_humor","0","1","0","0","1","368.0","1081.0","34.0","23.0","5.0","0.0","1511.0","1115.0","7.321188556739479","7.017506142941256","6.9865664594064265","3.5553480614894135","5.910796644040527","3.1780538303479458","1.791759469228055","0.0"
"1494385125680893961","https://x.com/Wendys/status/1494385125680893961","Lil ✨sweet✨. Lil 🔥spicy🔥. Wendy’s NEW Hot Honey Chicken Sandwich really can do it all.","2022","2","17","18","1","1","self-enhancing","coder2","other_humor","0","0","1","0","1","482.0","1505.0","53.0","26.0","5.0","0.0","2071.0","1558.0","7.6362696033793735","7.351799869057777","7.317212408359839","3.9889840465642745","6.180016653652572","3.295836866004329","1.791759469228055","0.0"
"1493720865254428676","https://x.com/Wendys/status/1493720865254428676","Come hang with the cool kids while we watch @eNASCARCocaCola Series opener of the @iRacing Series at Daytona tonight! Starts at 9pm EST on Twitch. I’m cheering for @Dr_Bob41 in that Wendy’s car. 🏎 

https://t.co/uEukJGdbM6","2022","2","15","22","1","1","affiliative","coder1","other_humor","0","1","0","0","1","130.0","584.0","63.0","30.0","4.0","0.0","811.0","647.0","6.699500340161678","6.473890696352274","6.371611847231857","4.1588830833596715","4.875197323201151","3.4339872044851463","1.6094379124341003","0.0"
"1491535958713458690","https://x.com/Wendys/status/1491535958713458690","hi, i'm johnny knoxville and...

Sir, this is a Wendy's.","2022","2","9","22","1","1","aggressive","coder1","aggressive","1","0","0","0","0","611.0","9942.0","694.0","70.0","28.0","0.0","11345.0","10636.0","9.336620537886512","9.272093768251665","9.204624064980074","6.543911845564792","6.416732282512326","4.2626798770413155","3.367295829986474","0.0"
"1491487068584824843","https://x.com/Wendys/status/1491487068584824843","Soggy fries where? I don’t have any.","2022","2","9","19","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","936.0","5747.0","166.0","76.0","15.0","0.0","6940.0","5913.0","8.845201135339584","8.685077700412423","8.656607247198915","5.117993812416755","6.842683282238422","4.343805421853684","2.772588722239781","0.0"
"1486700523201839104","https://x.com/Wendys/status/1486700523201839104","Whatever wakes ya up, drink it ✨free✨ from a Wendy’s cup. Free drink with any breakfast sandwich.","2022","1","27","14","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","371.0","1458.0","47.0","8.0","6.0","0.0","1890.0","1505.0","7.544861068658458","7.317212408359839","7.285506548522786","3.8712010109078907","5.918893854273146","2.1972245773362196","1.9459101490553132","0.0"
"1485407829506904069","https://x.com/Wendys/status/1485407829506904069","Tune in for the cool and crispy moves on the Knuckle Huck while crushing some of those hot and crispy Official Fries of X Games Aspen. (That’s our fries)","2022","1","24","00","1","1","self-enhancing","coder1","other_humor","0","0","1","0","1","128.0","464.0","21.0","2.0","3.0","0.0","618.0","485.0","6.428105272684596","6.186208623900494","6.142037405587356","3.091042453358316","4.859812404361672","1.0986122886681096","1.3862943611198906","0.0"
"1483861582073548809","https://x.com/Wendys/status/1483861582073548809","From our lawyers: Not based on actual data. “Coca-Cola” is a registered trademark of The Coca-Cola Company.","2022","1","19","17","1","1","aggressive","coder2","aggressive","1","0","0","0","0","79.0","1268.0","24.0","3.0","4.0","0.0","1378.0","1292.0","7.229113877793302","7.164720378771857","7.1459844677143876","3.2188758248682006","4.382026634673881","1.3862943611198906","1.6094379124341003","0.0"
"1483829962012569606","https://x.com/Wendys/status/1483829962012569606","Top free drink in your state according to our psychic. https://t.co/zWigqhWQDc","2022","1","19","15","1","1","self-enhancing","coder2","other_humor","0","0","1","0","1","431.0","1623.0","59.0","21.0","16.0","0.0","2150.0","1682.0","7.67368812926773","7.428333194190806","7.392647520721623","4.0943445622221","6.068425588244111","3.091042453358316","2.833213344056216","0.0"
"1481395692220395527","https://x.com/Wendys/status/1481395692220395527","I heard when they breed the dogs to have faces like that it's really bad for the animal. #NationalRoastDay","2022","1","12","22","1","1","aggressive","coder1","aggressive","1","0","0","0","0","161.0","2787.0","89.0","29.0","18.0","0.0","3084.0","2876.0","8.034306936339489","7.964503363551548","7.933079771880415","4.499809670330265","5.087596335232384","3.4011973816621555","2.9444389791664403","0.0"
"1481342770623225856","https://x.com/Wendys/status/1481342770623225856","New stuff sounds like my little brother trying to cuss for the first time.
#NationalRoastDay","2022","1","12","19","1","1","aggressive","coder1","aggressive","1","0","0","0","0","139.0","5748.0","592.0","182.0","27.0","0.0","6688.0","6340.0","8.808219665118408","8.754791763700032","8.656781205623291","6.385194398997726","4.941642422609304","5.209486152841421","3.332204510175204","0.0"
