"id","tweet_url","text","final_humor_binary","final_humor_source","final_humor_label_available","final_humor_type","final_humor_type_source","final_humor_type_available","final_humor_type_group","aggressive_humor","other_humor_flag","non_humor_flag","humor_missing_type","reply_count","favorite_count","retweet_count","quote_count","bookmark_count","engagement_total","engagement_favorite_retweet","log1p_engagement_total","log1p_engagement_favorite_retweet","log1p_favorite_count","log1p_retweet_count","log1p_reply_count","log1p_quote_count","log1p_bookmark_count"
"1903162702585008400","https://x.com/Wendys/status/1903162702585008400","Freeze your meeting, not your burger. Download the Chrome extension to get back to the game faster. https://t.co/YDWr58Z49k https://t.co/i5Ll8LGNgK","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","26.0","250.0","57.0","1.0","10.0","344.0","307.0","5.84354441703136","5.730099782973575","5.5254529391317835","4.060443010546419","3.295836866004329","0.6931471805599453","2.3978952727983707"
"1903112530345521579","https://x.com/Wendys/status/1903112530345521579","hang the banner @VandyMBB https://t.co/uqk1MMR3d6","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","71.0","14001.0","606.0","51.0","212.0","14941.0","14607.0","9.611931318535747","9.58932460283475","9.546955455537143","6.408528791059498","4.276666119016055","3.9512437185814275","5.3612921657094255"
"1901851793795219858","https://x.com/Wendys/status/1901851793795219858","March Madness bracket if  you picked each matchup by which School's home stadium is closest to an @Wendys location https://t.co/HBiHGjsNdg","1","coder2","1","self-enhancing","coder2","1","other_humor","0","1","0","0","106.0","5815.0","219.0","109.0","208.0","6457.0","6034.0","8.77307495131822","8.705331133531631","8.668368019213355","5.393627546352361","4.672828834461906","4.700480365792417","5.342334251964811"
"1899970489797271587","https://x.com/Wendys/status/1899970489797271587","BIGGIE BAGS FLY FREE https://t.co/59iYwMlcCW","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","134.0","984.0","102.0","18.0","23.0","1261.0","1086.0","7.140453043101158","6.99117688712121","6.892641641172089","4.634728988229636","4.90527477843843","2.9444389791664403","3.1780538303479458"
"1893347732040880523","https://x.com/Wendys/status/1893347732040880523","Your outie dips their fries in their Thin Mints Frosty 
Your outie keeps their thin mints in the freezer 
Your outie uses X in light mode","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","212.0","990.0","127.0","28.0","47.0","1404.0","1117.0","7.247792581767846","7.0192966537150445","6.898714534329988","4.852030263919617","5.3612921657094255","3.367295829986474","3.8712010109078907"
"1892979312707473537","https://x.com/Wendys/status/1892979312707473537","Im gonna show up at your door selling Thin Mints Frosty","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","666.0","3167.0","178.0","83.0","23.0","4117.0","3345.0","8.323122887587735","8.11552088154677","8.060855752934316","5.187385805840755","6.502790045915623","4.430816798843313","3.1780538303479458"
"1889052840129114344","https://x.com/Wendys/status/1889052840129114344","if you thought my burgers were fresh, wait till u see my whip 🏁","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","213.0","1133.0","82.0","19.0","16.0","1463.0","1215.0","7.288927694521257","7.103322062526113","7.033506484287697","4.418840607796598","5.365976015021851","2.995732273553991","2.833213344056216"
"1886095648572760240","https://x.com/Wendys/status/1886095648572760240","If i see my shadow u get 6 more weeks of vanilla frosty","1","coder2","1","self-defeating","coder2","1","other_humor","0","1","0","0","179.0","1282.0","96.0","12.0","8.0","1577.0","1378.0","7.363913501405819","7.229113877793302","7.1569563646156364","4.574710978503383","5.19295685089021","2.5649493574615367","2.1972245773362196"
"1881055482015805887","https://x.com/Wendys/status/1881055482015805887","Thank you Mr. Beast","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","405.0","14168.0","340.0","29.0","224.0","15166.0","14508.0","9.626877294051397","9.582524425515684","9.558811758564227","5.831882477283517","6.0063531596017325","3.4011973816621555","5.41610040220442"
"1879984832446623928","https://x.com/Wendys/status/1879984832446623928","Can’t believe we’re getting TikTok ban before gta 6","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","919.0","19373.0","2145.0","240.0","609.0","23286.0","21518.0","10.055650543933236","9.976691544794544","9.871687239986331","7.671360923190644","6.824373670043086","5.484796933490655","6.413458957167357"
"1879575467256422436","https://x.com/Wendys/status/1879575467256422436","4pc in 4k https://t.co/w8cOOHtz6P","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","218.0","3288.0","180.0","34.0","109.0","3829.0","3468.0","8.250620082174692","8.15162164696975","8.098338846189057","5.198497031265826","5.389071729816501","3.5553480614894135","4.700480365792417"
"1874116245085446380","https://x.com/Wendys/status/1874116245085446380","2025 = 45^2

It's a perfect square.  It will probably be the only perfect square year you ever get to live in.

The last time that occurred was in 1936.  The next will be in 2116.

So, make 2025 a perfect year for you.","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","522.0","281517.0","31918.0","1972.0","21285.0","337214.0","313435.0","12.728475988106219","12.65535047148387","12.54795166767924","10.3709567227522","6.259581464064923","7.587310506022615","9.96580485860099"
"1869446006234104036","https://x.com/Wendys/status/1869446006234104036","Do you pronounce it caramel or do u pronounce it wrong?","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","239.0","995.0","80.0","27.0","26.0","1367.0","1075.0","7.221105098182496","6.98100574072173","6.903747257584598","4.394449154672439","5.480638923341991","3.332204510175204","3.295836866004329"
"1869053674779291778","https://x.com/Wendys/status/1869053674779291778","Keep things roasty this holiday season. https://t.co/UG4KDOSndU","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","63.0","257.0","55.0","7.0","21.0","403.0","312.0","6.0014148779611505","5.746203190540153","5.552959584921617","4.02535169073515","4.1588830833596715","2.0794415416798357","3.091042453358316"
"1868743844931797186","https://x.com/Wendys/status/1868743844931797186","Frosty Key Tag: It’s like the best investment of your life except it’s free frosty treats but same vibes.","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","54.0","241.0","39.0","4.0","8.0","346.0","280.0","5.849324779946859","5.638354669333745","5.488937726156687","3.6888794541139363","4.007333185232471","1.6094379124341003","2.1972245773362196"
"1865181393224974679","https://x.com/Wendys/status/1865181393224974679","idk, i like our version better https://t.co/lxLle9WjFt","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","139.0","1799.0","146.0","15.0","41.0","2140.0","1945.0","7.669028288589683","7.57353126274595","7.495541943884256","4.990432586778736","4.941642422609304","2.772588722239781","3.7376696182833684"
"1864360277942075898","https://x.com/Wendys/status/1864360277942075898","my aesthetic is Laufey + salted caramel frosty 🥺","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","74.0","340.0","39.0","8.0","7.0","468.0","379.0","6.150602768446279","5.940171252720432","5.831882477283517","3.6888794541139363","4.31748811353631","2.1972245773362196","2.0794415416798357"
"1861447874346934316","https://x.com/Wendys/status/1861447874346934316","REPORT: Naive Little Salted Caramel Frosty Totally Unaware Woman’s Happiness Rests on Her Shoulders","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","74.0","358.0","37.0","3.0","10.0","482.0","395.0","6.180016653652572","5.981414211254481","5.883322388488279","3.6375861597263857","4.31748811353631","1.3862943611198906","2.3978952727983707"
"1859714761916555425","https://x.com/Wendys/status/1859714761916555425","“U changed my life” I’m literally just a salted caramel frosty","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","144.0","923.0","69.0","14.0","23.0","1173.0","992.0","7.068172000388042","6.900730664045173","6.828712071641684","4.248495242049359","4.976733742420574","2.70805020110221","3.1780538303479458"
"1859336640713330801","https://x.com/Wendys/status/1859336640713330801","It’s the only book u can read upside-down https://t.co/vJ0ZsNeQFY","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","81.0","367.0","45.0","7.0","37.0","537.0","412.0","6.2878585601617845","6.023447592961033","5.908082938168931","3.828641396489095","4.406719247264253","2.0794415416798357","3.6375861597263857"
"1849526709361480181","https://x.com/Wendys/status/1849526709361480181","but this IS how you eat Wendy's Breakfast Burrito","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","163.0","467.0","32.0","8.0","9.0","679.0","499.0","6.522092798170152","6.214608098422191","6.148468295917647","3.4965075614664802","5.099866427824199","2.1972245773362196","2.302585092994046"
"1847306069816594818","https://x.com/Wendys/status/1847306069816594818","When mom doesn’t stop for a Wendy’s Krabby Patty Kollab burger https://t.co/jZgDsddw1l","1","coder2","1","self-enhancing","coder2","1","other_humor","0","1","0","0","319.0","2249.0","215.0","34.0","107.0","2924.0","2464.0","7.981049759665957","7.80994708647679","7.718685495198466","5.375278407684165","5.768320995793772","3.5553480614894135","4.68213122712422"
"1844751905022447697","https://x.com/Wendys/status/1844751905022447697","this guy https://t.co/YwNEDcYzgH","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","103.0","2073.0","87.0","5.0","55.0","2323.0","2160.0","7.751045117971802","7.6783263565068856","7.637234388789473","4.477336814478207","4.6443908991413725","1.791759469228055","4.02535169073515"
"1843779609789378824","https://x.com/Wendys/status/1843779609789378824","REV UP THOSE FRYERS https://t.co/iGRVIYwGjO","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","591.0","13134.0","2186.0","265.0","1605.0","17781.0","15320.0","9.785941988681085","9.636979715315753","9.48303570211964","7.690286020676768","6.3835066348840055","5.583496308781699","7.381501894506707"
"1843405888624963775","https://x.com/Wendys/status/1843405888624963775","America tomorrow https://t.co/BG87XHjcvj","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","497.0","8832.0","879.0","161.0","365.0","10734.0","9711.0","9.28126471031288","9.181117513299279","9.086249986745132","6.779921907472252","6.210600077024653","5.087596335232384","5.902633333401366"
"1842315701081530795","https://x.com/Wendys/status/1842315701081530795","when wendy’s krabby patty kollab gets announced but you gotta wait til tuesday https://t.co/UBztx3sg66","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","213.0","4552.0","443.0","34.0","168.0","5410.0","4995.0","8.596189197642735","8.516392871245468","8.423541635334782","6.095824562432225","5.365976015021851","3.5553480614894135","5.1298987149230735"
"1841548608854016300","https://x.com/Wendys/status/1841548608854016300","BBBBRRREAKING NEWWWS https://t.co/Vw5FulLl0U","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","1338.0","75300.0","8003.0","1352.0","3921.0","89914.0","83303.0","11.406620058599298","11.330251846209732","11.229248693912288","8.987696695703624","7.199678345691172","7.210079628170788","8.274357006756292"
"1841265943395082611","https://x.com/Wendys/status/1841265943395082611","If you want something done right, you gotta do it yourself. https://t.co/jEKOYLjxGc","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","113.0","986.0","127.0","46.0","88.0","1360.0","1113.0","7.215975002651466","7.01571242048723","6.894670039433482","4.852030263919617","4.736198448394496","3.8501476017100584","4.48863636973214"
"1839411514715090949","https://x.com/Wendys/status/1839411514715090949","I scream. You scream. We all scream for working ice cream machines. https://t.co/8cAJRNFGKS","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","129.0","1056.0","94.0","24.0","40.0","1343.0","1150.0","7.203405521083095","7.048386408721883","6.963189985870238","4.553876891600541","4.867534450455582","3.2188758248682006","3.713572066704308"
"1839266928679845920","https://x.com/Wendys/status/1839266928679845920","Downtown Chicago. 6AM. @Wendys trolling @McDonalds and I’m here for it. https://t.co/bhfpszCtxE","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","4.0","54.0","11.0","4.0","3.0","76.0","65.0","4.343805421853684","4.189654742026425","4.007333185232471","2.4849066497880004","1.6094379124341003","1.6094379124341003","1.3862943611198906"
"1836585948496162855","https://x.com/Wendys/status/1836585948496162855","When you have a leaky faucet, you go to Angie’s List, but when you have a grievance, you go to Angie’s Scroll #RHOSLC","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","55.0","224.0","19.0","4.0","6.0","308.0","243.0","5.733341276897746","5.497168225293202","5.41610040220442","2.995732273553991","4.02535169073515","1.6094379124341003","1.9459101490553132"
"1835137149286379953","https://x.com/Wendys/status/1835137149286379953","@Wendys this is not how you eat burritos. 😀😃🙂🙃 https://t.co/UJTtycnwjr","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","2.0","7.0","0.0","2.0","0.0","11.0","7.0","2.4849066497880004","2.0794415416798357","2.0794415416798357","0.0","1.0986122886681096","1.0986122886681096","0.0"
"1834619968442323418","https://x.com/Wendys/status/1834619968442323418","POV: me going straight from bed to the couch every Saturday","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","41.0","259.0","16.0","0.0","8.0","324.0","275.0","5.783825182329737","5.62040086571715","5.560681631015528","2.833213344056216","3.7376696182833684","0.0","2.1972245773362196"
"1834347199402229959","https://x.com/Wendys/status/1834347199402229959","Absolutely no fun was had at our commercial shoot today… 🤣🚀 

Special thanks to our amazing partners at @Wendys 🫶 https://t.co/QoZNAgR4ZG","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","2.0","86.0","12.0","2.0","2.0","104.0","98.0","4.653960350157523","4.59511985013459","4.465908118654584","2.5649493574615367","1.0986122886681096","1.0986122886681096","1.0986122886681096"
"1833595083490238906","https://x.com/Wendys/status/1833595083490238906","???!?!?!?!WHO EATS A BURRITO LIKE THIS?!?!?!?! @Wendys https://t.co/QkwBdIHaql","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","10.0","68.0","1.0","5.0","6.0","90.0","69.0","4.51085950651685","4.248495242049359","4.23410650459726","0.6931471805599453","2.3978952727983707","1.791759469228055","1.9459101490553132"
"1827852148366843989","https://x.com/Wendys/status/1827852148366843989","Unhappy Hour means you can get a $1 Honey Buddy w purchase in the app. See? Life still has meaning - even on Monday mornings. https://t.co/9ANLjAkbTt","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","87.0","365.0","39.0","5.0","3.0","499.0","404.0","6.214608098422191","6.003887067106539","5.902633333401366","3.6888794541139363","4.477336814478207","1.791759469228055","1.3862943611198906"
"1826437118563889607","https://x.com/Wendys/status/1826437118563889607","“The Bland Budapest Motel”","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","6.0","313.0","10.0","2.0","1.0","332.0","323.0","5.808142489980444","5.780743515792329","5.749392985908253","2.3978952727983707","1.9459101490553132","1.0986122886681096","0.6931471805599453"
"1826432938801570164","https://x.com/Wendys/status/1826432938801570164","“We Bought A Streaming App”","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","5.0","400.0","12.0","0.0","3.0","420.0","412.0","6.042632833682381","6.023447592961033","5.993961427306569","2.5649493574615367","1.791759469228055","0.0","1.3862943611198906"
"1826432611092136230","https://x.com/Wendys/status/1826432611092136230","“Appetite Gone in 60 Seconds”","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","6.0","381.0","14.0","0.0","2.0","403.0","395.0","6.0014148779611505","5.981414211254481","5.945420608606575","2.70805020110221","1.9459101490553132","0.0","1.0986122886681096"
"1826432485950898219","https://x.com/Wendys/status/1826432485950898219","“Forgetting Sarah Marshall’s Order”","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","10.0","484.0","21.0","1.0","3.0","519.0","505.0","6.253828811575473","6.226536669287466","6.184148890937483","3.091042453358316","2.3978952727983707","0.6931471805599453","1.3862943611198906"
"1826432151862026427","https://x.com/Wendys/status/1826432151862026427","Can’t wait to watch… 
“Any Given Day but Sunday” 
a thread 🧵","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","171.0","3353.0","329.0","106.0","167.0","4126.0","3682.0","8.325306029752582","8.211482916445066","8.117908942383155","5.799092654460526","5.147494476813453","4.672828834461906","5.123963979403259"
"1825310472368791724","https://x.com/Wendys/status/1825310472368791724","Unhappy Hour means you can get a $1 Honey Buddy w purchase in the app. Also means monday morning but forget that part.","1","coder2","1","affiliative","coder2","1","other_humor","0","1","0","0","25.0","394.0","41.0","4.0","7.0","471.0","435.0","6.156978985585555","6.077642243349034","5.978885764901122","3.7376696182833684","3.258096538021482","1.6094379124341003","2.0794415416798357"
"1822772454533579005","https://x.com/Wendys/status/1822772454533579005","Unhappy Hour is tomorrow so yew can get a $1 Honey Buddy w purchase in the app. Does that help?","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","46.0","397.0","41.0","5.0","3.0","492.0","438.0","6.20050917404269","6.0844994130751715","5.986452005284438","3.7376696182833684","3.8501476017100584","1.791759469228055","1.3862943611198906"
"1821635837161029764","https://x.com/Wendys/status/1821635837161029764","@NYTGames Why ru playing games 😔 @NYTGames","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","13.0","156.0","14.0","1.0","2.0","186.0","170.0","5.231108616854587","5.14166355650266","5.056245805348308","2.70805020110221","2.639057329615259","0.6931471805599453","1.0986122886681096"
"1821610694745485569","https://x.com/Wendys/status/1821610694745485569","@NYTGames why u flirtin with me","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","9.0","227.0","12.0","1.0","3.0","252.0","239.0","5.53338948872752","5.480638923341991","5.429345628954441","2.5649493574615367","2.302585092994046","0.6931471805599453","1.3862943611198906"
"1821610561962176956","https://x.com/Wendys/status/1821610561962176956","Wordle 1,146 1/6

🟩🟩🟩🟩🟩","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","61.0","616.0","51.0","6.0","9.0","743.0","667.0","6.612041034833092","6.504288173536645","6.424869023905388","3.9512437185814275","4.127134385045092","1.9459101490553132","2.302585092994046"
"1820231911635087503","https://x.com/Wendys/status/1820231911635087503","Unhappy Hour: get a $1 Honey Buddy w purchase in the app. Monday mornings, it’s literally the least we could do.

Hope that’s enough.","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","51.0","457.0","55.0","6.0","4.0","573.0","512.0","6.352629396319567","6.240275845170769","6.126869184114185","4.02535169073515","3.9512437185814275","1.9459101490553132","1.6094379124341003"
"1818340302802850216","https://x.com/Wendys/status/1818340302802850216","My saucy nuggs get such a good block from the table they do a yurchenko double pike into my mouth","1","coder2","1","self-enhancing","coder2","1","other_humor","0","1","0","0","93.0","1018.0","118.0","20.0","28.0","1277.0","1136.0","7.15305163493748","7.036148493750536","6.926577033222725","4.77912349311153","4.543294782270004","3.044522437723423","3.367295829986474"
"1811795717297508777","https://x.com/Wendys/status/1811795717297508777","That’s cute. 

We’ve got free fries every Friday in the app. All year long.","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","530.0","7710.0","580.0","152.0","236.0","9208.0","8290.0","9.127936545721367","9.022925868116218","8.95040315983296","6.364750756851911","6.274762021241939","5.030437921392435","5.4680601411351315"
"1811499139739398639","https://x.com/Wendys/status/1811499139739398639",".@nytgames it’s literally been a word since 2007 https://t.co/flCQAfCAjP","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","49.0","868.0","83.0","4.0","17.0","1021.0","951.0","6.92951677076365","6.858565034791365","6.767343125265392","4.430816798843313","3.912023005428146","1.6094379124341003","2.8903717578961645"
"1811077661101301959","https://x.com/Wendys/status/1811077661101301959","Workin’ on the ol’ photoshop skills again…
Hit us up if your profile pic needs some sauce","1","coder2","1","self-enhancing","coder2","1","other_humor","0","1","0","0","1168.0","1962.0","109.0","16.0","50.0","3305.0","2071.0","8.10349427838097","7.6362696033793735","7.5822291942764615","4.700480365792417","7.063903961472068","2.833213344056216","3.9318256327243257"
"1810668075450036606","https://x.com/Wendys/status/1810668075450036606","McDonald’s are giving away free fries on National French Fry Day, July 12th https://t.co/B8V25hppkI","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","361.0","16283.0","678.0","484.0","898.0","18704.0","16961.0","9.836546146782247","9.738730826921646","9.69793830962287","6.520621127558696","5.891644211825771","6.184148890937483","6.80128303447162"
"1810406280198299682","https://x.com/Wendys/status/1810406280198299682","Missing messy? Well, our saucy nuggs are just sitting there waiting for ya. Go messy!","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","90.0","541.0","47.0","15.0","3.0","696.0","588.0","6.546785410760524","6.3784261836515865","6.295266001439646","3.8712010109078907","4.51085950651685","2.772588722239781","1.3862943611198906"
"1810007794310840603","https://x.com/Wendys/status/1810007794310840603","Whenever i need new tires i just pull up to a pit crew during a nascar race @NASCARChicago","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","52.0","632.0","76.0","6.0","6.0","772.0","708.0","6.650279048587422","6.5638555265321274","6.450470422144176","4.343805421853684","3.970291913552122","1.9459101490553132","1.9459101490553132"
"1808626600872665366","https://x.com/Wendys/status/1808626600872665366",".@shanevg97 you asked for some sauce for your race in Chicago. This work? https://t.co/e67YBsIvdK","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","66.0","803.0","94.0","11.0","17.0","991.0","897.0","6.899723107284872","6.8001700683022","6.6895992691789665","4.553876891600541","4.204692619390966","2.4849066497880004","2.8903717578961645"
"1806348032662802747","https://x.com/Wendys/status/1806348032662802747","ANYTHING IS SAUCE-A-BLEEEEEEEEEE","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","31.0","696.0","83.0","3.0","10.0","823.0","779.0","6.714170529909472","6.659293919683638","6.546785410760524","4.430816798843313","3.4657359027997265","1.3862943611198906","2.3978952727983707"
"1806180519689834523","https://x.com/Wendys/status/1806180519689834523","Never change Deuce. 

DaRon Holmes II (@DaRonagon) joked about getting free @Wendys sauces as a new member of the Nuggets and that he needs an inhaler for the altitude in Denver. 😂 @WDTN 

You got a great one, @nuggets fans.

(📽️: @NBA) https://t.co/tJ1bDyME5N","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","3.0","801.0","46.0","12.0","37.0","899.0","847.0","6.802394763324311","6.742880635791903","6.687108607866515","3.8501476017100584","1.3862943611198906","2.5649493574615367","3.6375861597263857"
"1806116941091811827","https://x.com/Wendys/status/1806116941091811827","Whoever becomes a nugget tonight gets FREE saucy nuggets for a year 👀","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","258.0","1894.0","125.0","58.0","30.0","2365.0","2019.0","7.768956044538332","7.61085279039525","7.546974117516527","4.836281906951478","5.556828061699537","4.07753744390572","3.4339872044851463"
"1801112110136500397","https://x.com/Wendys/status/1801112110136500397","Like this tweet (no one will see it)","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","36.0","1573.0","49.0","4.0","5.0","1667.0","1622.0","7.419380582918692","7.392031567514591","7.3613754289773485","3.912023005428146","3.6109179126442243","1.6094379124341003","1.791759469228055"
"1801106753884434800","https://x.com/Wendys/status/1801106753884434800","Wait now I wanna see ur likes","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","239.0","2236.0","161.0","23.0","17.0","2676.0","2397.0","7.892452043520352","7.7823903355874595","7.71289096149013","5.087596335232384","5.480638923341991","3.1780538303479458","2.8903717578961645"
"1793796655512183145","https://x.com/Wendys/status/1793796655512183145","Stop taking the concept of a Biggie Bag and making it worse","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","139.0","978.0","94.0","22.0","33.0","1266.0","1072.0","7.144407180321139","6.9782137426306985","6.88653164253051","4.553876891600541","4.941642422609304","3.1354942159291497","3.5263605246161616"
"1793780306484285515","https://x.com/Wendys/status/1793780306484285515","Burger King to launch $5 value meal ahead of McDonald's, Bloomberg News reports https://t.co/X7zmrnINjM https://t.co/jAgCVLjwkH","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","11.0","32.0","9.0","8.0","4.0","64.0","41.0","4.174387269895637","3.7376696182833684","3.4965075614664802","2.302585092994046","2.4849066497880004","2.1972245773362196","1.6094379124341003"
"1793669887094927716","https://x.com/Wendys/status/1793669887094927716","What’s this called? https://t.co/yn4TwIhXnu","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","184.0","428.0","74.0","13.0","15.0","714.0","502.0","6.5722825426940075","6.220590170099739","6.061456918928017","4.31748811353631","5.220355825078325","2.639057329615259","2.772588722239781"
"1787884953876705769","https://x.com/Wendys/status/1787884953876705769","same energy https://t.co/piNJhbGVin","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","186.0","5637.0","361.0","43.0","119.0","6346.0","5998.0","8.75573753930647","8.699348067653093","8.637284671674058","5.891644211825771","5.231108616854587","3.784189633918261","4.787491742782046"
"1787542849061626009","https://x.com/Wendys/status/1787542849061626009","me inventing the mcflurry fries","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","731.0","6841.0","324.0","354.0","485.0","8735.0","7165.0","9.075207697984686","8.8771028978649","8.830835365537549","5.783825182329737","6.595780513961311","5.872117789475416","6.186208623900494"
"1785760296335822857","https://x.com/Wendys/status/1785760296335822857","I’ll say it again https://t.co/C0TO0cW54C","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","154.0","2677.0","255.0","44.0","64.0","3194.0","2932.0","8.069342366811636","7.983781068977451","7.8928255262511176","5.545177444479562","5.043425116919247","3.8066624897703196","4.174387269895637"
"1785674044190175475","https://x.com/Wendys/status/1785674044190175475","McDonald’s announced plans to create their largest burger ever https://t.co/IMnQErb8sy","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","1172.0","18768.0","612.0","2812.0","1019.0","24383.0","19380.0","10.101682458486373","9.872048483700748","9.83996185165625","6.418364935936212","7.067319848653476","7.9420068084898565","6.927557906278317"
"1785401765271101734","https://x.com/Wendys/status/1785401765271101734","Look between CAPS LOCK and RETURN on your keyboard. That’s the alphabet. Use it to write an original joke.","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","111.0","1509.0","195.0","14.0","40.0","1869.0","1704.0","7.533693709848633","7.4413203897176174","7.31986492980897","5.278114659230518","4.718498871295094","2.70805020110221","3.713572066704308"
"1783201437113082357","https://x.com/Wendys/status/1783201437113082357","Congrats 👑@reggiebush
Can we get our burger back now https://t.co/nSSLMRUv7m","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","53.0","746.0","94.0","3.0","16.0","912.0","840.0","6.816735880594968","6.734591659972948","6.616065185132817","4.553876891600541","3.9889840465642745","1.3862943611198906","2.833213344056216"
"1783192374044184957","https://x.com/Wendys/status/1783192374044184957","You can get chili for $1 with purchase in the app today.
Which means you should get a @Cinnabon Pull-Apart to go with it and then like walk around and make people mad or sumthn. https://t.co/FGv8IS89zC","1","coder2","1","aggressive","coder2","1","aggressive","1","0","0","0","51.0","291.0","57.0","2.0","11.0","412.0","348.0","6.023447592961033","5.855071922202427","5.676753802268282","4.060443010546419","3.9512437185814275","1.0986122886681096","2.4849066497880004"
"1781058134250758398","https://x.com/Wendys/status/1781058134250758398","You're welcome https://t.co/cJVqUJJ8u3","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","156.0","7341.0","430.0","73.0","95.0","8095.0","7771.0","8.999125391527247","8.95828281049733","8.90136656405678","6.066108090103747","5.056245805348308","4.304065093204169","4.564348191467836"
"1779914355594727486","https://x.com/Wendys/status/1779914355594727486","I thought I could file my taxes on tumblr but apparently that is incorrect","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","69.0","1048.0","109.0","12.0","22.0","1260.0","1157.0","7.139660335964919","7.05444965813294","6.955592608396297","4.700480365792417","4.248495242049359","2.5649493574615367","3.1354942159291497"
"1778907905896435764","https://x.com/Wendys/status/1778907905896435764","Does this make sense or have you not experienced joy? https://t.co/AjFkef0wfY","0","coder2","1","non_humor","non_humor","0","non_humor","0","0","1","0","113.0","700.0","55.0","17.0","31.0","916.0","755.0","6.821107472256465","6.628041376179533","6.55250788703459","4.02535169073515","4.736198448394496","2.8903717578961645","3.4657359027997265"
