tweet_id,fortune_rank,company_name,source_x_handle,humor_presence,humor_presence_score,humor_type,humor_type_score,aggressive_humor,affiliative_humor,self_enhancing_humor,self_defeating_humor,non_humorous,classification_source,model_name,classification_confidence,classification_version
1945137781514047620,24,Citigroup,@Citi,,0.716773,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.716773,existing_data_derived_humor_full_chain
1945138147257446492,24,Citigroup,@Citi,0,0.502408,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.497592,existing_data_derived_humor_full_chain
1945138688251273373,24,Citigroup,@Citi,0,0.614512,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.614512,existing_data_derived_humor_full_chain
1945139028593893705,24,Citigroup,@Citi,0,0.596730,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.596730,existing_data_derived_humor_full_chain
1945139509697376764,24,Citigroup,@Citi,,0.681911,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.681911,existing_data_derived_humor_full_chain
1945139721648107813,24,Citigroup,@Citi,0,0.614121,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.614121,existing_data_derived_humor_full_chain
1945140004583243895,24,Citigroup,@Citi,0,0.648765,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.648765,existing_data_derived_humor_full_chain
1945140269243932937,24,Citigroup,@Citi,,0.673201,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.673201,existing_data_derived_humor_full_chain
1945140864843456861,24,Citigroup,@Citi,0,0.561425,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.561425,existing_data_derived_humor_full_chain
1945141541502132625,24,Citigroup,@Citi,,0.693502,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.693502,existing_data_derived_humor_full_chain
1945141850269991221,24,Citigroup,@Citi,,0.674699,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.674699,existing_data_derived_humor_full_chain
1945144753315586320,24,Citigroup,@Citi,0,0.497917,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.502083,existing_data_derived_humor_full_chain
1945148809543123446,24,Citigroup,@Citi,0,0.585839,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.585839,existing_data_derived_humor_full_chain
1815779875006873848,24,Citigroup,@Citi,,0.669939,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.669939,existing_data_derived_humor_full_chain
1950221000395657311,24,Citigroup,@Citi,1,0.714174,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.714174,existing_data_derived_humor_full_chain
1798021932408778992,24,Citigroup,@Citi,,0.643892,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.643892,existing_data_derived_humor_full_chain
1803048775033704800,24,Citigroup,@Citi,0,0.636631,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.636631,existing_data_derived_humor_full_chain
1803067673426665592,24,Citigroup,@Citi,0,0.541173,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.541173,existing_data_derived_humor_full_chain
1803072711003983993,24,Citigroup,@Citi,,0.716033,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.716033,existing_data_derived_humor_full_chain
1803095365354131947,24,Citigroup,@Citi,0,0.500892,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.499108,existing_data_derived_humor_full_chain
1899495252982935764,24,Citigroup,@Citi,0,0.662184,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.662184,existing_data_derived_humor_full_chain
1899519674364084385,24,Citigroup,@Citi,0,0.520277,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.520277,existing_data_derived_humor_full_chain
2051693405835604131,24,Citigroup,@Citi,0,0.579956,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.579956,existing_data_derived_humor_full_chain
1787886363645284763,24,Citigroup,@Citi,0,0.492638,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.507362,existing_data_derived_humor_full_chain
2054199919502565743,24,Citigroup,@Citi,0,0.551987,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.551987,existing_data_derived_humor_full_chain
1790419807717732396,24,Citigroup,@Citi,0,0.635090,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.635090,existing_data_derived_humor_full_chain
2056751989640282446,24,Citigroup,@Citi,1,0.682887,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.682887,existing_data_derived_humor_full_chain
2056781931384058328,24,Citigroup,@Citi,0,0.629580,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.629580,existing_data_derived_humor_full_chain
1792948489946644676,24,Citigroup,@Citi,,0.756138,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.756138,existing_data_derived_humor_full_chain
1927429261108932693,24,Citigroup,@Citi,1,0.755381,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.755381,existing_data_derived_humor_full_chain
1985742585856434187,24,Citigroup,@Citi,,0.696416,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.696416,existing_data_derived_humor_full_chain
1990841077603926099,24,Citigroup,@Citi,1,0.702155,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.702155,existing_data_derived_humor_full_chain
1858688873645187123,24,Citigroup,@Citi,,0.588204,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.588204,existing_data_derived_humor_full_chain
1861312945365319888,24,Citigroup,@Citi,,0.600322,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.600322,existing_data_derived_humor_full_chain
1861397657702260956,24,Citigroup,@Citi,0,0.578317,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.578317,existing_data_derived_humor_full_chain
1841115874150768750,24,Citigroup,@Citi,,0.765606,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.765606,existing_data_derived_humor_full_chain
1841146107578990642,24,Citigroup,@Citi,0,0.623256,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.623256,existing_data_derived_humor_full_chain
1843638861974401429,24,Citigroup,@Citi,0,0.539184,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.539184,existing_data_derived_humor_full_chain
1978068936210919881,24,Citigroup,@Citi,0,0.499644,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.500356,existing_data_derived_humor_full_chain
1978069796877950995,24,Citigroup,@Citi,0,0.515025,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.484975,existing_data_derived_humor_full_chain
1978114073557348815,24,Citigroup,@Citi,0,0.638497,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.638497,existing_data_derived_humor_full_chain
1978114277450870796,24,Citigroup,@Citi,,0.702779,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.702779,existing_data_derived_humor_full_chain
1978114477892464901,24,Citigroup,@Citi,0,0.589310,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.589310,existing_data_derived_humor_full_chain
1978114739105349902,24,Citigroup,@Citi,,0.683252,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.683252,existing_data_derived_humor_full_chain
1978114937189761468,24,Citigroup,@Citi,0,0.620350,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.620350,existing_data_derived_humor_full_chain
1978115124704461079,24,Citigroup,@Citi,0,0.663986,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.663986,existing_data_derived_humor_full_chain
1978115457879089181,24,Citigroup,@Citi,0,0.621499,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.621499,existing_data_derived_humor_full_chain
1978115709663170972,24,Citigroup,@Citi,0,0.597274,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.597274,existing_data_derived_humor_full_chain
1978115954899837109,24,Citigroup,@Citi,0,0.650898,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.650898,existing_data_derived_humor_full_chain
1978116339748249935,24,Citigroup,@Citi,,0.687963,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.687963,existing_data_derived_humor_full_chain
1978116632602968256,24,Citigroup,@Citi,0,0.658802,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.658802,existing_data_derived_humor_full_chain
1978116837729611827,24,Citigroup,@Citi,,0.704686,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.704686,existing_data_derived_humor_full_chain
1978117047629369712,24,Citigroup,@Citi,0,0.515827,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.484173,existing_data_derived_humor_full_chain
1846159750951477436,24,Citigroup,@Citi,0,0.493309,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.506691,existing_data_derived_humor_full_chain
1846160811292508469,24,Citigroup,@Citi,0,0.509962,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.490038,existing_data_derived_humor_full_chain
1846204955100651810,24,Citigroup,@Citi,0,0.645599,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.645599,existing_data_derived_humor_full_chain
1846205179680420298,24,Citigroup,@Citi,0,0.592300,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.592300,existing_data_derived_humor_full_chain
1846205598032871778,24,Citigroup,@Citi,0,0.652834,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.652834,existing_data_derived_humor_full_chain
1846205904892379444,24,Citigroup,@Citi,,0.677524,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.677524,existing_data_derived_humor_full_chain
1846206187601076294,24,Citigroup,@Citi,0,0.580971,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.580971,existing_data_derived_humor_full_chain
1846206383961563321,24,Citigroup,@Citi,,0.700991,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.700991,existing_data_derived_humor_full_chain
1846206609539690741,24,Citigroup,@Citi,0,0.607478,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.607478,existing_data_derived_humor_full_chain
1846206902415352128,24,Citigroup,@Citi,0,0.638274,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.638274,existing_data_derived_humor_full_chain
1846207092857745574,24,Citigroup,@Citi,0,0.539153,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.539153,existing_data_derived_humor_full_chain
1846207369958531241,24,Citigroup,@Citi,0,0.656484,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.656484,existing_data_derived_humor_full_chain
1846207556156371150,24,Citigroup,@Citi,0,0.636736,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.636736,existing_data_derived_humor_full_chain
1846207734032539802,24,Citigroup,@Citi,,0.675674,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.675674,existing_data_derived_humor_full_chain
1846207923078279540,24,Citigroup,@Citi,,0.684197,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.684197,existing_data_derived_humor_full_chain
1846208113088540978,24,Citigroup,@Citi,0,0.601141,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.601141,existing_data_derived_humor_full_chain
1846208408938000733,24,Citigroup,@Citi,0,0.510660,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.489340,existing_data_derived_humor_full_chain
1836062373557260447,24,Citigroup,@Citi,0,0.660984,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.660984,existing_data_derived_humor_full_chain
1836095497766838405,24,Citigroup,@Citi,0,0.630780,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.630780,existing_data_derived_humor_full_chain
1836098488205283822,24,Citigroup,@Citi,0,0.589646,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.589646,existing_data_derived_humor_full_chain
1970525898198704662,24,Citigroup,@Citi,0,0.550015,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.550015,existing_data_derived_humor_full_chain
1970545738145735145,24,Citigroup,@Citi,0,0.505959,non_humorous,1.000000,0,0,0,0,1,ml,existing_repository_full_chain_classifier,0.494041,existing_data_derived_humor_full_chain
1970555137623007309,24,Citigroup,@Citi,,0.667836,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.667836,existing_data_derived_humor_full_chain
1838582919792615882,24,Citigroup,@Citi,,0.634343,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.634343,existing_data_derived_humor_full_chain
1973103403073991153,24,Citigroup,@Citi,,0.736316,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.736316,existing_data_derived_humor_full_chain
2044447088151240878,24,Citigroup,@Citi,,0.600555,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.600555,existing_data_derived_humor_full_chain
1780634912493547792,24,Citigroup,@Citi,,0.587441,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.587441,existing_data_derived_humor_full_chain
1953181310400319855,24,Citigroup,@Citi,0,0.612082,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.612082,existing_data_derived_humor_full_chain
1958227561701326967,24,Citigroup,@Citi,,0.721644,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.721644,existing_data_derived_humor_full_chain
1960748216527229060,24,Citigroup,@Citi,0,0.639969,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.639969,existing_data_derived_humor_full_chain
1960750634535411752,24,Citigroup,@Citi,0,0.523814,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.523814,existing_data_derived_humor_full_chain
1828782011747610934,24,Citigroup,@Citi,0,0.534965,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.534965,existing_data_derived_humor_full_chain
1864128075044114567,24,Citigroup,@Citi,1,0.696548,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.696548,existing_data_derived_humor_full_chain
1864293583882240507,24,Citigroup,@Citi,0,0.643395,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.643395,existing_data_derived_humor_full_chain
2001384163287433272,24,Citigroup,@Citi,,0.601767,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.601767,existing_data_derived_humor_full_chain
1869427415237251233,24,Citigroup,@Citi,,0.655492,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.655492,existing_data_derived_humor_full_chain
2019091546033848367,24,Citigroup,@Citi,,0.652896,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.652896,existing_data_derived_humor_full_chain
2011423607969186133,24,Citigroup,@Citi,0,0.540314,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.540314,existing_data_derived_humor_full_chain
2011427543769813211,24,Citigroup,@Citi,0,0.629884,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.629884,existing_data_derived_humor_full_chain
2011468895664677272,24,Citigroup,@Citi,0,0.657057,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.657057,existing_data_derived_humor_full_chain
2011469105677639768,24,Citigroup,@Citi,,0.729839,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.729839,existing_data_derived_humor_full_chain
2011469715424555257,24,Citigroup,@Citi,0,0.630465,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.630465,existing_data_derived_humor_full_chain
2011469950083355106,24,Citigroup,@Citi,,0.699099,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.699099,existing_data_derived_humor_full_chain
2011470564393644475,24,Citigroup,@Citi,0,0.632749,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.632749,existing_data_derived_humor_full_chain
2011471644603130246,24,Citigroup,@Citi,0,0.631989,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.631989,existing_data_derived_humor_full_chain
2011472020391743867,24,Citigroup,@Citi,0,0.634835,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.634835,existing_data_derived_humor_full_chain
2011472240324321316,24,Citigroup,@Citi,0,0.573130,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.573130,existing_data_derived_humor_full_chain
1879514494474330235,24,Citigroup,@Citi,0,0.493309,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.506691,existing_data_derived_humor_full_chain
1879515575967162669,24,Citigroup,@Citi,0,0.509962,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.490038,existing_data_derived_humor_full_chain
1879559639727005786,24,Citigroup,@Citi,0,0.645599,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.645599,existing_data_derived_humor_full_chain
1879560030590001622,24,Citigroup,@Citi,0,0.532754,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.532754,existing_data_derived_humor_full_chain
1879560297427431467,24,Citigroup,@Citi,0,0.606446,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.606446,existing_data_derived_humor_full_chain
1879560520019104208,24,Citigroup,@Citi,,0.706338,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.706338,existing_data_derived_humor_full_chain
1879560752220020996,24,Citigroup,@Citi,0,0.656378,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.656378,existing_data_derived_humor_full_chain
1879560962144936282,24,Citigroup,@Citi,0,0.544821,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.544821,existing_data_derived_humor_full_chain
1879561289812365434,24,Citigroup,@Citi,,0.688742,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.688742,existing_data_derived_humor_full_chain
1879561497157787746,24,Citigroup,@Citi,0,0.546033,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.546033,existing_data_derived_humor_full_chain
1879561697976873007,24,Citigroup,@Citi,0,0.613659,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.613659,existing_data_derived_humor_full_chain
1879561952617259235,24,Citigroup,@Citi,0,0.606743,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.606743,existing_data_derived_humor_full_chain
1879562151876063512,24,Citigroup,@Citi,0,0.564500,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.564500,existing_data_derived_humor_full_chain
1879562366368481663,24,Citigroup,@Citi,0,0.609387,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.609387,existing_data_derived_humor_full_chain
1879562579015569888,24,Citigroup,@Citi,,0.725221,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.725221,existing_data_derived_humor_full_chain
1879562841847431183,24,Citigroup,@Citi,0,0.510660,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.489340,existing_data_derived_humor_full_chain
1879580780105445508,24,Citigroup,@Citi,0,0.453299,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.546701,existing_data_derived_humor_full_chain
1811052763654025433,24,Citigroup,@Citi,,0.644469,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.644469,existing_data_derived_humor_full_chain
1945558200612225133,24,Citigroup,@Citi,1,0.676398,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.676398,existing_data_derived_humor_full_chain
1813529172985167883,24,Citigroup,@Citi,,0.607529,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.607529,existing_data_derived_humor_full_chain
1948136556138508445,24,Citigroup,@Citi,0,0.627811,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.627811,existing_data_derived_humor_full_chain
1818625161177838070,24,Citigroup,@Citi,,0.712490,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.712490,existing_data_derived_humor_full_chain
2062164097433505921,24,Citigroup,@Citi,,0.691454,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.691454,existing_data_derived_humor_full_chain
2062210260874481983,24,Citigroup,@Citi,,0.718732,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.718732,existing_data_derived_humor_full_chain
1930278374728994912,24,Citigroup,@Citi,1,0.772442,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.772442,existing_data_derived_humor_full_chain
1798316339746000995,24,Citigroup,@Citi,,0.542373,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.542373,existing_data_derived_humor_full_chain
2064754467136851971,24,Citigroup,@Citi,0,0.648120,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.648120,existing_data_derived_humor_full_chain
1800875751056535936,24,Citigroup,@Citi,,0.643892,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.643892,existing_data_derived_humor_full_chain
1800946640758424006,24,Citigroup,@Citi,,0.627679,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.627679,existing_data_derived_humor_full_chain
1935411378300330027,24,Citigroup,@Citi,0,0.644138,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.644138,existing_data_derived_humor_full_chain
1803397366508052619,24,Citigroup,@Citi,,0.629586,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.629586,existing_data_derived_humor_full_chain
1803465266040381479,24,Citigroup,@Citi,0,0.652557,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.652557,existing_data_derived_humor_full_chain
1785753562909147166,24,Citigroup,@Citi,1,0.700736,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.700736,existing_data_derived_humor_full_chain
2052119990061387895,24,Citigroup,@Citi,0,0.592594,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.592594,existing_data_derived_humor_full_chain
1788277076518195240,24,Citigroup,@Citi,0,0.633307,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.633307,existing_data_derived_humor_full_chain
1788306264054734940,24,Citigroup,@Citi,0,0.499587,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.500413,existing_data_derived_humor_full_chain
2054562305757642761,24,Citigroup,@Citi,0,0.632672,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.632672,existing_data_derived_humor_full_chain
2054584957125665196,24,Citigroup,@Citi,,0.567906,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.567906,existing_data_derived_humor_full_chain
1793318457611608472,24,Citigroup,@Citi,1,0.705165,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.705165,existing_data_derived_humor_full_chain
1793325963691893131,24,Citigroup,@Citi,0,0.644832,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.644832,existing_data_derived_humor_full_chain
2059605543333834830,24,Citigroup,@Citi,0,0.645606,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.645606,existing_data_derived_humor_full_chain
2059690906572255284,24,Citigroup,@Citi,0,0.548552,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.548552,existing_data_derived_humor_full_chain
1856553673981341832,24,Citigroup,@Citi,1,0.676610,self_enhancing,0.350000,0,0,1,0,0,ml,existing_repository_full_chain_classifier,0.676610,existing_data_derived_humor_full_chain
1991204827817185558,24,Citigroup,@Citi,0,0.593529,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.593529,existing_data_derived_humor_full_chain
1859205049924141090,24,Citigroup,@Citi,1,0.671610,affiliative,0.350000,0,1,0,0,0,ml,existing_repository_full_chain_classifier,0.671610,existing_data_derived_humor_full_chain
1973491143179739454,24,Citigroup,@Citi,,0.666071,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.666071,existing_data_derived_humor_full_chain
1975922200466043174,24,Citigroup,@Citi,0,0.651608,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.651608,existing_data_derived_humor_full_chain
1843984761452200336,24,Citigroup,@Citi,0,0.647093,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.647093,existing_data_derived_humor_full_chain
1846574322996933007,24,Citigroup,@Citi,,0.542871,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.542871,existing_data_derived_humor_full_chain
1846577515201962372,24,Citigroup,@Citi,,0.685984,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.685984,existing_data_derived_humor_full_chain
1846595728199516457,24,Citigroup,@Citi,,0.609738,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.609738,existing_data_derived_humor_full_chain
1849118592417099822,24,Citigroup,@Citi,,0.558541,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.558541,existing_data_derived_humor_full_chain
1831353072859177118,24,Citigroup,@Citi,0,0.568052,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.568052,existing_data_derived_humor_full_chain
1831378888749892033,24,Citigroup,@Citi,0,0.532272,non_humorous,1.000000,0,0,0,0,1,rule,existing_repository_full_chain_classifier,0.532272,existing_data_derived_humor_full_chain
1970855650952372269,24,Citigroup,@Citi,,0.683662,classification_missing,0.000000,0,0,0,0,0,rule_ml_conflict,existing_repository_full_chain_classifier,0.683662,existing_data_derived_humor_full_chain
1838964178788208896,24,Citigroup,@Citi,,0.564523,classification_missing,0.000000,0,0,0,0,0,ml,existing_repository_full_chain_classifier,0.564523,existing_data_derived_humor_full_chain
