fortune_rank,company_name,period,period_level,post_count,humor_post_count,humor_usage_rate,aggressive_humor_post_count,aggressive_humor_usage_rate,mean_total_engagement,median_total_engagement,mean_log_total_engagement,sum_total_engagement,mean_text_length,mean_hashtag_count,mean_mention_count,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq
1,Amazon,2021-01,firm_month,1,0,0.0,0,0.0,277059.0,277059.0,12.531989368212,277059.0,32.0,0.0,0.0,0.0,0.0
1,Amazon,2023-08,firm_month,16,2,0.125,0,0.0,107.5,40.0,3.978256297572,1720.0,224.5625,0.0,0.0625,0.0,0.0
1,Amazon,2023-09,firm_month,41,12,0.292682926829,1,0.024390243902,170.634146341463,154.0,4.886741909097,6996.0,271.829268292683,0.219512195122,0.951219512195,0.024390243902,0.000594883998
1,Amazon,2023-10,firm_month,46,14,0.304347826087,0,0.0,215.913043478261,189.0,5.093930428956,9932.0,222.195652173913,0.239130434783,0.347826086957,0.0,0.0
1,Amazon,2023-11,firm_month,55,7,0.127272727273,1,0.018181818182,219.672727272727,179.0,5.201825308829,12082.0,179.163636363636,0.2,0.345454545455,0.018181818182,0.000330578512
1,Amazon,2023-12,firm_month,46,2,0.04347826087,0,0.0,197.782608695652,184.0,5.260661747275,9098.0,134.478260869565,0.021739130435,0.391304347826,0.0,0.0
1,Amazon,2024-01,firm_month,36,5,0.138888888889,0,0.0,212.5,179.5,5.305641703311,7650.0,137.944444444444,0.027777777778,0.055555555556,0.0,0.0
1,Amazon,2024-02,firm_month,23,4,0.173913043478,0,0.0,271.652173913043,258.0,5.425334697869,6248.0,228.304347826087,0.217391304348,0.434782608696,0.0,0.0
1,Amazon,2024-03,firm_month,17,5,0.294117647059,0,0.0,9396.823529411764,304.0,5.969781265663,159746.0,145.0,0.058823529412,0.411764705882,0.0,0.0
1,Amazon,2024-04,firm_month,8,0,0.0,0,0.0,305.0,355.0,5.391657493841,2440.0,172.25,0.125,0.375,0.0,0.0
1,Amazon,2024-05,firm_month,17,2,0.117647058824,0,0.0,310.294117647059,224.0,5.257585985458,5275.0,331.117647058824,0.470588235294,0.941176470588,0.0,0.0
1,Amazon,2024-06,firm_month,29,2,0.068965517241,1,0.034482758621,640.896551724138,147.0,5.239119976504,18586.0,240.896551724138,0.51724137931,0.689655172414,0.034482758621,0.001189060642
1,Amazon,2024-07,firm_month,26,4,0.153846153846,0,0.0,1150.153846153846,224.5,5.648527443594,29904.0,218.307692307692,0.346153846154,0.884615384615,0.0,0.0
1,Amazon,2024-08,firm_month,16,1,0.0625,0,0.0,1529.625,276.0,5.459833741959,24474.0,294.3125,0.125,0.375,0.0,0.0
1,Amazon,2024-09,firm_month,19,3,0.157894736842,0,0.0,408.157894736842,169.0,5.001136346437,7755.0,289.473684210526,0.315789473684,2.052631578947,0.0,0.0
1,Amazon,2024-10,firm_month,19,1,0.052631578947,0,0.0,499.105263157895,178.0,5.17919422049,9483.0,266.263157894737,0.263157894737,0.894736842105,0.0,0.0
1,Amazon,2024-11,firm_month,21,7,0.333333333333,0,0.0,346.52380952381,257.0,5.508026639358,7277.0,202.52380952381,0.333333333333,1.0,0.0,0.0
1,Amazon,2024-12,firm_month,21,5,0.238095238095,0,0.0,288.761904761905,275.0,5.368797021654,6064.0,181.428571428571,0.619047619048,0.809523809524,0.0,0.0
1,Amazon,2025-01,firm_month,23,6,0.260869565217,0,0.0,1095.826086956522,229.0,5.660478238883,25204.0,274.739130434783,0.217391304348,1.0,0.0,0.0
1,Amazon,2025-02,firm_month,19,3,0.157894736842,1,0.052631578947,1429.368421052632,303.0,6.053664140735,27158.0,173.526315789474,0.368421052632,0.736842105263,0.052631578947,0.002770083102
1,Amazon,2025-03,firm_month,12,2,0.166666666667,0,0.0,939.0,210.5,5.475580016013,11268.0,202.75,0.166666666667,0.583333333333,0.0,0.0
1,Amazon,2025-04,firm_month,19,0,0.0,0,0.0,322.736842105263,242.0,5.371022249818,6132.0,305.526315789474,0.0,0.684210526316,0.0,0.0
1,Amazon,2025-05,firm_month,25,3,0.12,0,0.0,1289.68,144.0,5.185643423987,32242.0,245.8,0.2,1.12,0.0,0.0
1,Amazon,2025-06,firm_month,26,4,0.153846153846,0,0.0,1263.307692307692,238.0,5.577598373288,32846.0,169.269230769231,0.230769230769,0.884615384615,0.0,0.0
1,Amazon,2025-07,firm_month,30,1,0.033333333333,0,0.0,347.133333333333,189.0,5.172278936213,10414.0,202.4,0.066666666667,0.466666666667,0.0,0.0
1,Amazon,2025-08,firm_month,17,2,0.117647058824,0,0.0,623.058823529412,260.0,5.92066378117,10592.0,168.117647058824,0.235294117647,0.882352941176,0.0,0.0
1,Amazon,2025-09,firm_month,30,4,0.133333333333,0,0.0,439.366666666667,161.0,5.102659026575,13181.0,195.5,0.133333333333,0.666666666667,0.0,0.0
1,Amazon,2025-10,firm_month,20,6,0.3,0,0.0,957.7,326.5,5.828048150847,19154.0,191.15,0.2,0.55,0.0,0.0
1,Amazon,2025-11,firm_month,35,4,0.114285714286,0,0.0,1092.228571428572,153.0,5.287371394985,38228.0,248.657142857143,0.085714285714,0.8,0.0,0.0
1,Amazon,2025-12,firm_month,53,10,0.188679245283,0,0.0,326.150943396226,135.0,4.80599484112,17286.0,206.056603773585,0.358490566038,0.88679245283,0.0,0.0
1,Amazon,2026-01,firm_month,48,4,0.083333333333,0,0.0,182.895833333333,78.0,4.39835026461,8779.0,202.979166666667,0.229166666667,0.958333333333,0.0,0.0
1,Amazon,2026-02,firm_month,57,6,0.105263157895,0,0.0,2909.526315789474,127.0,5.149314934492,165843.0,202.140350877193,0.035087719298,0.666666666667,0.0,0.0
1,Amazon,2026-03,firm_month,55,7,0.127272727273,0,0.0,230.527272727273,94.0,4.569883441116,12679.0,177.563636363636,0.054545454545,0.654545454545,0.0,0.0
1,Amazon,2026-04,firm_month,87,13,0.149425287356,1,0.011494252874,359.655172413793,122.0,4.958384753904,31290.0,220.35632183908,0.091954022989,0.977011494253,0.011494252874,0.000132117849
1,Amazon,2026-05,firm_month,47,10,0.212765957447,0,0.0,768.191489361702,172.0,5.221686704728,36105.0,233.872340425532,0.063829787234,0.787234042553,0.0,0.0
1,Amazon,2026-06,firm_month,26,6,0.230769230769,0,0.0,184.884615384615,112.5,4.52892917538,4807.0,229.653846153846,0.076923076923,0.923076923077,0.0,0.0
10,Cencora,2022-07,firm_month,11,2,0.181818181818,1,0.090909090909,3.636363636364,4.0,1.509138345473,40.0,250.181818181818,0.727272727273,1.0,0.090909090909,0.00826446281
10,Cencora,2022-08,firm_month,29,13,0.448275862069,0,0.0,3.310344827586,3.0,1.356548059077,96.0,270.758620689655,0.586206896552,0.586206896552,0.0,0.0
10,Cencora,2022-09,firm_month,28,5,0.178571428571,0,0.0,3.857142857143,3.0,1.428119014149,108.0,280.214285714286,0.535714285714,0.428571428571,0.0,0.0
10,Cencora,2022-10,firm_month,17,4,0.235294117647,0,0.0,3.588235294118,4.0,1.397829725104,61.0,250.058823529412,0.235294117647,0.235294117647,0.0,0.0
10,Cencora,2022-11,firm_month,16,7,0.4375,0,0.0,5.25,4.0,1.666989138958,84.0,264.5,0.625,0.8125,0.0,0.0
10,Cencora,2022-12,firm_month,10,5,0.5,0,0.0,2.3,2.0,1.056823525857,23.0,273.6,0.3,0.4,0.0,0.0
10,Cencora,2023-01,firm_month,18,5,0.277777777778,0,0.0,9.277777777778,5.0,1.753109552199,167.0,271.722222222222,0.055555555556,0.444444444444,0.0,0.0
10,Cencora,2023-02,firm_month,14,3,0.214285714286,0,0.0,6.071428571429,5.5,1.862589955079,85.0,248.642857142857,0.214285714286,1.071428571429,0.0,0.0
10,Cencora,2023-03,firm_month,13,2,0.153846153846,0,0.0,5.076923076923,4.0,1.626370285823,66.0,267.615384615385,0.076923076923,0.230769230769,0.0,0.0
10,Cencora,2023-04,firm_month,11,3,0.272727272727,0,0.0,3.181818181818,3.0,1.38270664443,35.0,266.272727272727,0.181818181818,0.363636363636,0.0,0.0
10,Cencora,2023-05,firm_month,17,5,0.294117647059,0,0.0,2.176470588235,2.0,1.019400472199,37.0,262.764705882353,0.0,0.294117647059,0.0,0.0
10,Cencora,2023-06,firm_month,15,7,0.466666666667,0,0.0,2.0,2.0,1.040172471953,30.0,261.666666666667,0.4,0.6,0.0,0.0
10,Cencora,2023-07,firm_month,16,1,0.0625,0,0.0,1.8125,1.5,0.956405155427,29.0,260.9375,0.375,0.0625,0.0,0.0
10,Cencora,2023-08,firm_month,19,4,0.210526315789,0,0.0,2.894736842105,1.0,0.934789599024,55.0,233.368421052632,0.263157894737,0.736842105263,0.0,0.0
10,Cencora,2023-09,firm_month,10,5,0.5,0,0.0,2.1,1.5,1.034509170726,21.0,272.2,0.9,0.5,0.0,0.0
10,Cencora,2023-10,firm_month,18,8,0.444444444444,1,0.055555555556,1.611111111111,2.0,0.792061928483,29.0,243.388888888889,0.111111111111,1.277777777778,0.055555555556,0.003086419753
10,Cencora,2023-11,firm_month,17,3,0.176470588235,0,0.0,2.529411764706,3.0,1.140727805807,43.0,252.705882352941,0.176470588235,0.470588235294,0.0,0.0
10,Cencora,2023-12,firm_month,7,3,0.428571428571,0,0.0,3.142857142857,3.0,1.331952722469,22.0,270.571428571429,0.0,0.428571428571,0.0,0.0
10,Cencora,2024-01,firm_month,16,2,0.125,0,0.0,2.6875,2.0,1.167995719471,43.0,268.125,0.125,0.3125,0.0,0.0
10,Cencora,2024-02,firm_month,10,3,0.3,0,0.0,3.0,2.5,1.246535524346,30.0,276.1,0.0,0.2,0.0,0.0
10,Cencora,2024-03,firm_month,15,6,0.4,0,0.0,1.933333333333,1.0,0.831023682897,29.0,274.466666666667,0.066666666667,0.4,0.0,0.0
10,Cencora,2024-04,firm_month,15,2,0.133333333333,0,0.0,2.733333333333,2.0,1.280745310353,41.0,278.0,0.133333333333,0.4,0.0,0.0
10,Cencora,2024-05,firm_month,15,4,0.266666666667,0,0.0,3.133333333333,3.0,1.388794104957,47.0,275.933333333333,0.266666666667,0.6,0.0,0.0
10,Cencora,2024-06,firm_month,9,4,0.444444444444,0,0.0,2.555555555556,2.0,1.244093768666,23.0,279.555555555556,0.222222222222,0.555555555556,0.0,0.0
10,Cencora,2024-07,firm_month,13,3,0.230769230769,0,0.0,3.461538461538,3.0,1.455909493832,45.0,280.384615384615,0.076923076923,0.538461538462,0.0,0.0
10,Cencora,2024-08,firm_month,11,2,0.181818181818,0,0.0,3.181818181818,3.0,1.395975181941,35.0,276.090909090909,0.545454545455,0.636363636364,0.0,0.0
10,Cencora,2024-09,firm_month,10,0,0.0,0,0.0,5.0,5.0,1.75611483459,50.0,287.0,0.9,0.5,0.0,0.0
10,Cencora,2024-10,firm_month,6,3,0.5,0,0.0,4.166666666667,4.0,1.633021172813,25.0,288.166666666667,0.666666666667,1.0,0.0,0.0
10,Cencora,2024-11,firm_month,9,1,0.111111111111,0,0.0,4.0,3.0,1.563370978394,36.0,263.666666666667,0.444444444444,0.666666666667,0.0,0.0
10,Cencora,2024-12,firm_month,10,1,0.1,0,0.0,4.9,5.0,1.749215547441,49.0,266.3,0.7,0.9,0.0,0.0
10,Cencora,2025-01,firm_month,7,0,0.0,0,0.0,4.571428571429,5.0,1.713621659173,32.0,236.571428571429,0.0,0.714285714286,0.0,0.0
10,Cencora,2025-02,firm_month,7,1,0.142857142857,0,0.0,5.857142857143,6.0,1.917997398451,41.0,262.0,0.285714285714,0.0,0.0,0.0
10,Cencora,2025-03,firm_month,3,0,0.0,0,0.0,5.666666666667,6.0,1.894526589113,17.0,263.0,0.666666666667,0.0,0.0,0.0
10,Cencora,2025-04,firm_month,4,1,0.25,0,0.0,4.75,5.0,1.746179080029,19.0,295.5,0.0,0.0,0.0,0.0
10,Cencora,2025-05,firm_month,4,1,0.25,0,0.0,5.5,5.0,1.847545357057,22.0,282.5,0.0,1.0,0.0,0.0
10,Cencora,2025-06,firm_month,2,1,0.5,0,0.0,6.5,6.5,2.012675845368,13.0,278.5,0.0,1.0,0.0,0.0
10,Cencora,2025-07,firm_month,1,1,1.0,0,0.0,9.0,9.0,2.302585092994,9.0,302.0,0.0,1.0,0.0,0.0
10,Cencora,2025-08,firm_month,3,1,0.333333333333,0,0.0,6.666666666667,7.0,1.997154849036,20.0,273.666666666667,0.0,0.666666666667,0.0,0.0
10,Cencora,2025-09,firm_month,2,1,0.5,0,0.0,4.5,4.5,1.700598690831,9.0,284.0,0.0,0.5,0.0,0.0
10,Cencora,2025-10,firm_month,2,0,0.0,0,0.0,4.5,4.5,1.700598690831,9.0,284.5,0.0,0.5,0.0,0.0
10,Cencora,2025-11,firm_month,2,0,0.0,0,0.0,5.5,5.5,1.791759469228,11.0,299.0,0.0,1.0,0.0,0.0
10,Cencora,2025-12,firm_month,3,2,0.666666666667,0,0.0,3.333333333333,3.0,1.460675544891,10.0,292.666666666667,0.0,1.0,0.0,0.0
10,Cencora,2026-01,firm_month,2,0,0.0,0,0.0,3.5,3.5,1.497866136777,7.0,271.5,0.0,1.0,0.0,0.0
10,Cencora,2026-02,firm_month,2,0,0.0,0,0.0,2.0,2.0,1.03972077084,4.0,246.5,0.0,1.0,0.0,0.0
10,Cencora,2026-03,firm_month,3,1,0.333333333333,0,0.0,2.0,2.0,1.059351276783,6.0,265.333333333333,0.0,1.0,0.0,0.0
10,Cencora,2026-04,firm_month,4,0,0.0,0,0.0,3.25,3.0,1.415740120034,13.0,321.25,0.0,0.5,0.0,0.0
10,Cencora,2026-05,firm_month,2,1,0.5,0,0.0,0.5,0.5,0.34657359028,1.0,310.0,0.0,0.5,0.0,0.0
10,Cencora,2026-06,firm_month,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,349.0,1.0,4.0,0.0,0.0
100,Massachusetts Mutual Life,2019-10,firm_month,10,0,0.0,0,0.0,7.7,7.5,2.047969098076,77.0,150.5,1.2,1.4,0.0,0.0
100,Massachusetts Mutual Life,2019-11,firm_month,39,5,0.128205128205,0,0.0,29.564102564103,7.0,2.247669990998,1153.0,186.410256410256,0.794871794872,0.948717948718,0.0,0.0
100,Massachusetts Mutual Life,2019-12,firm_month,41,4,0.09756097561,0,0.0,5.219512195122,4.0,1.567829183589,214.0,144.756097560976,0.487804878049,0.463414634146,0.0,0.0
100,Massachusetts Mutual Life,2020-01,firm_month,32,7,0.21875,0,0.0,10.03125,3.0,1.558641473417,321.0,150.15625,0.5,0.625,0.0,0.0
100,Massachusetts Mutual Life,2020-02,firm_month,30,5,0.166666666667,0,0.0,28.766666666667,4.0,1.967819678431,863.0,158.5,0.866666666667,0.6,0.0,0.0
100,Massachusetts Mutual Life,2020-03,firm_month,21,2,0.095238095238,0,0.0,6.714285714286,5.0,1.702281982813,141.0,155.047619047619,0.380952380952,0.47619047619,0.0,0.0
100,Massachusetts Mutual Life,2020-04,firm_month,19,2,0.105263157895,0,0.0,14.210526315789,10.0,2.299756330356,270.0,176.684210526316,0.578947368421,0.368421052632,0.0,0.0
100,Massachusetts Mutual Life,2020-05,firm_month,23,2,0.086956521739,0,0.0,9.04347826087,6.0,2.003646793512,208.0,161.217391304348,0.913043478261,0.173913043478,0.0,0.0
100,Massachusetts Mutual Life,2020-06,firm_month,15,3,0.2,0,0.0,15.933333333333,4.0,2.154490585305,239.0,167.0,0.666666666667,0.2,0.0,0.0
100,Massachusetts Mutual Life,2020-07,firm_month,13,1,0.076923076923,0,0.0,5.307692307692,4.0,1.696366249925,69.0,158.230769230769,0.384615384615,0.230769230769,0.0,0.0
100,Massachusetts Mutual Life,2020-08,firm_month,22,6,0.272727272727,0,0.0,80.045454545455,5.0,2.313232679134,1761.0,189.818181818182,0.318181818182,0.545454545455,0.0,0.0
100,Massachusetts Mutual Life,2020-09,firm_month,42,6,0.142857142857,0,0.0,43.690476190476,5.0,2.168022987672,1835.0,199.142857142857,0.809523809524,0.571428571429,0.0,0.0
100,Massachusetts Mutual Life,2020-10,firm_month,25,3,0.12,0,0.0,23.92,3.0,1.696055477186,598.0,183.56,0.48,0.36,0.0,0.0
100,Massachusetts Mutual Life,2020-11,firm_month,29,3,0.103448275862,0,0.0,7.034482758621,4.0,1.6838010303,204.0,185.586206896552,0.586206896552,0.275862068966,0.0,0.0
100,Massachusetts Mutual Life,2020-12,firm_month,18,3,0.166666666667,0,0.0,3.722222222222,3.0,1.387059896172,67.0,180.166666666667,0.5,0.166666666667,0.0,0.0
100,Massachusetts Mutual Life,2021-01,firm_month,15,3,0.2,0,0.0,141.2,5.0,2.481522317331,2118.0,189.733333333333,0.133333333333,0.933333333333,0.0,0.0
100,Massachusetts Mutual Life,2021-02,firm_month,11,1,0.090909090909,0,0.0,6.363636363636,5.0,1.839149232646,70.0,211.636363636364,0.363636363636,0.363636363636,0.0,0.0
100,Massachusetts Mutual Life,2021-03,firm_month,16,1,0.0625,0,0.0,5.5,3.0,1.450380645033,88.0,210.3125,0.875,0.5,0.0,0.0
100,Massachusetts Mutual Life,2021-04,firm_month,29,13,0.448275862069,0,0.0,27.034482758621,3.0,1.942265661118,784.0,247.655172413793,0.827586206897,0.758620689655,0.0,0.0
100,Massachusetts Mutual Life,2021-05,firm_month,23,6,0.260869565217,0,0.0,9.304347826087,2.0,1.354883155052,214.0,246.95652173913,0.521739130435,0.608695652174,0.0,0.0
100,Massachusetts Mutual Life,2021-06,firm_month,27,10,0.37037037037,0,0.0,15.962962962963,5.0,1.922278498576,431.0,244.074074074074,0.851851851852,0.777777777778,0.0,0.0
100,Massachusetts Mutual Life,2021-07,firm_month,28,4,0.142857142857,0,0.0,48.821428571429,7.0,2.618085085866,1367.0,199.571428571429,0.428571428571,0.285714285714,0.0,0.0
100,Massachusetts Mutual Life,2021-08,firm_month,20,2,0.1,0,0.0,39.15,5.0,1.810516169417,783.0,242.7,0.1,0.5,0.0,0.0
100,Massachusetts Mutual Life,2021-09,firm_month,27,7,0.259259259259,0,0.0,4.0,3.0,1.466253183606,108.0,232.185185185185,0.740740740741,0.666666666667,0.0,0.0
100,Massachusetts Mutual Life,2021-10,firm_month,24,6,0.25,0,0.0,868.5,4.5,2.397853114116,20844.0,240.541666666667,0.708333333333,0.916666666667,0.0,0.0
100,Massachusetts Mutual Life,2021-11,firm_month,23,5,0.217391304348,0,0.0,12.347826086957,3.0,1.853407605801,284.0,246.826086956522,0.478260869565,0.521739130435,0.0,0.0
100,Massachusetts Mutual Life,2021-12,firm_month,20,3,0.15,0,0.0,3.35,3.0,1.383253899817,67.0,238.85,0.15,0.6,0.0,0.0
100,Massachusetts Mutual Life,2022-01,firm_month,17,4,0.235294117647,0,0.0,4.470588235294,4.0,1.608515923328,76.0,245.352941176471,0.411764705882,0.235294117647,0.0,0.0
100,Massachusetts Mutual Life,2022-02,firm_month,15,2,0.133333333333,0,0.0,2.933333333333,3.0,1.296374480882,44.0,211.733333333333,0.333333333333,0.2,0.0,0.0
100,Massachusetts Mutual Life,2022-03,firm_month,23,6,0.260869565217,0,0.0,4.608695652174,3.0,1.485770434012,106.0,215.260869565217,0.304347826087,0.304347826087,0.0,0.0
100,Massachusetts Mutual Life,2022-04,firm_month,29,6,0.206896551724,0,0.0,285.724137931034,3.0,1.843646900378,8286.0,215.724137931034,0.862068965517,0.758620689655,0.0,0.0
100,Massachusetts Mutual Life,2022-05,firm_month,26,5,0.192307692308,0,0.0,12.384615384615,3.0,1.459512897494,322.0,221.538461538462,0.846153846154,0.538461538462,0.0,0.0
100,Massachusetts Mutual Life,2022-06,firm_month,24,4,0.166666666667,0,0.0,1130.416666666667,4.0,2.177496946199,27130.0,219.041666666667,1.083333333333,0.833333333333,0.0,0.0
100,Massachusetts Mutual Life,2022-07,firm_month,17,5,0.294117647059,0,0.0,86.647058823529,3.0,1.670149339111,1473.0,232.352941176471,0.588235294118,0.352941176471,0.0,0.0
100,Massachusetts Mutual Life,2022-08,firm_month,12,3,0.25,0,0.0,1.75,1.0,0.952606789661,21.0,196.666666666667,0.5,0.083333333333,0.0,0.0
100,Massachusetts Mutual Life,2022-09,firm_month,20,1,0.05,0,0.0,3.0,2.5,1.213839200976,60.0,206.0,0.9,0.2,0.0,0.0
100,Massachusetts Mutual Life,2022-10,firm_month,22,2,0.090909090909,0,0.0,78.954545454545,2.0,1.640685878228,1737.0,201.045454545455,0.454545454545,1.181818181818,0.0,0.0
100,Massachusetts Mutual Life,2022-11,firm_month,12,2,0.166666666667,0,0.0,15.25,6.0,2.285961063435,183.0,219.666666666667,0.583333333333,0.416666666667,0.0,0.0
11,Microsoft,2024-11,firm_month,28,9,0.321428571429,0,0.0,349.857142857143,274.0,5.66734090541,9796.0,215.392857142857,0.928571428571,0.214285714286,0.0,0.0
11,Microsoft,2024-12,firm_month,29,6,0.206896551724,0,0.0,1719.862068965517,248.0,5.702970251724,49876.0,183.689655172414,0.103448275862,0.310344827586,0.0,0.0
11,Microsoft,2025-01,firm_month,30,8,0.266666666667,0,0.0,885.9,307.0,5.906026766766,26577.0,208.5,0.166666666667,0.333333333333,0.0,0.0
11,Microsoft,2025-02,firm_month,37,9,0.243243243243,0,0.0,5003.837837837837,273.0,6.070586697668,185142.0,252.594594594595,0.432432432432,0.648648648649,0.0,0.0
11,Microsoft,2025-03,firm_month,44,6,0.136363636364,0,0.0,578.613636363636,199.5,5.206596278967,25459.0,197.5,0.181818181818,0.727272727273,0.0,0.0
11,Microsoft,2025-04,firm_month,29,2,0.068965517241,0,0.0,3190.344827586207,838.0,6.74917270273,92520.0,156.724137931034,0.137931034483,0.689655172414,0.0,0.0
11,Microsoft,2025-05,firm_month,34,9,0.264705882353,0,0.0,453.852941176471,283.0,5.656468626653,15431.0,227.470588235294,0.058823529412,0.205882352941,0.0,0.0
11,Microsoft,2025-06,firm_month,27,2,0.074074074074,0,0.0,986.185185185185,320.0,5.89332236132,26627.0,211.592592592593,0.148148148148,0.333333333333,0.0,0.0
11,Microsoft,2025-07,firm_month,13,1,0.076923076923,0,0.0,1035.384615384615,439.0,5.894198779298,13460.0,216.384615384615,0.0,0.230769230769,0.0,0.0
11,Microsoft,2025-08,firm_month,15,5,0.333333333333,0,0.0,5068.6,698.0,6.723251126508,76029.0,204.133333333333,0.0,0.733333333333,0.0,0.0
11,Microsoft,2025-09,firm_month,42,10,0.238095238095,0,0.0,5282.214285714285,272.5,6.032016432994,221853.0,252.238095238095,0.071428571429,0.666666666667,0.0,0.0
11,Microsoft,2025-10,firm_month,53,12,0.22641509434,0,0.0,1067.377358490566,323.0,5.901249628902,56571.0,167.415094339623,0.018867924528,1.037735849057,0.0,0.0
11,Microsoft,2025-11,firm_month,77,4,0.051948051948,0,0.0,758.155844155844,185.0,5.349180859715,58378.0,201.090909090909,0.350649350649,0.649350649351,0.0,0.0
11,Microsoft,2025-12,firm_month,19,1,0.052631578947,0,0.0,1095.631578947368,474.0,6.021237204717,20817.0,183.052631578947,0.052631578947,0.473684210526,0.0,0.0
11,Microsoft,2026-01,firm_month,9,1,0.111111111111,0,0.0,1632.333333333333,476.0,6.449595812875,14691.0,323.222222222222,0.111111111111,1.111111111111,0.0,0.0
11,Microsoft,2026-02,firm_month,17,2,0.117647058824,0,0.0,4867.176470588235,200.0,5.803367295749,82742.0,225.235294117647,0.0,1.0,0.0,0.0
11,Microsoft,2026-03,firm_month,23,4,0.173913043478,0,0.0,7879.04347826087,861.0,7.074380968286,181218.0,281.869565217391,0.173913043478,0.739130434783,0.0,0.0
11,Microsoft,2026-04,firm_month,27,4,0.148148148148,0,0.0,1435.444444444444,342.0,6.189916385254,38757.0,230.074074074074,0.37037037037,0.777777777778,0.0,0.0
11,Microsoft,2026-05,firm_month,45,9,0.2,0,0.0,1092.088888888889,192.0,5.467555377049,49144.0,177.977777777778,0.2,0.622222222222,0.0,0.0
11,Microsoft,2026-06,firm_month,68,12,0.176470588235,0,0.0,1919.323529411765,264.5,5.688804056094,130514.0,235.911764705882,0.411764705882,0.867647058824,0.0,0.0
12,JPMorgan Chase,2021-05,firm_month,17,1,0.058823529412,0,0.0,47.117647058824,30.0,3.563985423975,801.0,188.705882352941,0.294117647059,0.294117647059,0.0,0.0
12,JPMorgan Chase,2021-06,firm_month,43,4,0.093023255814,1,0.023255813953,42.906976744186,37.0,3.573819656524,1845.0,164.372093023256,0.209302325581,0.697674418605,0.023255813953,0.000540832883
12,JPMorgan Chase,2021-07,firm_month,26,7,0.269230769231,0,0.0,54.038461538462,52.5,3.880304894149,1405.0,143.384615384615,0.0,0.0,0.0,0.0
12,JPMorgan Chase,2021-08,firm_month,30,7,0.233333333333,0,0.0,35.9,29.5,3.309000934474,1077.0,169.433333333333,0.133333333333,0.333333333333,0.0,0.0
12,JPMorgan Chase,2021-09,firm_month,27,7,0.259259259259,0,0.0,998.0,39.0,4.025085290838,26946.0,135.962962962963,0.074074074074,0.592592592593,0.0,0.0
12,JPMorgan Chase,2021-10,firm_month,24,3,0.125,0,0.0,51.416666666667,39.5,3.733559273204,1234.0,165.083333333333,0.208333333333,0.375,0.0,0.0
12,JPMorgan Chase,2021-11,firm_month,21,4,0.190476190476,0,0.0,54.857142857143,46.0,3.919332458055,1152.0,174.047619047619,0.380952380952,0.333333333333,0.0,0.0
12,JPMorgan Chase,2021-12,firm_month,21,2,0.095238095238,0,0.0,48.190476190476,46.0,3.823593695375,1012.0,150.238095238095,0.047619047619,0.095238095238,0.0,0.0
12,JPMorgan Chase,2022-01,firm_month,24,3,0.125,0,0.0,72.166666666667,49.5,3.996786475321,1732.0,174.583333333333,0.458333333333,0.291666666667,0.0,0.0
12,JPMorgan Chase,2022-02,firm_month,28,8,0.285714285714,0,0.0,71.928571428571,56.5,3.894545802547,2014.0,143.892857142857,0.25,0.285714285714,0.0,0.0
12,JPMorgan Chase,2022-03,firm_month,21,5,0.238095238095,0,0.0,44.095238095238,45.0,3.647343187415,926.0,185.142857142857,0.285714285714,0.238095238095,0.0,0.0
12,JPMorgan Chase,2022-04,firm_month,26,6,0.230769230769,0,0.0,68.384615384615,50.5,4.047488614288,1778.0,163.307692307692,0.192307692308,0.230769230769,0.0,0.0
12,JPMorgan Chase,2022-05,firm_month,23,6,0.260869565217,0,0.0,47.0,46.0,3.824297198492,1081.0,174.869565217391,0.565217391304,0.391304347826,0.0,0.0
12,JPMorgan Chase,2022-06,firm_month,17,3,0.176470588235,0,0.0,60.823529411765,52.0,3.939069187289,1034.0,196.0,0.235294117647,0.294117647059,0.0,0.0
12,JPMorgan Chase,2022-07,firm_month,12,4,0.333333333333,0,0.0,61.833333333333,59.5,4.058985366581,742.0,183.166666666667,0.166666666667,0.083333333333,0.0,0.0
12,JPMorgan Chase,2022-08,firm_month,8,1,0.125,0,0.0,69.625,67.0,4.231313813777,557.0,184.75,0.0,0.125,0.0,0.0
12,JPMorgan Chase,2022-09,firm_month,16,3,0.1875,0,0.0,63.75,46.5,3.945886812293,1020.0,174.4375,0.375,0.125,0.0,0.0
12,JPMorgan Chase,2022-10,firm_month,30,4,0.133333333333,0,0.0,111.4,49.5,4.085369325651,3342.0,164.5,0.1,0.733333333333,0.0,0.0
12,JPMorgan Chase,2022-11,firm_month,13,4,0.307692307692,0,0.0,52.153846153846,54.0,3.848166550714,678.0,176.076923076923,0.307692307692,0.769230769231,0.0,0.0
12,JPMorgan Chase,2022-12,firm_month,11,2,0.181818181818,0,0.0,55.909090909091,52.0,3.837235140904,615.0,151.0,0.090909090909,0.090909090909,0.0,0.0
12,JPMorgan Chase,2023-01,firm_month,25,1,0.04,0,0.0,58.6,50.0,3.97053248947,1465.0,159.76,0.52,0.64,0.0,0.0
12,JPMorgan Chase,2023-02,firm_month,24,3,0.125,0,0.0,100.125,78.0,4.30393717547,2403.0,167.625,0.5,0.916666666667,0.0,0.0
