fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
98,Coca-Cola,1,primary,@cocacola,https://x.com/cocacola,data/raw/fortune_x_2025_ranked/098_coca_cola/accounts/01_primary_cocacola,true,success,158,false,,,2026-06-13T00:56:45.834916+00:00,2026-06-13T00:59:19.298542+00:00
