fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
24,Citigroup,1,primary,@Citi,https://x.com/Citi,data/raw/fortune_x_2025_ranked/024_citigroup/accounts/01_primary_citi,true,success,400,false,,,2026-06-12T19:58:59.256592+00:00,2026-06-12T20:02:53.965723+00:00
