fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
50,FedEx,1,primary,@fedex,https://x.com/fedex,data/raw/fortune_x_2025_ranked/050_fedex/accounts/01_primary_fedex,true,success,882,false,,,2026-06-12T21:47:01.246242+00:00,2026-06-12T22:01:01.802030+00:00
