fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
5,Alphabet,1,primary,@Alphabetlnc,https://x.com/Alphabetlnc,data/raw/fortune_x_2025_ranked/005_alphabet/accounts/01_primary_alphabetlnc,true,success,2,false,,,2026-06-12T18:43:35.686847+00:00,2026-06-12T18:52:44.118963+00:00
5,Alphabet,2,secondary,@google,https://x.com/google,data/raw/fortune_x_2025_ranked/005_alphabet/accounts/02_secondary_google,true,success,475,false,,,2026-06-12T18:52:45.119887+00:00,2026-06-12T18:56:58.371806+00:00
