fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
49,RTX,1,primary,@RTX_News,https://x.com/RTX_News,data/raw/fortune_x_2025_ranked/049_rtx/accounts/01_primary_rtx_news,true,success,184,false,,,2026-06-13T05:11:44.876009+00:00,2026-06-13T05:15:29.706504+00:00
