fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,error_type,error_message,started_at,completed_at
32,State Farm Insurance,1,primary,@StateFarm,https://x.com/StateFarm,data/raw/fortune_x_2025_ranked/032_state_farm_insurance/accounts/01_primary_statefarm,true,success,15,,,2026-06-12T16:42:19.702218+00:00,2026-06-12T16:42:25.532596+00:00
