company_name,period,source_x_handle_count,source_x_handle_list,total_posts,aggressive_count,aggressive_share,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,log_aggressive_count,aggressive_presence_any,aggressive_share_ambiguity_excluded,rare_negative_humor_usage_intensity,rare_negative_humor_usage_intensity_sq,humor_share_x_aggressive_intensity,humor_share_x_aggressive_intensity_sq,aggressive_presence_x_aggressive_intensity,aggressive_presence_x_aggressive_intensity_sq,ambiguity_rate,high_ambiguity_flag
Home Depot,2022-11,1,@homedepot,12,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1
Home Depot,2023-02,1,@homedepot,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0
Home Depot,2023-03,1,@homedepot,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1
Home Depot,2023-04,1,@homedepot,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
Home Depot,2023-05,2,@HDCares; @homedepot,9,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0
Home Depot,2023-06,1,@homedepot,9,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0
Home Depot,2023-07,2,@HDCares; @homedepot,35,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,1
Home Depot,2023-08,1,@homedepot,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0
Home Depot,2023-09,1,@homedepot,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0
Home Depot,2023-10,1,@homedepot,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
Home Depot,2023-11,2,@HDCares; @homedepot,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0
Home Depot,2023-12,2,@HDCares; @homedepot,16,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,1
Home Depot,2024-01,1,@homedepot,1,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Home Depot,2024-02,2,@HDCares; @homedepot,6,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Home Depot,2024-03,1,@homedepot,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
Home Depot,2024-04,1,@homedepot,6,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Home Depot,2024-05,2,@HDCares; @homedepot,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1
Home Depot,2024-06,1,@homedepot,7,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,1
Home Depot,2024-07,1,@homedepot,27,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481481,0
Home Depot,2024-08,1,@homedepot,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0
Home Depot,2024-09,1,@homedepot,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
Home Depot,2024-10,1,@homedepot,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291667,0
Home Depot,2024-11,2,@HDCares; @homedepot,12,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Home Depot,2024-12,1,@homedepot,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Home Depot,2025-01,1,@homedepot,7,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,1
Home Depot,2025-02,1,@homedepot,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-03,1,@homedepot,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-04,1,@homedepot,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-05,1,@homedepot,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-06,1,@homedepot,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-07,1,@homedepot,9,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0
Home Depot,2025-08,1,@homedepot,12,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Home Depot,2025-09,1,@homedepot,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-10,1,@homedepot,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2025-11,1,@homedepot,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1
Home Depot,2025-12,1,@homedepot,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1
Home Depot,2026-01,1,@homedepot,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Home Depot,2026-02,1,@homedepot,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Home Depot,2026-03,1,@homedepot,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545,0
Home Depot,2026-04,1,@homedepot,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1
Home Depot,2026-05,1,@homedepot,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Home Depot,2026-06,1,@homedepot,22,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Humana,2022-10,1,@humana,117,1,0.008547,0.008547,7.3051e-05,0.693147,1,0.017544,0.008547,7.3051e-05,0.001461024,1.2487e-05,0.008547,7.3051e-05,0.512821,1
Humana,2022-11,1,@humana,63,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507937,1
Humana,2022-12,1,@humana,52,3,0.057692,0.057692,0.003328367,1.386294,1,0.103448,0.057692,0.003328367,0.014423,0.000832092,0.057692,0.003328367,0.442308,0
Humana,2023-01,1,@humana,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0
Humana,2023-02,1,@humana,36,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527778,1
Humana,2023-03,1,@humana,41,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439024,0
Humana,2023-04,1,@humana,33,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606061,1
Humana,2023-05,1,@humana,33,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393939,0
Humana,2023-06,1,@humana,37,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486486,0
Humana,2023-07,1,@humana,37,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432432,0
Humana,2023-08,1,@humana,45,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422222,0
Humana,2023-09,1,@humana,59,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474576,0
Humana,2023-10,1,@humana,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346154,0
Humana,2023-11,1,@humana,59,1,0.016949,0.016949,0.000287269,0.693147,1,0.033333,0.016949,0.000287269,0.002010897,3.4083e-05,0.016949,0.000287269,0.491525,0
Humana,2023-12,1,@humana,33,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515152,1
Humana,2024-01,1,@humana,15,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266667,0
Humana,2024-02,1,@humana,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1
Humana,2024-03,1,@humana,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0
Humana,2024-05,1,@humana,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Humana,2024-07,1,@humana,6,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
IBM,2023-05,1,@ibm,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653846,1
IBM,2023-06,1,@ibm,31,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612903,1
IBM,2023-07,1,@ibm,22,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590909,1
IBM,2023-08,1,@ibm,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291667,0
IBM,2023-09,1,@ibm,18,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111,1
IBM,2023-10,1,@ibm,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0
IBM,2023-11,1,@ibm,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0
IBM,2025-03,1,@ibm,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IBM,2025-04,1,@ibm,9,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1
IBM,2025-05,1,@ibm,17,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882,1
IBM,2025-06,1,@ibm,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545,0
IBM,2025-07,1,@ibm,14,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0
IBM,2025-08,1,@ibm,19,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421053,0
IBM,2025-09,1,@ibm,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636364,1
IBM,2025-10,1,@ibm,34,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411765,0
IBM,2025-11,1,@ibm,27,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0
IBM,2025-12,1,@ibm,14,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0
IBM,2026-01,1,@ibm,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
IBM,2026-02,1,@ibm,28,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,1
IBM,2026-03,1,@ibm,32,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1
IBM,2026-04,1,@ibm,66,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378788,0
IBM,2026-05,1,@ibm,56,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0
IBM,2026-06,1,@ibm,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269231,0
Ingram Micro Holding,2019-06,1,@IngramMicroInc,1,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Ingram Micro Holding,2023-05,1,@IngramMicroInc,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538462,1
Ingram Micro Holding,2023-06,1,@IngramMicroInc,38,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605263,1
Ingram Micro Holding,2023-07,1,@IngramMicroInc,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
Ingram Micro Holding,2023-08,1,@IngramMicroInc,25,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1
Ingram Micro Holding,2023-09,1,@IngramMicroInc,37,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513514,1
Ingram Micro Holding,2023-10,1,@IngramMicroInc,31,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483871,0
Ingram Micro Holding,2023-11,1,@IngramMicroInc,34,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Ingram Micro Holding,2023-12,1,@IngramMicroInc,29,1,0.034483,0.034483,0.001189077,0.693147,1,0.055556,0.034483,0.001189077,0.005945352,0.000205014,0.034483,0.001189077,0.37931,0
Ingram Micro Holding,2024-01,1,@IngramMicroInc,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Ingram Micro Holding,2024-02,1,@IngramMicroInc,28,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0
Ingram Micro Holding,2024-03,1,@IngramMicroInc,30,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Ingram Micro Holding,2024-04,1,@IngramMicroInc,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
Ingram Micro Holding,2024-05,1,@IngramMicroInc,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1
Ingram Micro Holding,2024-06,1,@IngramMicroInc,25,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1
Ingram Micro Holding,2024-07,1,@IngramMicroInc,23,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695652,1
Ingram Micro Holding,2024-08,1,@IngramMicroInc,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,1
Ingram Micro Holding,2024-09,1,@IngramMicroInc,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0
Ingram Micro Holding,2024-10,1,@IngramMicroInc,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619,0
Ingram Micro Holding,2024-11,1,@IngramMicroInc,19,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526316,1
Ingram Micro Holding,2024-12,1,@IngramMicroInc,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541667,1
Ingram Micro Holding,2025-01,1,@IngramMicroInc,22,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409091,0
Ingram Micro Holding,2025-02,1,@IngramMicroInc,22,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Ingram Micro Holding,2025-03,1,@IngramMicroInc,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538462,1
Ingram Micro Holding,2025-04,1,@IngramMicroInc,39,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
Ingram Micro Holding,2025-05,1,@IngramMicroInc,23,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652174,1
Ingram Micro Holding,2025-06,1,@IngramMicroInc,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333,1
Ingram Micro Holding,2025-07,1,@IngramMicroInc,17,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882,1
Ingram Micro Holding,2025-08,1,@IngramMicroInc,16,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,1
Ingram Micro Holding,2025-09,1,@IngramMicroInc,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619,0
Ingram Micro Holding,2025-10,1,@IngramMicroInc,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423077,0
Ingram Micro Holding,2025-11,1,@IngramMicroInc,34,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588235,1
Ingram Micro Holding,2025-12,1,@IngramMicroInc,15,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333,1
Ingram Micro Holding,2026-01,1,@IngramMicroInc,15,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266667,0
Ingram Micro Holding,2026-02,1,@IngramMicroInc,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,1
Ingram Micro Holding,2026-03,1,@IngramMicroInc,29,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586207,1
Ingram Micro Holding,2026-04,1,@IngramMicroInc,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333,1
Ingram Micro Holding,2026-05,1,@IngramMicroInc,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846154,1
Ingram Micro Holding,2026-06,1,@IngramMicroInc,6,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
Intel,2025-08,1,@intel,14,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,1
Intel,2025-09,1,@intel,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619048,1
Intel,2025-10,1,@intel,22,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545455,1
Intel,2025-11,1,@intel,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692308,1
Intel,2025-12,1,@intel,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
Intel,2026-01,1,@intel,26,0,0.0,0.0,0.0,0.0,0,0.0,0.038462,0.001479325,0.0,0.0,0.0,0.0,0.653846,1
Intel,2026-02,1,@intel,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
Intel,2026-03,1,@intel,30,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1
Intel,2026-04,1,@intel,36,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472222,0
Intel,2026-05,1,@intel,37,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405405,0
Intel,2026-06,1,@intel,50,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1
JPMorgan Chase,2021-05,1,@jpmorgan,17,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470588,0
JPMorgan Chase,2021-06,1,@jpmorgan,43,1,0.023256,0.023256,0.000540842,0.693147,1,0.05,0.023256,0.000540842,0.002163343,5.0311e-05,0.023256,0.000540842,0.534884,1
JPMorgan Chase,2021-07,1,@jpmorgan,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
JPMorgan Chase,2021-08,1,@jpmorgan,30,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633333,1
JPMorgan Chase,2021-09,1,@jpmorgan,27,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518519,1
JPMorgan Chase,2021-10,1,@jpmorgan,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1
JPMorgan Chase,2021-11,1,@jpmorgan,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52381,1
JPMorgan Chase,2021-12,1,@jpmorgan,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619048,1
JPMorgan Chase,2022-01,1,@jpmorgan,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458333,0
JPMorgan Chase,2022-02,1,@jpmorgan,28,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
JPMorgan Chase,2022-03,1,@jpmorgan,21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0
JPMorgan Chase,2022-04,1,@jpmorgan,26,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615385,1
JPMorgan Chase,2022-05,1,@jpmorgan,23,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304,0
JPMorgan Chase,2022-06,1,@jpmorgan,17,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352941,0
JPMorgan Chase,2022-07,1,@jpmorgan,12,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0
JPMorgan Chase,2022-08,1,@jpmorgan,8,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0
JPMorgan Chase,2022-09,1,@jpmorgan,16,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0
JPMorgan Chase,2022-10,1,@jpmorgan,30,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566667,1
JPMorgan Chase,2022-11,1,@jpmorgan,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
JPMorgan Chase,2022-12,1,@jpmorgan,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545,0
JPMorgan Chase,2023-01,1,@jpmorgan,25,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0
JPMorgan Chase,2023-02,1,@jpmorgan,24,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458333,0
JPMorgan Chase,2023-03,1,@jpmorgan,25,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1
JPMorgan Chase,2023-04,1,@jpmorgan,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538462,1
JPMorgan Chase,2023-05,1,@jpmorgan,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0
JPMorgan Chase,2023-06,1,@jpmorgan,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1
JPMorgan Chase,2023-07,1,@jpmorgan,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1
JPMorgan Chase,2023-08,1,@jpmorgan,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461538,0
JPMorgan Chase,2023-09,1,@jpmorgan,13,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692308,1
JPMorgan Chase,2023-10,1,@jpmorgan,15,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1
JPMorgan Chase,2023-11,1,@jpmorgan,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1
JPMorgan Chase,2024-01,1,@jpmorgan,1,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
JPMorgan Chase,2024-04,1,@jpmorgan,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
JPMorgan Chase,2024-07,1,@jpmorgan,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JPMorgan Chase,2024-10,1,@jpmorgan,1,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
JPMorgan Chase,2025-01,1,@jpmorgan,1,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
JPMorgan Chase,2025-04,1,@jpmorgan,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
JPMorgan Chase,2025-05,1,@jpmorgan,12,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1
JPMorgan Chase,2025-06,1,@jpmorgan,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0
JPMorgan Chase,2025-07,1,@jpmorgan,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1
