company_name,period,source_x_handle_count,source_x_handle_list,total_posts,affiliative_count,self_enhancing_count,aggressive_count,self_defeating_count,affiliative_share,self_enhancing_share,aggressive_share,self_defeating_share,aggressive_minus_other_humor_share,rare_negative_humor_count,rare_negative_humor_share,v2_aggressive_candidate_count,v1_v2_disagreement_candidate_count,rare_class_candidate_count
Centene,2023-06,1,@centene,19,1,3,0,0,0.052632,0.157895,0.0,0.0,-0.210527,0,0.0,2,3,0
Centene,2023-07,1,@centene,20,1,4,0,0,0.05,0.2,0.0,0.0,-0.25,0,0.0,2,3,0
Centene,2023-08,1,@centene,15,1,0,0,0,0.066667,0.0,0.0,0.0,-0.066667,0,0.0,2,3,0
Centene,2023-09,1,@centene,16,3,3,0,0,0.1875,0.1875,0.0,0.0,-0.375,0,0.0,2,3,0
Centene,2023-10,1,@centene,13,1,3,0,0,0.076923,0.230769,0.0,0.0,-0.307692,0,0.0,2,3,0
Centene,2023-11,1,@centene,14,1,6,0,0,0.071429,0.428571,0.0,0.0,-0.5,0,0.0,2,3,0
Centene,2023-12,1,@centene,13,1,0,0,0,0.076923,0.0,0.0,0.0,-0.076923,0,0.0,2,3,0
Centene,2024-01,1,@centene,14,1,0,0,0,0.071429,0.0,0.0,0.0,-0.071429,0,0.0,2,3,0
Centene,2024-02,1,@centene,9,1,0,0,0,0.111111,0.0,0.0,0.0,-0.111111,0,0.0,2,3,0
Centene,2024-03,1,@centene,8,0,2,0,0,0.0,0.25,0.0,0.0,-0.25,0,0.0,2,3,0
Centene,2024-04,1,@centene,10,1,3,0,0,0.1,0.3,0.0,0.0,-0.4,0,0.0,2,3,0
Centene,2024-05,1,@centene,20,2,3,0,0,0.1,0.15,0.0,0.0,-0.25,0,0.0,2,3,0
Centene,2024-06,1,@centene,11,1,2,0,0,0.090909,0.181818,0.0,0.0,-0.272727,0,0.0,2,3,0
Centene,2024-07,1,@centene,10,1,3,0,0,0.1,0.3,0.0,0.0,-0.4,0,0.0,2,3,0
Centene,2024-08,1,@centene,8,3,1,0,0,0.375,0.125,0.0,0.0,-0.5,0,0.0,2,3,0
Centene,2024-09,1,@centene,9,0,1,0,0,0.0,0.111111,0.0,0.0,-0.111111,0,0.0,2,3,0
Centene,2024-10,1,@centene,13,1,2,0,0,0.076923,0.153846,0.0,0.0,-0.230769,0,0.0,2,3,0
Centene,2024-11,1,@centene,10,1,0,0,0,0.1,0.0,0.0,0.0,-0.1,0,0.0,2,3,0
Centene,2024-12,1,@centene,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Centene,2025-01,1,@centene,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Centene,2025-02,1,@centene,8,2,0,0,0,0.25,0.0,0.0,0.0,-0.25,0,0.0,2,3,0
Centene,2025-03,1,@centene,11,0,2,0,0,0.0,0.181818,0.0,0.0,-0.181818,0,0.0,2,3,0
Centene,2025-04,1,@centene,8,1,0,0,0,0.125,0.0,0.0,0.0,-0.125,0,0.0,2,3,0
Centene,2025-05,1,@centene,9,1,0,0,0,0.111111,0.0,0.0,0.0,-0.111111,0,0.0,2,3,0
Centene,2025-06,1,@centene,7,0,3,0,0,0.0,0.428571,0.0,0.0,-0.428571,0,0.0,2,3,0
Centene,2025-07,1,@centene,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Centene,2025-08,1,@centene,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Centene,2025-09,1,@centene,5,0,0,1,0,0.0,0.0,0.2,0.0,0.2,1,0.2,2,3,0
Centene,2025-10,1,@centene,5,1,1,0,0,0.2,0.2,0.0,0.0,-0.4,0,0.0,2,3,0
Centene,2025-11,1,@centene,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Centene,2025-12,1,@centene,5,0,1,0,0,0.0,0.2,0.0,0.0,-0.2,0,0.0,2,3,0
Centene,2026-01,1,@centene,4,0,1,0,0,0.0,0.25,0.0,0.0,-0.25,0,0.0,2,3,0
Centene,2026-02,1,@centene,6,0,1,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,2,3,0
Centene,2026-03,1,@centene,7,2,0,0,0,0.285714,0.0,0.0,0.0,-0.285714,0,0.0,2,3,0
Centene,2026-04,1,@centene,8,3,0,0,0,0.375,0.0,0.0,0.0,-0.375,0,0.0,2,3,0
Centene,2026-05,1,@centene,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Centene,2026-06,1,@centene,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,0
Charter Communications,2022-03,1,@CharterNewsroom,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2022-04,1,@CharterNewsroom,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2022-05,1,@CharterNewsroom,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2022-06,1,@CharterNewsroom,10,2,0,0,0,0.2,0.0,0.0,0.0,-0.2,0,0.0,0,3,0
Charter Communications,2022-07,1,@CharterNewsroom,8,1,0,0,0,0.125,0.0,0.0,0.0,-0.125,0,0.0,0,3,0
Charter Communications,2022-08,1,@CharterNewsroom,15,2,0,0,0,0.133333,0.0,0.0,0.0,-0.133333,0,0.0,0,3,0
Charter Communications,2022-09,1,@CharterNewsroom,17,2,0,0,0,0.117647,0.0,0.0,0.0,-0.117647,0,0.0,0,3,0
Charter Communications,2022-10,1,@CharterNewsroom,7,1,0,0,0,0.142857,0.0,0.0,0.0,-0.142857,0,0.0,0,3,0
Charter Communications,2022-11,1,@CharterNewsroom,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2022-12,1,@CharterNewsroom,8,2,0,0,0,0.25,0.0,0.0,0.0,-0.25,0,0.0,0,3,0
Charter Communications,2023-01,1,@CharterNewsroom,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2023-02,1,@CharterNewsroom,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2023-03,1,@CharterNewsroom,13,1,0,0,0,0.076923,0.0,0.0,0.0,-0.076923,0,0.0,0,3,0
Charter Communications,2023-04,1,@CharterNewsroom,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2023-05,1,@CharterNewsroom,11,1,0,0,0,0.090909,0.0,0.0,0.0,-0.090909,0,0.0,0,3,0
Charter Communications,2023-06,1,@CharterNewsroom,15,2,0,0,0,0.133333,0.0,0.0,0.0,-0.133333,0,0.0,0,3,0
Charter Communications,2023-07,1,@CharterNewsroom,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2023-08,1,@CharterNewsroom,9,1,0,0,0,0.111111,0.0,0.0,0.0,-0.111111,0,0.0,0,3,0
Charter Communications,2023-09,1,@CharterNewsroom,18,1,2,0,0,0.055556,0.111111,0.0,0.0,-0.166667,0,0.0,0,3,0
Charter Communications,2023-10,1,@CharterNewsroom,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2023-11,1,@CharterNewsroom,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2023-12,1,@CharterNewsroom,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-01,1,@CharterNewsroom,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-02,1,@CharterNewsroom,8,1,0,0,0,0.125,0.0,0.0,0.0,-0.125,0,0.0,0,3,0
Charter Communications,2024-03,1,@CharterNewsroom,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-04,1,@CharterNewsroom,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-05,1,@CharterNewsroom,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-06,1,@CharterNewsroom,9,1,0,0,0,0.111111,0.0,0.0,0.0,-0.111111,0,0.0,0,3,0
Charter Communications,2024-07,1,@CharterNewsroom,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-08,1,@CharterNewsroom,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-09,1,@CharterNewsroom,10,2,0,0,0,0.2,0.0,0.0,0.0,-0.2,0,0.0,0,3,0
Charter Communications,2024-10,1,@CharterNewsroom,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-11,1,@CharterNewsroom,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2024-12,1,@CharterNewsroom,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2025-01,1,@CharterNewsroom,12,0,2,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,0,3,0
Charter Communications,2025-02,1,@CharterNewsroom,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2025-03,1,@CharterNewsroom,12,0,1,0,0,0.0,0.083333,0.0,0.0,-0.083333,0,0.0,0,3,0
Charter Communications,2025-04,1,@CharterNewsroom,12,2,0,0,0,0.166667,0.0,0.0,0.0,-0.166667,0,0.0,0,3,0
Charter Communications,2025-05,1,@CharterNewsroom,21,1,2,0,0,0.047619,0.095238,0.0,0.0,-0.142857,0,0.0,0,3,0
Charter Communications,2025-06,1,@CharterNewsroom,19,1,0,0,0,0.052632,0.0,0.0,0.0,-0.052632,0,0.0,0,3,0
Charter Communications,2025-07,1,@CharterNewsroom,22,2,0,0,0,0.090909,0.0,0.0,0.0,-0.090909,0,0.0,0,3,0
Charter Communications,2025-08,1,@CharterNewsroom,17,2,1,0,0,0.117647,0.058824,0.0,0.0,-0.176471,0,0.0,0,3,0
Charter Communications,2025-09,1,@CharterNewsroom,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0
Charter Communications,2025-10,1,@CharterNewsroom,22,3,0,0,0,0.136364,0.0,0.0,0.0,-0.136364,0,0.0,0,3,0
Charter Communications,2025-11,1,@CharterNewsroom,20,3,0,0,0,0.15,0.0,0.0,0.0,-0.15,0,0.0,0,3,0
Charter Communications,2025-12,1,@CharterNewsroom,26,2,4,0,0,0.076923,0.153846,0.0,0.0,-0.230769,0,0.0,0,3,0
Charter Communications,2026-01,1,@CharterNewsroom,28,3,2,0,0,0.107143,0.071429,0.0,0.0,-0.178572,0,0.0,0,3,0
Charter Communications,2026-02,1,@CharterNewsroom,33,7,4,0,0,0.212121,0.121212,0.0,0.0,-0.333333,0,0.0,0,3,0
Charter Communications,2026-03,1,@CharterNewsroom,25,9,1,0,0,0.36,0.04,0.0,0.0,-0.4,0,0.0,0,3,0
Charter Communications,2026-04,1,@CharterNewsroom,24,1,2,1,0,0.041667,0.083333,0.041667,0.0,-0.083333,1,0.041667,0,3,0
Charter Communications,2026-05,1,@CharterNewsroom,29,2,4,0,0,0.068966,0.137931,0.0,0.0,-0.206897,0,0.0,0,3,0
Charter Communications,2026-06,1,@CharterNewsroom,16,1,1,0,0,0.0625,0.0625,0.0,0.0,-0.125,0,0.0,0,3,0
Chevron,2022-02,1,@chevron,8,2,1,0,0,0.25,0.125,0.0,0.0,-0.375,0,0.0,1,2,0
Chevron,2022-03,1,@chevron,28,1,6,0,0,0.035714,0.214286,0.0,0.0,-0.25,0,0.0,1,2,0
Chevron,2022-04,1,@chevron,26,2,1,0,0,0.076923,0.038462,0.0,0.0,-0.115385,0,0.0,1,2,0
Chevron,2022-05,1,@chevron,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,1,2,0
Chevron,2022-06,1,@chevron,22,3,0,0,0,0.136364,0.0,0.0,0.0,-0.136364,0,0.0,1,2,0
Chevron,2022-07,1,@chevron,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2022-08,1,@chevron,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2022-09,1,@chevron,5,0,1,0,0,0.0,0.2,0.0,0.0,-0.2,0,0.0,1,2,0
Chevron,2022-10,1,@chevron,24,2,2,0,0,0.083333,0.083333,0.0,0.0,-0.166666,0,0.0,1,2,0
Chevron,2022-11,1,@chevron,20,1,2,0,0,0.05,0.1,0.0,0.0,-0.15,0,0.0,1,2,0
Chevron,2022-12,1,@chevron,27,0,4,0,0,0.0,0.148148,0.0,0.0,-0.148148,0,0.0,1,2,0
Chevron,2023-01,1,@chevron,31,1,0,0,0,0.032258,0.0,0.0,0.0,-0.032258,0,0.0,1,2,0
Chevron,2023-02,1,@chevron,23,1,1,0,0,0.043478,0.043478,0.0,0.0,-0.086956,0,0.0,1,2,0
Chevron,2023-03,1,@chevron,15,1,2,0,0,0.066667,0.133333,0.0,0.0,-0.2,0,0.0,1,2,0
Chevron,2023-04,1,@chevron,37,0,2,0,0,0.0,0.054054,0.0,0.0,-0.054054,0,0.0,1,2,0
Chevron,2023-05,1,@chevron,30,1,0,0,0,0.033333,0.0,0.0,0.0,-0.033333,0,0.0,1,2,0
Chevron,2023-06,1,@chevron,20,2,0,0,0,0.1,0.0,0.0,0.0,-0.1,0,0.0,1,2,0
Chevron,2023-07,1,@chevron,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2023-08,1,@chevron,22,1,2,0,0,0.045455,0.090909,0.0,0.0,-0.136364,0,0.0,1,2,0
Chevron,2023-09,1,@chevron,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2023-10,1,@chevron,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2023-11,1,@chevron,15,2,0,0,0,0.133333,0.0,0.0,0.0,-0.133333,0,0.0,1,2,0
Chevron,2023-12,1,@chevron,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2024-01,1,@chevron,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2024-02,1,@chevron,18,0,1,0,0,0.0,0.055556,0.0,0.0,-0.055556,0,0.0,1,2,0
Chevron,2024-03,1,@chevron,16,0,1,0,0,0.0,0.0625,0.0,0.0,-0.0625,0,0.0,1,2,0
Chevron,2024-04,1,@chevron,22,1,0,0,0,0.045455,0.0,0.0,0.0,-0.045455,0,0.0,1,2,0
Chevron,2024-05,1,@chevron,19,1,0,0,0,0.052632,0.0,0.0,0.0,-0.052632,0,0.0,1,2,0
Chevron,2024-06,1,@chevron,13,1,0,0,0,0.076923,0.0,0.0,0.0,-0.076923,0,0.0,1,2,0
Chevron,2024-07,1,@chevron,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,1,2,0
Chevron,2024-08,1,@chevron,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2024-09,1,@chevron,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2024-10,1,@chevron,15,0,1,0,0,0.0,0.066667,0.0,0.0,-0.066667,0,0.0,1,2,0
Chevron,2024-11,1,@chevron,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2024-12,1,@chevron,10,1,0,0,0,0.1,0.0,0.0,0.0,-0.1,0,0.0,1,2,0
Chevron,2025-01,1,@chevron,14,2,1,0,0,0.142857,0.071429,0.0,0.0,-0.214286,0,0.0,1,2,0
Chevron,2025-02,1,@chevron,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2025-03,1,@chevron,11,1,0,0,0,0.090909,0.0,0.0,0.0,-0.090909,0,0.0,1,2,0
Chevron,2025-04,1,@chevron,10,1,1,0,0,0.1,0.1,0.0,0.0,-0.2,0,0.0,1,2,0
Chevron,2025-05,1,@chevron,10,0,1,0,1,0.0,0.1,0.0,0.1,-0.2,1,0.1,1,2,0
Chevron,2025-06,1,@chevron,6,1,1,0,0,0.166667,0.166667,0.0,0.0,-0.333334,0,0.0,1,2,0
Chevron,2025-07,1,@chevron,14,1,0,0,0,0.071429,0.0,0.0,0.0,-0.071429,0,0.0,1,2,0
Chevron,2025-08,1,@chevron,11,0,3,0,0,0.0,0.272727,0.0,0.0,-0.272727,0,0.0,1,2,0
Chevron,2025-09,1,@chevron,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,1,2,0
Chevron,2025-10,1,@chevron,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2025-11,1,@chevron,9,0,1,0,0,0.0,0.111111,0.0,0.0,-0.111111,0,0.0,1,2,0
Chevron,2025-12,1,@chevron,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2026-01,1,@chevron,6,0,1,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,1,2,0
Chevron,2026-02,1,@chevron,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2026-03,1,@chevron,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2026-04,1,@chevron,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Chevron,2026-05,1,@chevron,14,1,0,0,0,0.071429,0.0,0.0,0.0,-0.071429,0,0.0,1,2,0
Chevron,2026-06,1,@chevron,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0
Cigna Group,2021-10,1,@Cigna,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0
Cigna Group,2021-11,1,@Cigna,65,6,2,0,0,0.092308,0.030769,0.0,0.0,-0.123077,0,0.0,0,12,0
Cigna Group,2021-12,1,@Cigna,33,1,6,0,0,0.030303,0.181818,0.0,0.0,-0.212121,0,0.0,0,12,0
Cigna Group,2022-01,1,@Cigna,16,2,1,0,0,0.125,0.0625,0.0,0.0,-0.1875,0,0.0,0,12,0
Cigna Group,2022-02,1,@Cigna,33,2,3,0,0,0.060606,0.090909,0.0,0.0,-0.151515,0,0.0,0,12,0
Cigna Group,2022-03,1,@Cigna,38,2,5,0,0,0.052632,0.131579,0.0,0.0,-0.184211,0,0.0,0,12,0
Cigna Group,2022-04,1,@Cigna,24,8,2,0,0,0.333333,0.083333,0.0,0.0,-0.416666,0,0.0,0,12,0
Cigna Group,2022-05,1,@Cigna,46,4,0,0,0,0.086957,0.0,0.0,0.0,-0.086957,0,0.0,0,12,0
Cigna Group,2022-06,1,@Cigna,22,2,2,0,0,0.090909,0.090909,0.0,0.0,-0.181818,0,0.0,0,12,0
Cigna Group,2022-07,1,@Cigna,22,0,1,0,0,0.0,0.045455,0.0,0.0,-0.045455,0,0.0,0,12,0
Cigna Group,2022-08,1,@Cigna,31,3,2,0,0,0.096774,0.064516,0.0,0.0,-0.16129,0,0.0,0,12,0
Cigna Group,2022-09,1,@Cigna,28,2,7,0,0,0.071429,0.25,0.0,0.0,-0.321429,0,0.0,0,12,0
Cigna Group,2022-10,1,@Cigna,31,4,2,0,0,0.129032,0.064516,0.0,0.0,-0.193548,0,0.0,0,12,0
Cigna Group,2022-11,1,@Cigna,45,3,2,0,0,0.066667,0.044444,0.0,0.0,-0.111111,0,0.0,0,12,0
Cigna Group,2022-12,1,@Cigna,14,3,0,0,0,0.214286,0.0,0.0,0.0,-0.214286,0,0.0,0,12,0
Cigna Group,2023-01,1,@Cigna,16,2,2,0,0,0.125,0.125,0.0,0.0,-0.25,0,0.0,0,12,0
Cigna Group,2023-02,2,@Cigna; @TheCignaGroup,22,2,1,0,0,0.090909,0.045455,0.0,0.0,-0.136364,0,0.0,0,12,0
Cigna Group,2023-03,2,@Cigna; @TheCignaGroup,27,2,2,0,0,0.074074,0.074074,0.0,0.0,-0.148148,0,0.0,0,12,0
Cigna Group,2023-04,2,@Cigna; @TheCignaGroup,16,1,0,0,0,0.0625,0.0,0.0,0.0,-0.0625,0,0.0,0,12,0
Cigna Group,2023-05,2,@Cigna; @TheCignaGroup,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0
Cigna Group,2023-06,1,@TheCignaGroup,6,2,1,0,0,0.333333,0.166667,0.0,0.0,-0.5,0,0.0,0,12,0
Cigna Group,2023-07,1,@TheCignaGroup,6,0,1,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,0,12,0
Cigna Group,2023-08,1,@TheCignaGroup,6,1,1,0,0,0.166667,0.166667,0.0,0.0,-0.333334,0,0.0,0,12,0
Cigna Group,2023-09,1,@TheCignaGroup,3,1,0,0,0,0.333333,0.0,0.0,0.0,-0.333333,0,0.0,0,12,0
Cigna Group,2023-10,1,@TheCignaGroup,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0
Cigna Group,2023-11,1,@TheCignaGroup,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0
Cigna Group,2023-12,1,@TheCignaGroup,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0
Cisco Systems,2024-10,1,@Cisco,65,6,2,0,0,0.092308,0.030769,0.0,0.0,-0.123077,0,0.0,0,3,0
Cisco Systems,2024-11,1,@Cisco,43,1,1,0,0,0.023256,0.023256,0.0,0.0,-0.046512,0,0.0,0,3,0
Cisco Systems,2024-12,1,@Cisco,34,1,2,0,0,0.029412,0.058824,0.0,0.0,-0.088236,0,0.0,0,3,0
Cisco Systems,2025-01,1,@Cisco,32,3,0,0,0,0.09375,0.0,0.0,0.0,-0.09375,0,0.0,0,3,0
Cisco Systems,2025-02,1,@Cisco,35,1,1,0,0,0.028571,0.028571,0.0,0.0,-0.057142,0,0.0,0,3,0
Cisco Systems,2025-03,1,@Cisco,44,3,3,0,0,0.068182,0.068182,0.0,0.0,-0.136364,0,0.0,0,3,0
Cisco Systems,2025-04,1,@Cisco,42,1,2,0,0,0.02381,0.047619,0.0,0.0,-0.071429,0,0.0,0,3,0
Cisco Systems,2025-05,1,@Cisco,62,1,1,0,0,0.016129,0.016129,0.0,0.0,-0.032258,0,0.0,0,3,0
Cisco Systems,2025-06,1,@Cisco,44,0,1,0,0,0.0,0.022727,0.0,0.0,-0.022727,0,0.0,0,3,0
Cisco Systems,2025-07,1,@Cisco,37,4,1,0,0,0.108108,0.027027,0.0,0.0,-0.135135,0,0.0,0,3,0
Cisco Systems,2025-08,1,@Cisco,45,1,1,0,0,0.022222,0.022222,0.0,0.0,-0.044444,0,0.0,0,3,0
Cisco Systems,2025-09,1,@Cisco,73,3,5,0,0,0.041096,0.068493,0.0,0.0,-0.109589,0,0.0,0,3,0
Cisco Systems,2025-10,1,@Cisco,72,2,4,0,0,0.027778,0.055556,0.0,0.0,-0.083334,0,0.0,0,3,0
Cisco Systems,2025-11,1,@Cisco,75,4,2,0,0,0.053333,0.026667,0.0,0.0,-0.08,0,0.0,0,3,0
Cisco Systems,2025-12,1,@Cisco,36,4,0,0,0,0.111111,0.0,0.0,0.0,-0.111111,0,0.0,0,3,0
Cisco Systems,2026-01,1,@Cisco,51,2,1,0,0,0.039216,0.019608,0.0,0.0,-0.058824,0,0.0,0,3,0
Cisco Systems,2026-02,1,@Cisco,46,4,3,0,0,0.086957,0.065217,0.0,0.0,-0.152174,0,0.0,0,3,0
Cisco Systems,2026-03,1,@Cisco,39,0,1,0,0,0.0,0.025641,0.0,0.0,-0.025641,0,0.0,0,3,0
Cisco Systems,2026-04,1,@Cisco,46,1,1,0,0,0.021739,0.021739,0.0,0.0,-0.043478,0,0.0,0,3,0
Cisco Systems,2026-05,1,@Cisco,49,1,1,0,0,0.020408,0.020408,0.0,0.0,-0.040816,0,0.0,0,3,0
Cisco Systems,2026-06,1,@Cisco,37,1,0,0,0,0.027027,0.0,0.0,0.0,-0.027027,0,0.0,0,3,0
Citigroup,2024-04,1,@Citi,20,0,1,0,0,0.0,0.05,0.0,0.0,-0.05,0,0.0,0,2,0
Citigroup,2024-05,1,@Citi,25,0,8,0,0,0.0,0.32,0.0,0.0,-0.32,0,0.0,0,2,0
Citigroup,2024-06,1,@Citi,24,0,4,0,0,0.0,0.166667,0.0,0.0,-0.166667,0,0.0,0,2,0
Citigroup,2024-07,1,@Citi,28,2,1,0,0,0.071429,0.035714,0.0,0.0,-0.107143,0,0.0,0,2,0
Citigroup,2024-08,1,@Citi,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,0,2,0
Citigroup,2024-09,1,@Citi,11,0,2,0,0,0.0,0.181818,0.0,0.0,-0.181818,0,0.0,0,2,0
Citigroup,2024-10,1,@Citi,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0
Citigroup,2024-11,1,@Citi,11,1,2,0,0,0.090909,0.181818,0.0,0.0,-0.272727,0,0.0,0,2,0
Citigroup,2024-12,1,@Citi,7,1,1,0,0,0.142857,0.142857,0.0,0.0,-0.285714,0,0.0,0,2,0
Citigroup,2025-01,1,@Citi,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0
Citigroup,2025-02,1,@Citi,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0
Citigroup,2025-03,1,@Citi,8,0,1,0,0,0.0,0.125,0.0,0.0,-0.125,0,0.0,0,2,0
Citigroup,2025-04,1,@Citi,25,1,1,0,0,0.04,0.04,0.0,0.0,-0.08,0,0.0,0,2,0
Citigroup,2025-05,1,@Citi,7,0,3,0,0,0.0,0.428571,0.0,0.0,-0.428571,0,0.0,0,2,0
Citigroup,2025-06,1,@Citi,5,1,2,0,0,0.2,0.4,0.0,0.0,-0.6,0,0.0,0,2,0
Citigroup,2025-07,1,@Citi,24,1,2,0,0,0.041667,0.083333,0.0,0.0,-0.125,0,0.0,0,2,0
Citigroup,2025-08,1,@Citi,13,1,0,0,0,0.076923,0.0,0.0,0.0,-0.076923,0,0.0,0,2,0
Citigroup,2025-09,1,@Citi,22,1,1,0,0,0.045455,0.045455,0.0,0.0,-0.09091,0,0.0,0,2,0
Citigroup,2025-10,1,@Citi,19,0,2,0,0,0.0,0.105263,0.0,0.0,-0.105263,0,0.0,0,2,0
Citigroup,2025-11,1,@Citi,4,1,1,0,0,0.25,0.25,0.0,0.0,-0.5,0,0.0,0,2,0
Citigroup,2025-12,1,@Citi,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0
Citigroup,2026-01,1,@Citi,12,1,0,0,0,0.083333,0.0,0.0,0.0,-0.083333,0,0.0,0,2,0
Citigroup,2026-02,1,@Citi,2,0,1,0,0,0.0,0.5,0.0,0.0,-0.5,0,0.0,0,2,0
Citigroup,2026-03,1,@Citi,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0
Citigroup,2026-04,1,@Citi,25,1,0,0,0,0.04,0.0,0.0,0.0,-0.04,0,0.0,0,2,0
Citigroup,2026-05,1,@Citi,24,1,1,0,0,0.041667,0.041667,0.0,0.0,-0.083334,0,0.0,0,2,0
Citigroup,2026-06,1,@Citi,7,0,1,0,0,0.0,0.142857,0.0,0.0,-0.142857,0,0.0,0,2,0
