company_name,period,source_x_handle_count,source_x_handle_list,total_posts,humor_count,non_humor_count,ambiguous_count,ambiguity_rate,humor_share,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,log_humor_count,humor_presence_any,affiliative_count,self_enhancing_count,aggressive_count,self_defeating_count,affiliative_share,self_enhancing_share,aggressive_share,self_defeating_share,rare_negative_humor_count,rare_negative_humor_share,aggressive_minus_other_humor_share,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,log_aggressive_count,aggressive_presence_any,aggressive_share_ambiguity_excluded,rare_negative_humor_usage_intensity,rare_negative_humor_usage_intensity_sq,humor_share_x_aggressive_intensity,humor_share_x_aggressive_intensity_sq,aggressive_presence_x_aggressive_intensity,aggressive_presence_x_aggressive_intensity_sq,v2_aggressive_candidate_count,v1_v2_disagreement_candidate_count,rare_class_candidate_count,high_ambiguity_flag,no_human_label_flag
American Express,2022-10,1,@americanexpress,25,2,8,15,0.6,0.08,0.08,0.2,,1.098612,1,1,1,0,0,0.04,0.04,0.0,0.0,0,0.0,-0.08,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2022-11,1,@americanexpress,7,1,1,5,0.714286,0.142857,0.142857,0.5,,0.693147,1,1,0,0,0,0.142857,0.0,0.0,0.0,0,0.0,-0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2023-02,1,@americanexpress,9,2,3,4,0.444444,0.222222,0.222222,0.4,0.222222,1.098612,1,2,0,0,0,0.222222,0.0,0.0,0.0,0,0.0,-0.222222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2023-03,1,@americanexpress,11,0,7,4,0.363636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2023-04,1,@americanexpress,6,0,1,5,0.833333,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2023-05,1,@americanexpress,9,0,4,5,0.555556,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2023-06,1,@americanexpress,18,2,8,8,0.444444,0.111111,0.111111,0.2,0.111111,1.098612,1,1,1,0,0,0.055556,0.055556,0.0,0.0,0,0.0,-0.111112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2023-07,1,@americanexpress,11,0,2,9,0.818182,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2023-08,1,@americanexpress,5,0,3,2,0.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2023-09,1,@americanexpress,11,0,5,6,0.545455,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2023-10,1,@americanexpress,4,0,1,3,0.75,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2023-11,1,@americanexpress,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.693147,1,1,0,0,0,1.0,0.0,0.0,0.0,0,0.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2024-04,1,@americanexpress,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2024-05,1,@americanexpress,2,1,1,0,0.0,0.5,0.5,0.5,0.5,0.693147,1,1,0,0,0,0.5,0.0,0.0,0.0,0,0.0,-0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2024-06,1,@americanexpress,3,0,1,2,0.666667,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2024-07,1,@americanexpress,6,1,0,5,0.833333,0.166667,0.166667,1.0,,0.693147,1,1,0,0,0,0.166667,0.0,0.0,0.0,0,0.0,-0.166667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2024-08,1,@americanexpress,6,1,3,2,0.333333,0.166667,0.166667,0.25,0.166667,0.693147,1,1,0,0,0,0.166667,0.0,0.0,0.0,0,0.0,-0.166667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2024-09,1,@americanexpress,9,1,2,6,0.666667,0.111111,0.111111,0.333333,,0.693147,1,0,1,0,0,0.0,0.111111,0.0,0.0,0,0.0,-0.111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2024-10,1,@americanexpress,12,0,6,6,0.5,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2024-11,1,@americanexpress,11,4,3,4,0.363636,0.363636,0.363636,0.571429,0.363636,1.609438,1,2,2,0,0,0.181818,0.181818,0.0,0.0,0,0.0,-0.363636,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2024-12,1,@americanexpress,14,2,6,6,0.428571,0.142857,0.142857,0.25,0.142857,1.098612,1,1,1,0,0,0.071429,0.071429,0.0,0.0,0,0.0,-0.142858,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-01,1,@americanexpress,7,4,1,2,0.285714,0.571429,0.571429,0.8,0.571429,1.609438,1,3,1,0,0,0.428571,0.142857,0.0,0.0,0,0.0,-0.571428,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-02,1,@americanexpress,9,3,2,4,0.444444,0.333333,0.333333,0.6,0.333333,1.386294,1,2,1,0,0,0.222222,0.111111,0.0,0.0,0,0.0,-0.333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-03,1,@americanexpress,13,4,4,5,0.384615,0.307692,0.307692,0.5,0.307692,1.609438,1,0,4,0,0,0.0,0.307692,0.0,0.0,0,0.0,-0.307692,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-04,1,@americanexpress,4,0,1,3,0.75,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2025-05,1,@americanexpress,11,1,7,3,0.272727,0.090909,0.090909,0.125,0.090909,0.693147,1,1,0,0,0,0.090909,0.0,0.0,0.0,0,0.0,-0.090909,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-06,1,@americanexpress,5,1,4,0,0.0,0.2,0.2,0.2,0.2,0.693147,1,1,0,0,0,0.2,0.0,0.0,0.0,0,0.0,-0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-07,1,@americanexpress,7,3,2,2,0.285714,0.428571,0.428571,0.6,0.428571,1.386294,1,3,0,0,0,0.428571,0.0,0.0,0.0,0,0.0,-0.428571,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-08,1,@americanexpress,9,1,3,5,0.555556,0.111111,0.111111,0.25,,0.693147,1,0,1,0,0,0.0,0.111111,0.0,0.0,0,0.0,-0.111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2025-09,1,@americanexpress,4,2,1,1,0.25,0.5,0.5,0.666667,0.5,1.098612,1,0,2,0,0,0.0,0.5,0.0,0.0,0,0.0,-0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-10,1,@americanexpress,4,1,1,2,0.5,0.25,0.25,0.5,,0.693147,1,1,0,0,0,0.25,0.0,0.0,0.0,0,0.0,-0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2025-11,1,@americanexpress,7,1,3,3,0.428571,0.142857,0.142857,0.25,0.142857,0.693147,1,1,0,0,0,0.142857,0.0,0.0,0.0,0,0.0,-0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2025-12,1,@americanexpress,4,0,1,3,0.75,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2026-01,1,@americanexpress,1,0,0,1,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2026-02,1,@americanexpress,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,1
American Express,2026-03,1,@americanexpress,8,0,3,5,0.625,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2026-04,1,@americanexpress,3,0,0,3,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2026-05,1,@americanexpress,5,0,2,3,0.6,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
American Express,2026-06,1,@americanexpress,1,0,0,1,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,1
Archer Daniels Midland,2020-09,1,@ADMupdates,29,3,14,12,0.413793,0.103448,0.103448,0.176471,0.103448,1.386294,1,1,2,0,0,0.034483,0.068966,0.0,0.0,0,0.0,-0.103449,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2020-10,1,@ADMupdates,37,8,10,19,0.513514,0.216216,0.216216,0.444444,,2.197225,1,3,5,0,0,0.081081,0.135135,0.0,0.0,0,0.0,-0.216216,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2020-11,1,@ADMupdates,22,3,8,11,0.5,0.136364,0.136364,0.272727,,1.386294,1,1,2,0,0,0.045455,0.090909,0.0,0.0,0,0.0,-0.136364,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2020-12,1,@ADMupdates,19,8,4,7,0.368421,0.421053,0.421053,0.666667,0.421053,2.197225,1,3,5,0,0,0.157895,0.263158,0.0,0.0,0,0.0,-0.421053,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2021-01,1,@ADMupdates,15,1,6,8,0.533333,0.066667,0.066667,0.142857,,0.693147,1,0,1,0,0,0.0,0.066667,0.0,0.0,0,0.0,-0.066667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2021-02,1,@ADMupdates,21,10,5,6,0.285714,0.47619,0.47619,0.666667,0.47619,2.397895,1,1,9,0,0,0.047619,0.428571,0.0,0.0,0,0.0,-0.47619,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2021-03,1,@ADMupdates,23,1,5,17,0.73913,0.043478,0.043478,0.166667,,0.693147,1,1,0,0,0,0.043478,0.0,0.0,0.0,0,0.0,-0.043478,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2021-04,1,@ADMupdates,15,2,3,10,0.666667,0.133333,0.133333,0.4,,1.098612,1,2,0,0,0,0.133333,0.0,0.0,0.0,0,0.0,-0.133333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2021-05,1,@ADMupdates,18,2,7,9,0.5,0.111111,0.111111,0.222222,,1.098612,1,1,1,0,0,0.055556,0.055556,0.0,0.0,0,0.0,-0.111112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2021-06,1,@ADMupdates,15,2,3,10,0.666667,0.133333,0.133333,0.4,,1.098612,1,0,1,1,0,0.0,0.066667,0.066667,0.0,1,0.066667,0.0,0.066667,0.004444489,0.693147,1,0.2,0.066667,0.004444489,0.008888911,0.000592597,0.066667,0.004444489,3,11,1,1,1
Archer Daniels Midland,2021-07,1,@ADMupdates,9,1,4,4,0.444444,0.111111,0.111111,0.2,0.111111,0.693147,1,0,1,0,0,0.0,0.111111,0.0,0.0,0,0.0,-0.111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2021-08,1,@ADMupdates,17,2,5,10,0.588235,0.117647,0.117647,0.285714,,1.098612,1,1,1,0,0,0.058824,0.058824,0.0,0.0,0,0.0,-0.117648,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2021-09,1,@ADMupdates,27,5,10,12,0.444444,0.185185,0.185185,0.333333,0.185185,1.791759,1,4,1,0,0,0.148148,0.037037,0.0,0.0,0,0.0,-0.185185,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2021-10,1,@ADMupdates,26,7,7,12,0.461538,0.269231,0.269231,0.5,0.269231,2.079442,1,2,5,0,0,0.076923,0.192308,0.0,0.0,0,0.0,-0.269231,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2021-11,1,@ADMupdates,25,7,4,14,0.56,0.28,0.28,0.636364,,2.079442,1,0,7,0,0,0.0,0.28,0.0,0.0,0,0.0,-0.28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2021-12,1,@ADMupdates,27,7,6,14,0.518519,0.259259,0.259259,0.538462,,2.079442,1,2,5,0,0,0.074074,0.185185,0.0,0.0,0,0.0,-0.259259,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-01,1,@ADMupdates,24,5,5,14,0.583333,0.208333,0.208333,0.5,,1.791759,1,2,3,0,0,0.083333,0.125,0.0,0.0,0,0.0,-0.208333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-02,1,@ADMupdates,18,7,4,7,0.388889,0.388889,0.388889,0.636364,0.388889,2.079442,1,3,3,1,0,0.166667,0.166667,0.055556,0.0,1,0.055556,-0.277778,0.055556,0.003086469,0.693147,1,0.090909,0.055556,0.003086469,0.021605117,0.001200294,0.055556,0.003086469,3,11,1,0,1
Archer Daniels Midland,2022-03,1,@ADMupdates,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.693147,1,0,1,0,0,0.0,1.0,0.0,0.0,0,0.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2022-05,1,@ADMupdates,13,3,2,8,0.615385,0.230769,0.230769,0.6,,1.386294,1,1,2,0,0,0.076923,0.153846,0.0,0.0,0,0.0,-0.230769,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-06,1,@ADMupdates,18,4,4,10,0.555556,0.222222,0.222222,0.5,,1.609438,1,3,1,0,0,0.166667,0.055556,0.0,0.0,0,0.0,-0.222223,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-07,1,@ADMupdates,23,8,3,12,0.521739,0.347826,0.347826,0.727273,,2.197225,1,4,4,0,0,0.173913,0.173913,0.0,0.0,0,0.0,-0.347826,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-08,1,@ADMupdates,28,5,7,16,0.571429,0.178571,0.178571,0.416667,,1.791759,1,1,4,0,0,0.035714,0.142857,0.0,0.0,0,0.0,-0.178571,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-09,1,@ADMupdates,22,4,3,15,0.681818,0.181818,0.181818,0.571429,,1.609438,1,1,3,0,0,0.045455,0.136364,0.0,0.0,0,0.0,-0.181819,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-10,1,@ADMupdates,24,3,10,11,0.458333,0.125,0.125,0.230769,0.125,1.386294,1,1,1,0,1,0.041667,0.041667,0.0,0.041667,1,0.041667,-0.125001,0.0,0.0,0.0,0,0.0,0.041667,0.001736139,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2022-11,1,@ADMupdates,14,2,1,11,0.785714,0.142857,0.142857,0.666667,,1.098612,1,2,0,0,0,0.142857,0.0,0.0,0.0,0,0.0,-0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2022-12,1,@ADMupdates,10,1,0,9,0.9,0.1,0.1,1.0,,0.693147,1,0,1,0,0,0.0,0.1,0.0,0.0,0,0.0,-0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-01,1,@ADMupdates,21,6,6,9,0.428571,0.285714,0.285714,0.5,0.285714,1.94591,1,0,6,0,0,0.0,0.285714,0.0,0.0,0,0.0,-0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2023-02,1,@ADMupdates,12,4,5,3,0.25,0.333333,0.333333,0.444444,0.333333,1.609438,1,1,3,0,0,0.083333,0.25,0.0,0.0,0,0.0,-0.333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2023-03,1,@ADMupdates,19,8,4,7,0.368421,0.421053,0.421053,0.666667,0.421053,2.197225,1,1,7,0,0,0.052632,0.368421,0.0,0.0,0,0.0,-0.421053,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2023-04,1,@ADMupdates,9,1,3,5,0.555556,0.111111,0.111111,0.25,,0.693147,1,0,1,0,0,0.0,0.111111,0.0,0.0,0,0.0,-0.111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-05,1,@ADMupdates,17,2,4,11,0.647059,0.117647,0.117647,0.333333,,1.098612,1,0,2,0,0,0.0,0.117647,0.0,0.0,0,0.0,-0.117647,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-06,1,@ADMupdates,20,6,4,10,0.5,0.3,0.3,0.6,,1.94591,1,1,5,0,0,0.05,0.25,0.0,0.0,0,0.0,-0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-07,1,@ADMupdates,23,4,7,12,0.521739,0.173913,0.173913,0.363636,,1.609438,1,3,1,0,0,0.130435,0.043478,0.0,0.0,0,0.0,-0.173913,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-08,1,@ADMupdates,15,4,4,7,0.466667,0.266667,0.266667,0.5,0.266667,1.609438,1,2,2,0,0,0.133333,0.133333,0.0,0.0,0,0.0,-0.266666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2023-09,1,@ADMupdates,11,1,3,7,0.636364,0.090909,0.090909,0.25,,0.693147,1,0,1,0,0,0.0,0.090909,0.0,0.0,0,0.0,-0.090909,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-10,1,@ADMupdates,17,6,9,2,0.117647,0.352941,0.352941,0.4,0.352941,1.94591,1,2,4,0,0,0.117647,0.235294,0.0,0.0,0,0.0,-0.352941,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2023-11,1,@ADMupdates,21,3,6,12,0.571429,0.142857,0.142857,0.333333,,1.386294,1,2,1,0,0,0.095238,0.047619,0.0,0.0,0,0.0,-0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2023-12,1,@ADMupdates,15,4,3,8,0.533333,0.266667,0.266667,0.571429,,1.609438,1,0,4,0,0,0.0,0.266667,0.0,0.0,0,0.0,-0.266667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2024-01,1,@ADMupdates,20,2,7,11,0.55,0.1,0.1,0.222222,,1.098612,1,1,1,0,0,0.05,0.05,0.0,0.0,0,0.0,-0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2024-03,1,@ADMupdates,1,0,0,1,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2024-04,1,@ADMupdates,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2024-05,1,@ADMupdates,1,0,0,1,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2024-07,1,@ADMupdates,1,0,0,1,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2024-08,1,@ADMupdates,5,1,1,3,0.6,0.2,0.2,0.5,,0.693147,1,1,0,0,0,0.2,0.0,0.0,0.0,0,0.0,-0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2024-09,1,@ADMupdates,5,2,0,3,0.6,0.4,0.4,1.0,,1.098612,1,1,1,0,0,0.2,0.2,0.0,0.0,0,0.0,-0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2025-05,1,@ADMupdates,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2025-06,1,@ADMupdates,1,0,0,1,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2025-07,1,@ADMupdates,2,1,1,0,0.0,0.5,0.5,0.5,0.5,0.693147,1,1,0,0,0,0.5,0.0,0.0,0.0,0,0.0,-0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2025-08,1,@ADMupdates,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2025-09,1,@ADMupdates,7,1,2,4,0.571429,0.142857,0.142857,0.333333,,0.693147,1,1,0,0,0,0.142857,0.0,0.0,0.0,0,0.0,-0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
Archer Daniels Midland,2025-10,1,@ADMupdates,5,1,2,2,0.4,0.2,0.2,0.333333,0.2,0.693147,1,1,0,0,0,0.2,0.0,0.0,0.0,0,0.0,-0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,1
Archer Daniels Midland,2025-11,1,@ADMupdates,2,0,0,2,1.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,1
