fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
78,Prudential Financial,1,primary,@Prudential,https://x.com/Prudential,data/raw/fortune_x_2025_ranked/078_prudential_financial/accounts/01_primary_prudential,true,success,5,false,,,2026-06-12T18:24:52.693906+00:00,2026-06-12T18:24:57.813358+00:00
