fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,account_role,account_index,tweet_id,created_at,text,tweet_url,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,collected_at,collection_method,max_posts_cap,source_folder
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1882828724057641198,Fri Jan 24 16:32:03 +0000 2025,"As the devastating wildfires continue in LA, our thoughts are with those impacted. Our OnStar Crisis Assist Services program is available free of charge to customers in the area and mobile EV charging units will be deployed for greater charging access. 
https://t.co/Q5a5ZkYoyM",https://x.com/GM/status/1882828724057641198,475,45,135,4,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1877044238577279262,Wed Jan 08 17:26:34 +0000 2025,"RT @OnStar: OnStar Crisis Assist Services are now available to @Chevrolet, @Buick, @GMC &amp; @Cadillac owners in California impacted by the wi…",https://x.com/GM/status/1877044238577279262,0,32,0,0,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1877030767999476123,Wed Jan 08 16:33:03 +0000 2025,"OnStar Crisis Assist Services are now available to @Chevrolet, @Buick, @GMC &amp; @Cadillac owners in California impacted by the wildfires. Just push your blue OnStar button and say ‘Advisor’ for emergency help, finding safer routes and more. #BeSafeOutThere https://t.co/7LUXt70uvp https://t.co/fMn47G2il2",https://x.com/GM/status/1877030767999476123,107,32,83,2,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1843748206699786677,Tue Oct 08 20:20:02 +0000 2024,"RT @OnStar: Listen to local evacuation orders regarding #HurricaneMilton. OnStar Advisors are available to help with finding safer routes,…",https://x.com/GM/status/1843748206699786677,0,22,0,0,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1843723584398893315,Tue Oct 08 18:42:11 +0000 2024,"Listen to local evacuation orders regarding #HurricaneMilton. OnStar Advisors are available to help with finding safer routes, locating shelter &amp; connecting to loved ones. These services are complimentary to @chevrolet, @Buick, @gmc and @cadillac owners. #BeSafeOutThere",https://x.com/GM/status/1843723584398893315,52,22,59,4,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1843392999264514083,Mon Oct 07 20:48:34 +0000 2024,RT @OnStar: We've activated OnStar Crisis Mode for #HurricaneMilton. Our complimentary Crisis Assist services and in-vehicle data are now a…,https://x.com/GM/status/1843392999264514083,0,32,0,0,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1843385306382504316,Mon Oct 07 20:18:00 +0000 2024,"We've activated OnStar Crisis Mode for #HurricaneMilton. Our complimentary Crisis Assist services and in-vehicle data are now available to impacted @chevrolet, @Buick, @gmc and @cadillac owners. #BeSafeOutThere  https://t.co/uUD9dU5zNE https://t.co/OxRr9X5xn2",https://x.com/GM/status/1843385306382504316,36,32,60,5,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1840765531722268696,Mon Sep 30 14:47:57 +0000 2024,"RT @OnStar: If you need help with #HurricaneHelene recovery, contact our friends at the @RedCross. Tap for relief resources. #BeSafeOutTher…",https://x.com/GM/status/1840765531722268696,0,13,0,0,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1840406178184237363,Sun Sep 29 15:00:00 +0000 2024,"If you need help with #HurricaneHelene recovery, contact our friends at the @RedCross. Tap for relief resources. #BeSafeOutThere

https://t.co/mW30VF2fl1 https://t.co/5qNC3101Vj",https://x.com/GM/status/1840406178184237363,16,13,31,1,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
23,General Motors,@GM,@GM,https://x.com/GM,primary,1,1839040511514128807,Wed Sep 25 20:33:20 +0000 2024,RT @OnStar: We've activated OnStar Crisis Mode for #HurricaneHelene. Our complimentary Crisis Assist services and in-vehicle data are now a…,https://x.com/GM/status/1839040511514128807,0,97,0,0,true,false,,2026-06-12T14:22:52.407176+00:00,browser-based scroll-exhaustion collection of observable public posts,30,023_general_motors
