fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
68,Merck,1,primary,@merck,https://x.com/merck,data/raw/fortune_x_2025_ranked/068_merck/accounts/01_primary_merck,true,success,507,false,,,2026-06-12T22:59:19.641553+00:00,2026-06-12T23:04:02.783848+00:00
