fortune_rank,company_name,official_x_handle,tweet_id,created_at,text,tweet_url,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,collected_at,collection_method,max_posts_cap,source_folder
100,Massachusetts Mutual Life,@massmutual,1582765102788644865,Wed Oct 19 16:06:21 +0000 2022,"Congratulations, Paige! 🥳 As a #FutureSmart Certified Teacher, you're joining a network of educators who are dedicated to helping students become financially responsible.",https://x.com/massmutual/status/1582765102788644865,0,1,1,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1582465599371808769,Tue Oct 18 20:16:14 +0000 2022,What an exciting package to come home to! @EVERFIK12 @massmutual Happy to be a certified Future Smart teacher 👏🏻🏦💻🏧💵📈 https://t.co/mcZ6pHk5M0,https://x.com/massmutual/status/1582465599371808769,1,3,23,1,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1582374726034685955,Tue Oct 18 14:15:08 +0000 2022,Creating a strategy to protect and pass on everything you’ve worked hard for isn’t limited to those who own a private jet ✈️.  Learn why estate planning could make sense for you. https://t.co/v7S62qNdUz https://t.co/pRisbSIX6F,https://x.com/massmutual/status/1582374726034685955,1,0,1,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1582023637242036226,Mon Oct 17 15:00:02 +0000 2022,"In the fight against breast cancer, knowing what to expect financially can help patients and their families plan ahead — a source of relief at a stressful time. Here are five ways to help cover the cost of care. https://t.co/adehyn1T7N

#BreastCancerAwarenessMonth https://t.co/LEQ3vWjFfh",https://x.com/massmutual/status/1582023637242036226,0,0,3,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1581329122407555072,Sat Oct 15 17:00:17 +0000 2022,Check out the full video here!​ https://t.co/Cr6XwMYKQO,https://x.com/massmutual/status/1581329122407555072,0,0,0,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1581329117621891072,Sat Oct 15 17:00:15 +0000 2022,"You asked, we delivered. Take a look behind the scenes of our @NHL @NHLPA commercial starring the ultimate hockey dad duo @realstamkos91 and Hedman. https://t.co/xQ9qTrwDkC",https://x.com/massmutual/status/1581329117621891072,1,0,2,1,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1580906269946572800,Fri Oct 14 13:00:01 +0000 2022,"We’re proud to share that MassMutual financial professionals Daniel Drabinski and Rick Van Benschoten won awards at the @investinothers annual gala. Their efforts with @YMCADallas &amp; @CovenantHouseNY made big impacts on their local communities. https://t.co/Wu2k495xrR
#IiOAwards https://t.co/8qYlitvCef",https://x.com/massmutual/status/1580906269946572800,0,0,1,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1580219461529133061,Wed Oct 12 15:30:53 +0000 2022,"Hey @NHL @NHLPA, should we drop some behind the scenes footage? 🤔",https://x.com/massmutual/status/1580219461529133061,2,1,16,1,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1580214698351374336,Wed Oct 12 15:11:57 +0000 2022,"RT @greygroup: Grey NY and @massmutual are gearing up for hockey season in the new NHL spot, ""Baby Skates"" featuring Tampa Bay Lightning pl…",https://x.com/massmutual/status/1580214698351374336,0,2,0,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1580191747941969920,Wed Oct 12 13:40:45 +0000 2022,"Grey NY and @massmutual are gearing up for hockey season in the new NHL spot, ""Baby Skates"" featuring Tampa Bay Lightning players! ⚡️🏒
 
Learn more about the campaign @Adweek: https://t.co/5g2SH9VTra",https://x.com/massmutual/status/1580191747941969920,0,2,3,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1580185271634923522,Wed Oct 12 13:15:01 +0000 2022,"Elections - whether national, local, primary, or #midterm - can be tumultuous times for financial markets. Here are three steps you can take to be financially prepared for whatever emerges. https://t.co/nnnoOjU8to https://t.co/cTgbrFPSMo",https://x.com/massmutual/status/1580185271634923522,0,0,0,0,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
100,Massachusetts Mutual Life,@massmutual,1579864689206448131,Tue Oct 11 16:01:09 +0000 2022,Not every kid can get an athletic scholarship. Take @realstamkos91’s advice and make a game plan today. @NHL @NHLPA https://t.co/M52CJqak9c,https://x.com/massmutual/status/1579864689206448131,25,264,1233,112,false,false,,2026-06-12T13:25:30.476812+00:00,capped browser-based collection of observable public posts,30,100_massachusetts_mutual_life
