fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,retryable,error_type,error_message,started_at,completed_at
34,Humana,1,primary,@humana,https://x.com/humana,data/raw/fortune_x_2025_ranked/034_humana/accounts/01_primary_humana,true,success,758,false,,,2026-06-12T20:48:03.334632+00:00,2026-06-12T20:52:29.647346+00:00
