fortune_rank,company_name,account_index,account_role,source_x_handle,source_x_url,folder,attempted,status,posts_collected,error_type,error_message,started_at,completed_at
2,Walmart,1,primary,@walmart,https://x.com/walmart,data/raw/fortune_x_2025_ranked/002_walmart/accounts/01_primary_walmart,true,success,15,,,2026-06-12T16:14:55.386990+00:00,2026-06-12T16:15:01.422041+00:00
